--- DATOS FILTRADOS Y DESPLAZADOS ---
Origen: Specimen_RawData_1_procesado.txt
Eje X: Lambda (Stretch) | Eje Y: Stress (kPa)

Lambda Stress
0.93146406 0.92216971
0.93132671 0.92463487
0.93118937 0.92876963
0.93105202 0.93093880
0.93091467 0.93226066
0.93078025 0.93585866
0.93068673 0.93719146
0.93055231 0.93915173
0.93041496 0.94016039
0.93032145 0.94332383
0.93018703 0.94502788
0.93009351 0.94700599
0.92995617 0.95047989
0.92981882 0.95139468
0.92968440 0.95276875
0.92954705 0.95578855
0.92945354 0.95855687
0.92931911 0.96007482
0.92922560 0.96285840
0.92908825 0.96373523
0.92899766 0.96595254
0.92886032 0.96677758
0.92872297 0.94586770
0.92863238 0.91193950
0.92849503 0.89183943
0.92840444 0.87984465
0.92826710 0.87223610
0.92817651 0.86834106
0.92803916 0.86903684
0.92794857 0.87057098
0.92781122 0.87626557
0.92772063 0.88000559
0.92758329 0.88328707
0.92749270 0.88833877
0.92735535 0.89035976
0.92726476 0.89309606
0.92712741 0.89669228
0.92703390 0.89961972
0.92689655 0.90349937
0.92680596 0.90739310
0.92666862 0.91149969
0.92653127 0.91383253
0.92639685 0.91653782
0.92625950 0.92168801
0.92612215 0.92579924
0.92598481 0.92679330
0.92589422 0.93104812
0.92575687 0.93427556
0.92566628 0.93641639
0.92552893 0.94028544
0.92543834 0.94063857
0.92534483 0.94518660
0.92520748 0.94911898
0.92511689 0.94999102
0.92497955 0.95472666
0.92484220 0.95694848
0.92470485 0.95990197
0.92461426 0.96386985
0.92447692 0.96616658
0.92433957 0.97008903
0.92420515 0.97407504
0.92406780 0.97407123
0.92397429 0.97771095
0.92383986 0.98203937
0.92374635 0.98216331
0.92360900 0.98499432
0.92347458 0.98973744
0.92338107 0.99203727
0.92324372 0.99483653
0.92310929 0.99733708
0.92297195 1.00246056
0.92283460 1.00377181
0.92274401 1.00646153
0.92260666 1.01126227
0.92246932 1.01136635
0.92237873 1.01526314
0.92224138 1.01752874
0.92210403 1.01884594
0.92201344 1.02372569
0.92187610 1.02589888
0.92173875 1.02745280
0.92160140 1.03156199
0.92142022 1.03534656
0.92128288 1.03537192
0.92118937 1.04130209
0.92105494 1.04207017
0.92096143 1.04374669
0.92082408 1.04428714
0.92073349 1.04668424
0.92059614 1.04774635
0.92050555 1.05142086
0.92036821 1.05248142
0.92023086 1.05529768
0.92014027 1.05742966
0.92000292 1.05889362
0.91991233 1.06105758
0.91977499 1.06350873
