--- DATOS FILTRADOS Y DESPLAZADOS ---
Origen: Specimen_RawData_1_procesado.txt
Eje X: Lambda (Stretch) | Eje Y: Stress (kPa)

Lambda Stress
0.93567789 2.41171764
0.93554916 2.41933831
0.93546151 2.42482765
0.93533552 2.42912608
0.93520679 2.43129530
0.93512188 2.43402203
0.93499315 2.43622520
0.93490550 2.43747758
0.93477677 2.44077068
0.93465078 2.44627812
0.93452205 2.45155871
0.93443440 2.45838375
0.93430841 2.46131294
0.93417967 2.46905097
0.93405094 2.47109885
0.93396603 2.47468351
0.93383730 2.47718455
0.93375239 2.47854470
0.93366475 2.48054835
0.93353602 2.48296868
0.93340728 2.48710023
0.93328129 2.49370535
0.93319364 2.49804545
0.93306765 2.49959513
0.93298000 2.50219154
0.93285127 2.50643474
0.93272254 2.51093932
0.93263763 2.51574863
0.93250890 2.52089553
0.93238017 2.52346329
0.93229526 2.52637913
0.93216653 2.52977545
0.93208162 2.52800364
0.93199671 2.52852686
0.93191180 2.52806986
0.93178307 2.53178567
0.93169542 2.53465804
0.93156943 2.53913274
0.93148178 2.54347802
0.93135305 2.54941483
0.93122706 2.55196772
0.93113941 2.55768165
0.93101068 2.56089686
0.93088469 2.56806997
0.93075595 2.57157982
0.93066831 2.57653524
0.93054231 2.58287237
0.93045467 2.58446126
0.93032594 2.58613455
0.93019994 2.59087448
0.93011230 2.59694335
0.92998356 2.60157458
0.92985757 2.60570690
0.92972884 2.61222873
0.92964393 2.61561334
0.92951520 2.62152344
0.92938647 2.62463838
0.92929882 2.62799182
0.92917283 2.63248887
0.92904410 2.63611132
0.92895645 2.64080016
0.92883045 2.64448274
0.92870172 2.64834433
0.92857299 2.65683766
0.92844426 2.66252068
0.92831553 2.66975915
0.92818680 2.67543716
0.92805806 2.68262846
0.92793207 2.68999913
0.92780334 2.69732722
0.92767461 2.70239491
0.92754588 2.70734759
0.92746097 2.71050505
0.92733224 2.71434980
0.92724733 2.71635331
0.92711860 2.71899619
0.92703095 2.72161722
0.92690222 2.72723681
