gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC	neg_log10_pval	neg_log10_fdr	significance	transcript_label
ENSG00000000419	ENST00000371582.8	1.32383060920984	1	0.249905731533115	0.655217373198534	0.258294573643411	0.314565826330532	0.28434461331657	0.602223783310684	0.183614595703948	Not significant	ENSG00000000419:ENST00000371582.8
ENSG00000000419	ENST00000371588.10	0.865174707956612	1	0.352294626408162	0.807456531425738	0.237209302325581	0.288952432824982	0.28467142941609	0.453093981113624	0.0928808481548434	Not significant	ENSG00000000419:ENST00000371588.10
ENSG00000000419	ENST00000466152.5	0.340530125424266	1	0.559523383215491	1	0.256124031007752	0.280650223052184	0.131930584801221	0.252181759020789	0	Not significant	ENSG00000000419:ENST00000466152.5
ENSG00000000419	ENST00000683048.1	10.5005530943163	1	0.00119338816971973	0.00733535233784078	0.248372093023256	0.115831517792302	-1.10047521758083	2.92321827171306	2.13457902092022	Significant	ENSG00000000419:ENST00000683048.1
ENSG00000002330	ENST00000309032.8	0.0267832220853279	1	0.870002111878094	1	0.512745098039216	0.498855134158927	-0.0396208716460108	0.060479693156221	0	Not significant	ENSG00000002330:ENST00000309032.8
ENSG00000002330	ENST00000394532.7	0.026783222084191	1	0.870002111880829	1	0.487254901960784	0.501144865841073	0.0405510036704253	0.060479693154856	0	Not significant	ENSG00000002330:ENST00000394532.7
ENSG00000002549	ENST00000226299.9	5.96913596382365e-05	1	0.993835590564275	1	0.202226656791749	0.20211887127635	-0.000769152229637479	0.00268545465337076	0	Not significant	ENSG00000002549:ENST00000226299.9
ENSG00000002549	ENST00000503467.1	1.06937728919002	1	0.301086143778485	0.731899719780533	0.0909315339038841	0.0659077733053398	-0.464332059709499	0.521309230601525	0.135548419118346	Not significant	ENSG00000002549:ENST00000503467.1
ENSG00000002549	ENST00000508497.5	0.0171620192159025	1	0.895772230090034	1	0.107893762343647	0.113131970795951	0.0683952279669406	0.0478024052822671	0	Not significant	ENSG00000002549:ENST00000508497.5
ENSG00000002549	ENST00000509583.1	0.0575021896729595	1	0.810488298038239	1	0.0937397136273864	0.101691462727399	0.117466273601982	0.0912532511845078	0	Not significant	ENSG00000002549:ENST00000509583.1
ENSG00000002549	ENST00000512397.1	0.0342400039535278	1	0.853197232948528	1	0.118310429010314	0.123730796863549	0.0646273827413428	0.0689505617049508	0	Not significant	ENSG00000002549:ENST00000512397.1
ENSG00000002549	ENST00000606142.5	0.0651796274323715	1	0.798489074534775	1	0.184671247531271	0.191300253755062	0.0508795246002099	0.0977310217944034	0	Not significant	ENSG00000002549:ENST00000606142.5
ENSG00000002549	ENST00000618908.4	5.98057813476771e-05	1	0.99382968526634	1	0.202226656791749	0.20211887127635	-0.000769152229637479	0.00268803520688573	0	Not significant	ENSG00000002549:ENST00000618908.4
ENSG00000002586	ENST00000381184.6	2.12016890052109	1	0.145370511903856	0.448140881924277	0.0196206984577644	0.0264604251195407	0.431459840947887	0.837523680246147	0.348585435501703	Not significant	ENSG00000002586:ENST00000381184.6
ENSG00000002586	ENST00000381192.10	0.725405539122221	1	0.394376498101677	0.847907829182979	0.317511938783769	0.333050724875611	0.0689310821414627	0.404088973672188	0.0716513546451887	Not significant	ENSG00000002586:ENST00000381192.10
ENSG00000002586	ENST00000482405.7	0.00278917537798407	1	0.957881187017605	1	0.015833784734545	0.0151191266909859	-0.0666313335190619	0.0186883562895676	0	Not significant	ENSG00000002586:ENST00000482405.7
ENSG00000002586	ENST00000611428.5	0.549743700788895	1	0.458422436754928	0.920312178971661	0.323851438153883	0.337163171295827	0.0581148069283368	0.338734134669818	0.036064830689741	Not significant	ENSG00000002586:ENST00000611428.5
ENSG00000002586	ENST00000624481.4	4.39652723735162	1	0.0360121917385238	0.147892587944559	0.30297372741178	0.267970460059658	-0.177118721973416	1.44355044622159	0.830053591354299	Not significant	ENSG00000002586:ENST00000624481.4
ENSG00000002586	ENST00000647297.1	0.00726664546709799	1	0.932066916959736	1	0.0202084124582584	0.020236091958377	0.00197471000651569	0.03055290671994	0	Not significant	ENSG00000002586:ENST00000647297.1
ENSG00000002834	ENST00000318008.11	1.70134990185034e-05	1	0.996708941135829	1	0.522191146142328	0.522044491446638	-0.000405230382819634	0.00143164581397016	0	Not significant	ENSG00000002834:ENST00000318008.11
ENSG00000002834	ENST00000433206.6	1.70134990185034e-05	1	0.996708941135829	1	0.477808853857672	0.477955508553362	0.000442740935271763	0.00143164581397016	0	Not significant	ENSG00000002834:ENST00000433206.6
ENSG00000003056	ENST00000000412.8	0.0309392213889623	1	0.860376053066851	1	0.369318474952278	0.370191245716603	0.0034053443868085	0.0653116858783179	0	Not significant	ENSG00000003056:ENST00000000412.8
ENSG00000003056	ENST00000536844.5	0.211797247736968	1	0.645362371981983	1	0.308835921511978	0.342317134625905	0.148492942019142	0.190196359844699	0	Not significant	ENSG00000003056:ENST00000536844.5
ENSG00000003056	ENST00000541507.5	0.0845023461647543	1	0.771286223185558	1	0.321845603535744	0.287491619657492	-0.162848859227774	0.112784425992496	0	Not significant	ENSG00000003056:ENST00000541507.5
ENSG00000003402	ENST00000309955.8	5.45343511361011	1	0.0195298888541436	0.088716095110984	0.305291005291005	0.179855322527736	-0.76334823009013	1.709300228303	1.05199758215504	Not significant	ENSG00000003402:ENST00000309955.8
ENSG00000003402	ENST00000341222.10	0.0434311309763871	1	0.83491558678509	1	0.137037037037037	0.129122919640161	-0.085820758123458	0.0783574311590528	0	Not significant	ENSG00000003402:ENST00000341222.10
ENSG00000003402	ENST00000440180.5	0.138771595924936	1	0.709505278798976	1	0.125661375661376	0.113668325306256	-0.144710988618635	0.149044368994756	0	Not significant	ENSG00000003402:ENST00000440180.5
ENSG00000003402	ENST00000470178.6	2.23825039791427	1	0.134633241726668	0.42480513331726	0.080952380952381	0.131533160843506	0.700281144949967	0.870847697050662	0.371810243908955	Not significant	ENSG00000003402:ENST00000470178.6
ENSG00000003402	ENST00000490965.1	2.22320354398141	1	0.13595070620579	0.4275251998191	0.351058201058201	0.445820271682341	0.34475198704267	0.866618532096481	0.369038281357257	Not significant	ENSG00000003402:ENST00000490965.1
ENSG00000003436	ENST00000233156.9	3.26133499944763	1	0.070931357650741	0.258168875274679	0.484916494853897	0.416154951968755	-0.220615524727935	1.14916172752518	0.588096117264193	Not significant	ENSG00000003436:ENST00000233156.9
ENSG00000003436	ENST00000339091.8	14.4892345089811	1	0.000140962837495986	0.00105307091650848	0.0425172433779633	0.122439348420438	1.52594730515867	3.85089536676087	2.97754238132045	Significant	ENSG00000003436:ENST00000339091.8
ENSG00000003436	ENST00000392365.5	10.6813543481326	1	0.00108220799827636	0.00671350353820601	0.43712480645188	0.320811361593647	-0.446320016124196	2.96568926065066	2.17305077786155	Significant	ENSG00000003436:ENST00000392365.5
ENSG00000003436	ENST00000409676.5	24.3025481989212	1	8.23300754868862e-07	8.80312925593266e-06	0.0354414553162597	0.14059433801716	1.98802874474939	6.08444148639192	5.05536292137146	Significant	ENSG00000003436:ENST00000409676.5
ENSG00000004059	ENST00000000233.10	0.00158440340510424	1	0.968248936670933	1	0.5	0.498316722037652	-0.00486510746834248	0.0140129712829586	0	Not significant	ENSG00000004059:ENST00000000233.10
ENSG00000004059	ENST00000463733.5	0.00158440340692323	1	0.968248936652717	1	0.5	0.501683277962348	0.00484875630463738	0.0140129712911293	0	Not significant	ENSG00000004059:ENST00000463733.5
ENSG00000004399	ENST00000324093.9	0.105530478991568	1	0.745291156232794	1	0.225076291697359	0.236157283209003	0.0693339304041595	0.127674032160444	0	Not significant	ENSG00000004399:ENST00000324093.9
ENSG00000004399	ENST00000501038.6	0.115323162637651	1	0.734163319862877	1	0.205799922831387	0.207833945068121	0.0141888644773998	0.134207317433621	0	Not significant	ENSG00000004399:ENST00000501038.6
ENSG00000004399	ENST00000504524.5	1.14221306005493	1	0.285185182041903	0.70854765135034	0.188204894360845	0.211815933537344	0.170506971444245	0.544873043773255	0.149630937198299	Not significant	ENSG00000004399:ENST00000504524.5
ENSG00000004399	ENST00000504689.1	3.2544891810976	1	0.071228127336446	0.258981277860014	0.159412232394449	0.123692248688497	-0.366007242778647	1.14734847357118	0.586731630575029	Not significant	ENSG00000004399:ENST00000504689.1
ENSG00000004399	ENST00000512744.5	0.030439380556345	1	0.861497007288575	1	0.221506658715961	0.220500589497035	-0.00656755555647992	0.0647462268872416	0	Not significant	ENSG00000004399:ENST00000512744.5
