sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	group_id	group
HUAEC_low1	18.3713245278058	-0.0105449480741818	-0.407739711594264	0.293250638122724	3.07826579865822	0.458443800550282	1.96365276469712e-15	Group2	Group2
HUAEC_low2	22.5822830991716	0.194601267561356	0.151893503650273	-1.68140845531324	-1.21120855297094	1.97509838325295	5.72594272343907e-15	Group2	Group2
HUAEC_low3	24.0643591759511	0.0407265604250359	-0.491185272035212	-1.43870489266005	-0.412499558345345	-2.28569190221369	3.00302317735035e-15	Group2	Group2
HUAEC_low4	22.021607013533	-0.384875940846758	-0.257071821546814	2.91803997698279	-1.21409152554337	-0.0333388076599916	2.81437199933787e-15	Group2	Group2
HUVEC_low1	-30.6634482471414	8.81445209416874	-3.92915285802784	0.0359565094559545	-0.131179874528159	-0.00472768277499059	7.62985594843224e-15	Group1	Group1
HUVEC_low2	-24.9265220264078	0.214629694196695	8.61699870450823	0.007429688051234	0.00051827502876484	-0.135547810815147	-1.31730563956989e-16	Group1	Group1
HUVEC_low3	-31.4496035429123	-8.86898872743088	-3.68374254495437	-0.134563464639415	-0.109804562299179	0.0257640196605952	4.72430254638834e-15	Group1	Group1
