gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC	neg_log10_pval	neg_log10_fdr	significance	transcript_label
ENSG00000226651	ENST00000434202.5	0.758803236984022	1	0.383703306229779	1	0.14305244088775	0.168861200944708	0.239293765324026	0.416004458630292	0	Not significant	ENSG00000226651:ENST00000434202.5
ENSG00000226651	ENST00000456863.6	2.4629938914477	1	0.116556430999752	1	0.415969706411778	0.356939107526105	-0.220800488985424	0.933463759289233	0	Not significant	ENSG00000226651:ENST00000456863.6
ENSG00000226651	ENST00000619727.1	0.580267851280951	1	0.446207350934936	1	0.142182604379162	0.159631400300851	0.166999498573727	0.350463279313986	0	Not significant	ENSG00000226651:ENST00000619727.1
ENSG00000226710	ENST00000423640.6	0.346207376531765	1	0.556267934083956	1	0.234504016211333	0.223356550506772	-0.0702640651216475	0.254715974126706	0	Not significant	ENSG00000226710:ENST00000423640.6
ENSG00000226710	ENST00000436205.2	0.0716077765673617	1	0.789010083915403	1	0.176101711467565	0.210020398343877	0.254120526968402	0.102917446269883	0	Not significant	ENSG00000226710:ENST00000436205.2
ENSG00000226710	ENST00000444192.5	1.65404282621375	1	0.198409572836498	1	0.226724285260871	0.278217479139538	0.295274129042664	0.702437377898714	0	Not significant	ENSG00000226710:ENST00000444192.5
ENSG00000226710	ENST00000444974.6	0.238425429014114	1	0.625345672919794	1	0.362669987060231	0.288405572009813	-0.330558321497032	0.203879850908863	0	Not significant	ENSG00000226710:ENST00000444974.6
ENSG00000226950	ENST00000411630.7	0.000447529335360741	1	0.983122099455941	1	0.3018781986303	0.299814114708275	-0.00989826611882247	0.00739254134695458	0	Not significant	ENSG00000226950:ENST00000411630.7
ENSG00000226950	ENST00000425653.2	0.00614000620407751	1	0.937543129434618	1	0.243646884406457	0.240558173924302	-0.0184059528516034	0.0280087444593147	0	Not significant	ENSG00000226950:ENST00000425653.2
ENSG00000226950	ENST00000441504.2	0.00111099424611893	1	0.973410170297386	1	0.378396192186791	0.388267587840319	0.0371537067830374	0.0117041205119085	0	Not significant	ENSG00000226950:ENST00000441504.2
ENSG00000226950	ENST00000444958.2	0.024557427430409	1	0.875474906037261	1	0.0254774853716433	0.0230787192162333	-0.142659728636135	0.0577562976967359	0	Not significant	ENSG00000226950:ENST00000444958.2
ENSG00000226950	ENST00000675590.1	0.380371299997933	1	0.537404589854945	1	0.0247702564035448	0.0276019297228941	0.156160330718773	0.269698628672923	0	Not significant	ENSG00000226950:ENST00000675590.1
ENSG00000226950	ENST00000675988.1	0.128826551448583	1	0.719651826432614	1	0.0258309830012642	0.0206794745879765	-0.320903015474699	0.14287756805687	0	Not significant	ENSG00000226950:ENST00000675988.1
ENSG00000227046	ENST00000436311.6	0.373999671208367	1	0.540832135826632	1	0.290450411012209	0.321539547438453	0.146704319918252	0.26693751085797	0	Not significant	ENSG00000227046:ENST00000436311.6
ENSG00000227046	ENST00000455860.6	0.554033526828789	1	0.456674264815022	1	0.313680626489615	0.288514327623239	-0.120653463457102	0.340393461709712	0	Not significant	ENSG00000227046:ENST00000455860.6
ENSG00000227046	ENST00000612868.4	0.806756214240522	1	0.369081018108715	1	0.241832773967605	0.263679619841683	0.12477629105722	0.432878290059356	0	Not significant	ENSG00000227046:ENST00000612868.4
ENSG00000227046	ENST00000616312.1	0.950804231360053	1	0.329514671605138	1	0.154036188530571	0.126266505096625	-0.286797346641653	0.482125243724605	0	Not significant	ENSG00000227046:ENST00000616312.1
ENSG00000227231	ENST00000416884.2	0.0674963877254413	1	0.795017534716018	1	0.526901669758813	0.517212945784374	-0.0267753655378217	0.0996232925429915	0	Not significant	ENSG00000227231:ENST00000416884.2
ENSG00000227231	ENST00000429592.1	0.0674963877254413	1	0.795017534716018	1	0.473098330241187	0.482787054215626	0.0292469222000449	0.0996232925429915	0	Not significant	ENSG00000227231:ENST00000429592.1
ENSG00000227715	ENST00000413609.5	0.197867776805197	1	0.656447447801134	1	0.101107085346216	0.0934179556136005	-0.114112323223651	0.182800035825093	0	Not significant	ENSG00000227715:ENST00000413609.5
ENSG00000227715	ENST00000453057.5	0.0269768200987528	1	0.869537318476313	1	0.293721636656419	0.301234817647973	0.0364389867850519	0.0607117743736974	0	Not significant	ENSG00000227715:ENST00000453057.5
ENSG00000227715	ENST00000455882.5	0.0166035717393243	1	0.897472505156033	1	0.24755343287952	0.240464979311344	-0.0419131566442935	0.0469788475317301	0	Not significant	ENSG00000227715:ENST00000455882.5
ENSG00000227715	ENST00000471291.5	0.39321607202055	1	0.530613723697836	1	0.178855584833846	0.204010429364108	0.189847739395056	0.275221521694125	0	Not significant	ENSG00000227715:ENST00000471291.5
ENSG00000227715	ENST00000478186.1	0.138390823775808	1	0.709886020680717	1	0.178762260283999	0.160871818062974	-0.152130578325164	0.148811376017701	0	Not significant	ENSG00000227715:ENST00000478186.1
ENSG00000227739	ENST00000420400.5	0.0161811862271861	1	0.898777917265526	1	0.20294900655993	0.200217388273567	-0.0195500047191448	0.0463476066217822	0	Not significant	ENSG00000227739:ENST00000420400.5
ENSG00000227739	ENST00000422674.6	0.0715475365104794	1	0.789096752922428	1	0.393381244018093	0.392306064547094	-0.00394853535811996	0.10286974370544	0	Not significant	ENSG00000227739:ENST00000422674.6
ENSG00000227739	ENST00000435546.5	0.0448791331764369	1	0.832226433463288	1	0.201032400487717	0.205643022758599	0.0327140836233492	0.0797584941127333	0	Not significant	ENSG00000227739:ENST00000435546.5
ENSG00000227739	ENST00000453350.1	-7.97983375377953e-07	1	1	1	0.202637348934259	0.20183352442074	-0.00573428270132046	0	0	Not significant	ENSG00000227739:ENST00000453350.1
ENSG00000228049	ENST00000333432.9	0.264272170313689	1	0.60720019139085	1	0.45529746542254	0.477603526490638	0.0690040610005745	0.216668100221969	0	Not significant	ENSG00000228049:ENST00000333432.9
ENSG00000228049	ENST00000358438.6	0.264272170313234	1	0.607200191391159	1	0.54470253457746	0.522396473509362	-0.060323422399495	0.216668100221747	0	Not significant	ENSG00000228049:ENST00000358438.6
ENSG00000228401	ENST00000411904.2	1.04719522518144	1	0.306153937118638	1	0.418293471234648	0.363820313457427	-0.201289384100287	0.51406015119508	0	Not significant	ENSG00000228401:ENST00000411904.2
ENSG00000228401	ENST00000692865.2	0.00877275572383951	1	0.925376870571364	1	0.316181857358328	0.320812284117885	0.0209747969611285	0.0336813597191566	0	Not significant	ENSG00000228401:ENST00000692865.2
ENSG00000228401	ENST00000701344.1	1.42080303883176	1	0.233271272054066	1	0.265524671407024	0.315367402424688	0.248187629126066	0.632138742374757	0	Not significant	ENSG00000228401:ENST00000701344.1
ENSG00000228474	ENST00000429985.1	9.11424867808819e-05	1	0.992382825560958	1	0.33302728706183	0.332912036524388	-0.000499358949373536	0.00332076034969454	0	Not significant	ENSG00000228474:ENST00000429985.1
ENSG00000228474	ENST00000447619.5	6.4549851231277e-05	1	0.993589631257652	1	0.333453480144309	0.333544762282184	0.000394880466181949	0.00279294928412383	0	Not significant	ENSG00000228474:ENST00000447619.5
ENSG00000228474	ENST00000456793.2	1.93843152374029e-06	1	0.998889125102442	1	0.333519232793861	0.333543201193427	0.000103675726425129	0.000482715005753988	0	Not significant	ENSG00000228474:ENST00000456793.2
ENSG00000228495	ENST00000669240.2	0.0979109117270127	1	0.754351172227422	1	0.490643274853801	0.39724025974026	-0.304662640169437	0.12242643044899	0	Not significant	ENSG00000228495:ENST00000669240.2
ENSG00000228495	ENST00000706359.1	0.0979109117274675	1	0.754351172226869	1	0.509356725146199	0.60275974025974	0.242906665446872	0.122426430449307	0	Not significant	ENSG00000228495:ENST00000706359.1
ENSG00000229117	ENST00000358888.7	0.0453484673053026	1	0.831364561659938	1	0.242335631108521	0.243409866627166	0.00638110611138838	0.0802084919822686	0	Not significant	ENSG00000229117:ENST00000358888.7
ENSG00000229117	ENST00000501597.3	0.00197733752429485	1	0.964531946086177	1	0.241836470213781	0.24206907439962	0.00138695220578024	0.0156833835937792	0	Not significant	ENSG00000229117:ENST00000501597.3
ENSG00000229117	ENST00000546485.5	0.00357044488191605	1	0.952352200110108	1	0.241794305344127	0.242102652261587	0.0018386171762871	0.0212024105680546	0	Not significant	ENSG00000229117:ENST00000546485.5
ENSG00000229117	ENST00000546591.6	0.00333135016262531	1	0.953973375471692	1	0.244061591525177	0.244363552969991	0.00178384892500049	0.0204637458903289	0	Not significant	ENSG00000229117:ENST00000546591.6
ENSG00000229117	ENST00000546654.1	0.289906369522214	1	0.590280537124813	1	0.00568648860943705	0.00519272944775651	-0.131045007475757	0.228941536207308	0	Not significant	ENSG00000229117:ENST00000546654.1
ENSG00000229117	ENST00000552314.1	0.660756031051278	1	0.416293162729283	1	0.0242855131989578	0.0228621242938795	-0.087136512014986	0.380600721982136	0	Not significant	ENSG00000229117:ENST00000552314.1
ENSG00000229300	ENST00000414434.6	0.136423160495724	1	0.711863090182287	1	0.261598892430535	0.235052769227754	-0.154371755241759	0.147603524475165	0	Not significant	ENSG00000229300:ENST00000414434.6
ENSG00000229300	ENST00000421605.5	1.58263094678432	1	0.208382133527725	1	0.277729482597637	0.349070679611943	0.329838846254284	0.681139519743666	0	Not significant	ENSG00000229300:ENST00000421605.5
ENSG00000229300	ENST00000450610.6	0.688851597728444	1	0.406555269753749	1	0.460671624971828	0.415876551160303	-0.147583395839562	0.390880405254636	0	Not significant	ENSG00000229300:ENST00000450610.6
