"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000241431",7.33051790235353,-0.893161686095251,0.019959716850601,0.256964825651745,1016,0
"ENSG00000241468",11.4017280996129,0.943283640006097,0.00195838216177851,0.0960940102552615,265,0
"ENSG00000241489",2.94775025040161,-0.922078285686953,0.334403152355875,0.829915044695335,5265,0
"ENSG00000241494",7.37846054508747,-0.64022754971595,0.127222551271168,0.613066550455465,2716,0
"ENSG00000241506",1.59295401577631,-0.447503496222263,0.677541192741899,0.963561787526456,9203,0
"ENSG00000241553",5.66568002892566,0.49941690941181,0.210938222678258,0.729394837097238,3785,0
"ENSG00000241612",3.04012234827109,0.569732561937376,0.450035328822449,0.888174014569634,6631,0
"ENSG00000241644",1.17455984774929,0.147110731182804,0.918985238950252,0.994781761699087,12080,0
"ENSG00000241685",6.49156143113278,-0.464250817055094,0.119391620289682,0.59915647936592,2605,0
"ENSG00000241717",0.904051334225005,-1.0539568289972,0.610866346653917,0.947888889474527,8434,0
"ENSG00000241735",1.39624816260915,-1.58624286063552,0.261135318045642,0.779771627328625,4383,0
"ENSG00000241743",7.12522211498838,-0.607555180561729,0.288902150888303,0.806051250323345,4688,0
"ENSG00000241764",0.60574658716462,2.09405695021814,0.270142567731366,0.788855602492111,4479,0
"ENSG00000241779",6.68019249223557,1.09313624223208,0.0166031965724226,0.235868504204605,921,0
"ENSG00000241837",10.0085367550399,1.00256261049953,0.0241604462878899,0.28070944645178,1125,0
"ENSG00000241839",4.15567712376622,-0.646710715459412,0.230636238631101,0.751898656842785,4011,0
"ENSG00000241852",3.86730220805317,-1.27899009992489,0.285442072868059,0.801148094769013,4662,0
"ENSG00000241863",6.73369854949042,1.0325558521637,0.0263032089527196,0.297799652917988,1156,0
"ENSG00000241878",4.90648859544149,0.100988015501072,0.821081901304783,0.983448876948919,10927,0
"ENSG00000241945",1.0628198633789,1.71985883817524,0.334720485182713,0.829915044695335,5271,0
"ENSG00000241956",1.84536955272972,-2.45616192746761,0.119993101106841,0.599572979766527,2619,0
"ENSG00000241962",1.82862845176561,0.948481632039218,0.437899788500103,0.883308487008321,6488,0
"ENSG00000241973",3.74017440395385,0.0981952857592208,0.939993720259954,0.994781761699087,12345,0
"ENSG00000242028",9.44177414591604,0.933279998050255,0.00183470876004684,0.0954911642539988,248,0
"ENSG00000242071",2.19293823196216,-2.57011003700493,0.00958707873175233,0.179859477940462,697,0
"ENSG00000242110",1.59831991789039,-0.706183938325522,0.681999139239452,0.964336439036684,9251,0
"ENSG00000242114",5.20917628237508,0.519040661319456,0.245866275894091,0.765801479986163,4202,0
"ENSG00000242125",6.34576731079656,0.887080573935791,0.0792521982993952,0.508314483906421,2040,0
"ENSG00000242247",2.51782073905122,-1.70437550234405,0.0994611735965998,0.560132461287564,2324,0
"ENSG00000242252",-1.35378005894853,2.82980072630829,0.292762330293727,0.808257502869413,4740,0
"ENSG00000242259",6.52701586930496,-0.101418771977342,0.872400507605249,0.989669935739016,11535,0
"ENSG00000242265",4.27092234720777,-0.948098272097566,0.11875101789558,0.59915647936592,2594,0
"ENSG00000242372",7.88640213586907,0.360509868014703,0.256510736863125,0.776234109610307,4325,0
"ENSG00000242485",9.20143310727137,0.993222919667206,0.00646857615881824,0.15038632436337,560,0
"ENSG00000242498",1.97666217655374,-0.57910337062626,0.55966047683088,0.932695713163705,7851,0
"ENSG00000242512",3.28641782547795,-3.78738537446224,0.000309266227437972,0.0582301516421467,66,0
"ENSG00000242588",2.94812994118961,-0.209889797809491,0.853767710064564,0.987466592500326,11302,0
"ENSG00000242612",3.16267281739406,1.3700522873906,0.374700555781942,0.855008526538951,5730,0
"ENSG00000242616",4.40459066010783,0.41667573404697,0.498512797821918,0.905165092412646,7206,0
"ENSG00000242711",0.598267015153814,2.07909780619653,0.225193415643455,0.746368912292363,3948,0
"ENSG00000242726",6.66339781470253,0.970040482722412,0.0286135759804535,0.309499572257996,1210,0
"ENSG00000242735",6.10558171204992,-1.06444965679618,0.0522272907743963,0.421762030684361,1620,0
"ENSG00000242802",4.61782184324019,0.729284358562884,0.330572447291268,0.828996395889657,5219,0
"ENSG00000242950",1.52154548903193,-3.18809798991697,0.0366899386253843,0.357297039927424,1342,0
"ENSG00000243009",6.71397707231326,0.961193334109931,0.0370128431741541,0.359365053014339,1348,0
"ENSG00000243056",2.25910384151644,-0.229658797359708,0.855203694588245,0.987466592500326,11321,0
"ENSG00000243067",1.15250481361925,2.6128751312336,0.0701249055459201,0.48703774702985,1884,0
"ENSG00000243069",2.8334869688084,0.0105854146820121,0.99355617278362,0.999269834777393,13013,0
"ENSG00000243147",11.1576073809152,0.968495401345733,0.00233873328369441,0.100939639681761,302,0
"ENSG00000243156",2.51305807413241,-0.390591646332969,0.758335900251478,0.973808040098711,10191,0
"ENSG00000243193",2.98551530918969,0.0852760004028976,0.932069081931933,0.994781761699087,12245,0
"ENSG00000243207",1.74509582217948,-0.631305574243049,0.687062900453911,0.96495274293754,9317,0
"ENSG00000243244",1.10504934117285,-1.08565837778039,0.616835082466596,0.950116224470143,8497,0
"ENSG00000243279",4.41524113325065,-0.241590566705418,0.627435289316116,0.951603496363634,8627.5,0
"ENSG00000243317",7.50853531055612,1.07965337243217,0.00533732336259665,0.13973993847761,494,0
"ENSG00000243335",-1.35378005894853,-4.62673258235706,0.165370263245185,0.674779987520789,3203.5,0
"ENSG00000243364",3.97491192663139,-0.327659714476981,0.645355080527751,0.958227337109233,8813,0
"ENSG00000243449",4.92801288823482,-0.39086379119926,0.401166466277285,0.868416038974472,6044,0
"ENSG00000243477",0.620542485311285,-5.97356469433903,0.000161322925302312,0.0447567236793708,47,1
"ENSG00000243593",4.1558270151051,-1.31211666724999,0.185651249138503,0.701595026225,3461,0
"ENSG00000243594",1.36610854768048,1.94578194159272,0.138411642088764,0.634340480483663,2855,0
"ENSG00000243646",3.32917164453971,-0.928540603073324,0.323259415699067,0.823531360091802,5137,0
"ENSG00000243667",1.2920635999181,0.891992703831306,0.471747219536034,0.896114311943049,6890,0
"ENSG00000243678",11.7953467697479,1.00153302939863,0.00592134130044402,0.144467015469942,535,0
"ENSG00000243679",2.96892672637014,-0.308920144447003,0.770914669298958,0.977385080136286,10319,0
"ENSG00000243694",0.972977919660647,-1.89310057225278,0.315692662149145,0.820817845825877,5026,0
"ENSG00000243701",0.980053843531928,-0.11085735593626,0.966657163106967,0.995493310434721,12702,0
"ENSG00000243710",0.956458577391556,-0.716050078664034,0.775270501520217,0.977385080136286,10380,0
"ENSG00000243716",4.13684840505981,-0.14674948985426,0.877155072347217,0.990531305106871,11589,0
"ENSG00000243725",4.34019585696922,0.213477756513697,0.762536268998321,0.974902284717205,10237,0
"ENSG00000243749",3.26770763019263,2.35422396283253,0.0120811031935328,0.201423539613958,785,0
"ENSG00000243789",1.17139380575916,-0.286179621928826,0.914131471313671,0.994781761699087,12023,0
"ENSG00000243811",2.76908241404846,0.698443211320825,0.457448389949753,0.891333114137617,6717,0
"ENSG00000243926",3.14897419674143,1.1465530404898,0.144945484072181,0.646732921662255,2933,0
"ENSG00000243927",6.63828993940877,1.20125112587711,0.051478832334949,0.420046731670706,1604,0
"ENSG00000243943",4.2342793574743,-0.756396307277695,0.376750645356454,0.856358535329155,5758,0
"ENSG00000243958",0.399175890287472,3.33930954857011,0.049019676772524,0.409525400194824,1566,0
"ENSG00000243960",1.9081716529407,-0.746499038513448,0.583547177824914,0.941428260764343,8106,0
"ENSG00000243964",3.51683655388572,-0.675373072917021,0.317333359212756,0.821181159396094,5056,0
"ENSG00000243989",1.44212928091025,1.51051559598678,0.468324375722245,0.895480890190933,6840,0
"ENSG00000244005",3.14788925658503,-1.83152233506056,0.0715123405638486,0.489259546941793,1913,0
