0.854968	0.050508
0.856622	0.050882
0.85828	0.051226
0.859904	0.051696
0.861562	0.05216
0.863218	0.052648
0.864904	0.053122
0.866622	0.053538
0.868406	0.054178
0.870216	0.054748
0.871968	0.055178
0.873686	0.055482
0.87528	0.05593
0.876716	0.056342
0.878312	0.056724
0.880122	0.057248
0.881936	0.057802
0.88353	0.058196
0.885124	0.05855
0.886686	0.058978
0.888342	0.059394
0.889998	0.059842
0.891656	0.060376
0.893308	0.06093
0.894968	0.061394
0.896656	0.062022
0.898372	0.062664
0.900094	0.06328
0.90181	0.06368
0.903624	0.064026
0.905434	0.064614
0.906876	0.065094
0.908344	0.06549
0.91003	0.066024
0.91178	0.066712
0.913562	0.067198
0.915094	0.067622
0.916654	0.068072
0.918218	0.068476
0.919906	0.06914
0.921684	0.069778
0.923404	0.070398
0.925186	0.071082
0.926906	0.071672
0.928622	0.072116
0.930248	0.072362
0.931872	0.072882
0.933342	0.073518
0.934968	0.074172
0.936684	0.074704
0.938406	0.075374
0.940062	0.076042
0.941684	0.076582
0.943312	0.07719
0.944968	0.077824
0.946622	0.078492
0.94831	0.079222
0.949998	0.079962
0.951718	0.08064
0.953436	0.081322
0.955156	0.081912
0.956812	0.08262
0.958468	0.083286
0.960154	0.0836
0.961968	0.08419
0.96356	0.084804
0.964966	0.085262
0.96656	0.08599
0.96831	0.08675
0.97003	0.087414
0.971686	0.087942
0.973218	0.088488
0.974812	0.089196
0.976468	0.089878
0.978126	0.090624
0.979844	0.09134
0.981594	0.091964
0.98331	0.092716
0.985124	0.093534
0.986872	0.094214
0.988498	0.095024
0.989998	0.095568
0.991656	0.09615
0.993468	0.095294
0.99531	0.09642
0.996998	0.097398
0.998624	0.098176
1.000154	0.098972
1.001812	0.099636
1.003436	0.100338
1.005124	0.101112
1.00678	0.10185
1.008434	0.10267
1.010154	0.103544
1.011938	0.104334
1.013594	0.105158
1.015436	0.106124
1.01706	0.106718
1.018716	0.107252
1.02025	0.107842
1.021656	0.108514
1.02328	0.109286
1.02506	0.110068
1.026812	0.110914
1.028404	0.111496
1.03	0.112066
1.031592	0.112936
1.03328	0.113952
1.034968	0.114806
1.036654	0.114956
1.038404	0.115176
1.040246	0.11626
1.041904	0.11711
1.043594	0.117926
1.045188	0.118968
1.046746	0.11966
1.048374	0.12022
1.050246	0.12082
1.052	0.121794
1.053622	0.122654
1.055218	0.123436
1.05681	0.124416
1.058438	0.125304
1.060094	0.126186
1.06172	0.126936
1.063342	0.127668
1.064936	0.128474
1.06675	0.129442
1.06856	0.130648
1.07028	0.131756
1.071904	0.132748
1.073562	0.133372
1.07528	0.13417
1.076968	0.135218
1.078408	0.135982
1.079936	0.136898
1.081686	0.137834
1.083438	0.138798
1.08509	0.139688
1.086716	0.140494
1.088376	0.141212
1.09	0.14196
1.091624	0.14291
1.09328	0.144026
1.094968	0.145052
1.096688	0.146112
1.098406	0.146926
1.100216	0.147902
1.10181	0.149144
1.10328	0.149826
1.104876	0.150542
1.106746	0.151538
1.108562	0.152652
1.11028	0.153486
1.111874	0.154152
1.113438	0.154992
1.115092	0.155908
1.116686	0.156864
1.118374	0.157976
1.120122	0.159166
1.12178	0.160372
1.12356	0.161512
1.12528	0.162528
1.126908	0.163388
1.12853	0.164298
1.130154	0.16518
1.131842	0.16623
1.13359	0.167546
1.134934	0.168234
1.136402	0.16903
1.138154	0.170132
1.139904	0.171658
1.141654	0.172788
1.143312	0.173714
1.144842	0.174464
1.146466	0.175458
1.148122	0.176694
1.149874	0.177934
1.151622	0.179314
1.153436	0.180678
1.155126	0.181674
1.156936	0.183106
1.158624	0.184692
1.16006	0.185678
1.16178	0.18662
1.163656	0.188044
1.165498	0.18957
1.167062	0.190614
1.168498	0.191164
1.17006	0.19206
