"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000143368",4.67605207224642,0.243812534546965,0.615050338979647,0.868628312092386,9451,0
"ENSG00000143369",-0.45687053796808,3.96259677889792,0.133832032083101,0.4641586657658,3847,0
"ENSG00000143373",1.99994311403125,-3.34973293798158,1,1,13341,0
"ENSG00000143374",3.47649405126599,0.25556693887407,0.746211656266756,0.921872103527108,10807,0
"ENSG00000143376",2.27312777177745,-1.04253381891949,0.361736308855227,0.715923329701044,6745,0
"ENSG00000143379",2.81771872291106,0.175319852572567,0.848326313094635,0.956102994671597,11839,0
"ENSG00000143384",7.15454395742577,-0.766859295728396,0.00263374638529813,0.051558868020697,682,0
"ENSG00000143387",0.463846674891686,-5.58457485809217,0.00635471132579185,0.0903533023542567,939,0
"ENSG00000143390",3.27155359721698,0.957775895298618,0.324433661204107,0.689180131212243,6284,0
"ENSG00000143393",4.18590323955701,-1.02870478690299,0.278880744344104,0.64934370731394,5734,0
"ENSG00000143398",4.05327344129994,-1.7797460908727,0.00489354992062081,0.0778710190586513,839,0
"ENSG00000143401",5.69381538741845,-0.67445478833104,0.19386332330957,0.551516989027501,4693,0
"ENSG00000143409",2.84633880321919,0.290878866824382,0.698749476070111,0.902748621541712,10334,0
"ENSG00000143416",3.84408242800485,-0.708213202037093,0.561598402383538,0.842729525613995,8896,0
"ENSG00000143418",6.21891289950121,-0.517075259470327,0.187399252697195,0.543433410677725,4604,0
"ENSG00000143420",7.1825192391048,0.0695330149590694,0.769847190836272,0.930965204214116,11036,0
"ENSG00000143429",6.91428683323694,0.80123383711835,0.0214817412322585,0.180516367516648,1588,0
"ENSG00000143434",4.29692243348348,-0.362309473229161,0.488093590141848,0.803505301197728,8110,0
"ENSG00000143436",4.92191846549105,-1.56822295214149,0.0033131047446429,0.0596940100482151,741,0
"ENSG00000143437",4.54991550476688,1.22071054211784,0.109938140919704,0.423898516515926,3462,0
"ENSG00000143442",2.32147423097845,-4.12990496882339,0.0086184409942365,0.108143614392906,1064,0
"ENSG00000143450",2.93663015907594,2.31637960443983,0.00205741649277377,0.0436009009444803,630,1
"ENSG00000143457",4.15190050188017,-0.171919966793384,0.760668674238566,0.927429835178707,10950,0
"ENSG00000143458",1.86515308144205,0.43352106671561,0.737942932281068,0.919318382505402,10716,0
"ENSG00000143476",3.71357237816878,-1.90734717986434,0.00845232652031692,0.10619970193904,1061,0
"ENSG00000143479",0.00382534884574703,-1.4235614199496,0.585961603927789,0.855500085953042,9144,0
"ENSG00000143486",3.39799008053457,-0.98749897459137,0.250073825410547,0.616986670979032,5411,0
"ENSG00000143493",3.25789672302404,-1.31015247851588,0.124719701574947,0.448581017167867,3712,0
"ENSG00000143498",1.05270854889168,1.34022251026018,0.552230625487007,0.83781296039089,8799,0
"ENSG00000143499",3.05167754280767,1.23666091449293,0.0622876081395211,0.319086772799117,2606,0
"ENSG00000143514",1.57188791922307,-2.03858936160933,0.123128058631632,0.446101142684104,3685,0
"ENSG00000143515",2.93545858348039,-1.31994704820633,0.199914253972503,0.558029522221802,4783,0
"ENSG00000143537",4.83942136478353,-1.64332084542083,0.00490243300634627,0.0779098009764694,840,0
