gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC
ENSG00000005007	ENST00000704677.1	0.090348829	1	0.763734159	1	0.139354238	NA	NA
ENSG00000005007	ENST00000704679.1	0.133739967	1	0.714585399	1	0.13527148	NA	NA
ENSG00000005194	ENST00000394391.9	0.014622707	1	0.903750927	1	0.529002629	0.515993266	-0.035922655
ENSG00000005194	ENST00000567518.5	0.014622707	1	0.903750927	1	0.470997371	0.484006734	0.039308114
ENSG00000005448	ENST00000348227.4	0.048243785	1	0.826147892	1	0.64206858	0.672533525	0.066878786
ENSG00000005448	ENST00000480089.5	0.048243785	1	0.826147892	1	0.35793142	0.327466475	-0.128335978
ENSG00000005884	ENST00000320031.13	0.008740531	1	0.925513651	1	0.351782092	0.357370117	0.022736963
ENSG00000005884	ENST00000505306.5	0.004544519	1	0.946252883	1	0.351782092	0.334642844	-0.072059875
ENSG00000005884	ENST00000506437.1	0.00074857	1	0.978172595	1	0.296435817	0.307987038	0.055149865
ENSG00000005893	ENST00000200639.9	0.011900336	1	0.913132169	1	0.392590595	0.393291893	0.002574836
ENSG00000005893	ENST00000371335.4	0.114939362	1	0.734589329	1	0.357639488	0.34502072	-0.051823033
ENSG00000005893	ENST00000706600.1	0.072263242	1	0.788069562	1	0.249769917	0.261687387	0.067244665
ENSG00000006042	ENST00000394642.7	0.571530853	1	0.449651236	1	0.478175203	0.435586636	-0.134579628
ENSG00000006042	ENST00000579849.6	0.571530853	1	0.449651236	1	0.521824797	0.564413364	0.113186648
ENSG00000006327	ENST00000326577.9	0.070091317	1	0.79120387	1	0.307044793	0.293778666	-0.063719507
ENSG00000006327	ENST00000341627.5	0.526957009	1	0.467889013	1	0.217209402	0.241650097	0.15383302
ENSG00000006327	ENST00000571351.1	0.359169722	1	0.548967713	1	0.249534095	0.238053435	-0.067951506
ENSG00000006327	ENST00000575124.1	0.163871616	1	0.685616742	1	0.22621171	0.226517803	0.001950828
ENSG00000006451	ENST00000005257.7	0.101279828	1	0.750299163	1	0.59452814	0.62304511	0.067591524
ENSG00000006451	ENST00000434466.1	0.072803015	1	0.787298476	1	0.188543241	0.171493513	-0.136741427
ENSG00000006451	ENST00000466491.1	0.200809269	1	0.654068419	1	0.056563521	0.040996188	-0.46438214
ENSG00000006451	ENST00000468201.1	0.935224839	1	0.333508924	1	0.160365098	0.164465189	0.036422062
ENSG00000006625	ENST00000005374.10	0.788545446	1	0.374540313	1	0.146877513	0.109326841	-0.425965889
ENSG00000006625	ENST00000275428.9	0.690587888	1	0.40596449	1	0.418997178	0.467915929	0.159308814
ENSG00000006625	ENST00000409144.5	0.964113898	1	0.326152556	1	0.136857671	0.100582415	-0.444298205
ENSG00000006625	ENST00000440082.5	0.209276025	1	0.647335441	1	0.297267638	0.322174815	0.116081309
ENSG00000007080	ENST00000445755.7	0.341928331	1	0.558718262	1	0.687802394	0.637300828	-0.110019602
ENSG00000007080	ENST00000597436.5	0.341928331	1	0.558718262	1	0.312197606	0.362699172	0.216313977
ENSG00000008130	ENST00000341426.9	0.010769447	1	0.917347154	1	0.333333333	0.338235294	0.021061616
ENSG00000008130	ENST00000341991.7	0.002708448	1	0.958494628	1	0.333333333	0.330882353	-0.010647244
ENSG00000008130	ENST00000378625.5	0.002708437	1	0.958494713	1	0.333333333	0.330882353	-0.010647244
ENSG00000008282	ENST00000011473.6	0.062303675	1	0.802891253	1	0.205658971	0.190497448	-0.110482336
ENSG00000008282	ENST00000455385.7	0.001413369	1	0.970010756	1	0.388400725	0.39155339	0.011663148
ENSG00000008282	ENST00000470347.1	1.10022815	1	0.29421604	1	0.251684977	0.313504419	0.316866677
ENSG00000008282	ENST00000706297.1	0.949686606	1	0.329799082	1	0.154255327	0.104444742	-0.562580447
ENSG00000008324	ENST00000011691.6	0.049609491	1	0.823744187	1	0.461826745	0.470535974	0.026953302
ENSG00000008324	ENST00000447630.5	0.015094258	1	0.902218996	1	0.466219062	0.47274338	0.020049263
ENSG00000008324	ENST00000474941.1	0.469100915	1	0.49340108	1	0.071954193	0.056720646	-0.343204798
ENSG00000008394	ENST00000396207.1	0.167443367	1	0.682394035	1	0.065362257	0.068579972	0.069329521
ENSG00000008394	ENST00000396209.5	0.207234455	1	0.648943699	1	0.070268818	0.068989489	-0.026508051
ENSG00000008394	ENST00000396210.8	1.835501469	1	0.175479119	1	0.329463905	0.350895365	0.090920476
ENSG00000008394	ENST00000536371.5	0.610875047	1	0.43445853	1	0.064162914	0.067234989	0.06747254
ENSG00000008394	ENST00000539708.5	0.423230478	1	0.515329484	1	0.289109985	0.296333434	0.035602971
ENSG00000008394	ENST00000540126.5	0.071054644	1	0.789807364	1	0.068527395	0.071798427	0.067271391
ENSG00000008394	ENST00000543076.5	0.005024707	1	0.943489148	1	0.039169649	0.041157265	0.071410937
ENSG00000008517	ENST00000008180.13	1.088778588	1	0.296741993	1	0.041522049	0.045916568	0.145137167
ENSG00000008517	ENST00000325568.9	0.411312828	1	0.521303917	1	0.094008255	0.092360182	-0.025516436
ENSG00000008517	ENST00000396890.6	0.44172938	1	0.506288936	1	0.054670836	0.054918405	0.006518273
ENSG00000008517	ENST00000440815.7	2.232056313	1	0.135173842	1	0.082892959	0.079780139	-0.055219918
ENSG00000008517	ENST00000444393.7	0.230937589	1	0.63082949	1	0.08655919	0.085468035	-0.018302045
ENSG00000008517	ENST00000525643.7	1.187260812	1	0.27588278	1	0.077198815	0.085170646	0.141777579
ENSG00000008517	ENST00000526464.6	0.422600902	1	0.51564209	1	0.146422827	0.136411562	-0.102174561
ENSG00000008517	ENST00000528163.6	0.8760459	1	0.349286967	1	0.117695175	0.129313743	0.135820442
ENSG00000008517	ENST00000529550.5	1.633991393	1	0.20115187	1	0.063614183	0.071250667	0.163555064
ENSG00000008517	ENST00000530538.6	1.128373833	1	0.288122469	1	0.01976762	0.023316739	0.23822687
ENSG00000008517	ENST00000530890.5	0.000682856	1	0.979152434	1	0.025068265	0.021618304	-0.213608779
ENSG00000008517	ENST00000533097.6	0.839914319	1	0.359421277	1	0.039615464	0.033640693	-0.235856287
ENSG00000008517	ENST00000534507.5	0.13704608	1	0.711235449	1	0.078867991	0.079314028	0.008136152
ENSG00000008517	ENST00000551122.5	0.069115753	1	0.79262862	1	0.01924481	0.023697429	0.300261072
ENSG00000008517	ENST00000613483.4	2.12871841	1	0.144561579	1	0.021082371	0.014876448	-0.503006966
ENSG00000008952	ENST00000337002.9	0.001319178	1	0.971026808	1	0.292017033	0.304115905	0.058568748
ENSG00000008952	ENST00000460513.5	0.10656547	1	0.744088701	1	0.17729074	0.162966321	-0.121543344
ENSG00000008952	ENST00000469515.6	0.046964187	1	0.828432623	1	0.167964599	0.158152911	-0.086837089
ENSG00000008952	ENST00000480708.5	1.335251248	1	0.247873159	1	0.209628742	0.244703715	0.22319947
ENSG00000008952	ENST00000481435.5	0.530225054	1	0.466512257	1	0.153098886	0.130061148	-0.23527372
ENSG00000008988	ENST00000009589.8	0.067072503	1	0.795647897	1	0.165345408	0.165780632	0.003792493
ENSG00000008988	ENST00000521262.5	0.288618697	1	0.591107064	1	0.087181588	0.08680554	-0.00623636
ENSG00000008988	ENST00000524349.5	0.046977812	1	0.828408124	1	0.080957768	0.081038565	0.001439101
ENSG00000008988	ENST00000676461.1	0.034596118	1	0.852444512	1	0.165717487	0.165983498	0.002313971
ENSG00000008988	ENST00000676918.1	0.030496266	1	0.861368959	1	0.165718502	0.165967124	0.002162808
ENSG00000008988	ENST00000678039.1	0.022150381	1	0.881687747	1	0.165737635	0.165942157	0.001779199
ENSG00000008988	ENST00000678683.1	0.056309424	1	0.812427112	1	0.165649791	0.166001571	0.003060513
ENSG00000009307	ENST00000339438.10	1.743374435	1	0.186711831	1	0.034636661	0.045153673	0.382543475
ENSG00000009307	ENST00000358528.9	0.000765928	1	0.977921036	1	0.02846428	0.031067077	0.126233896
ENSG00000009307	ENST00000483030.2	1.618002551	1	0.203370528	1	0.015574197	0.021236879	0.447413949
ENSG00000009307	ENST00000529046.6	0.392341682	1	0.531071075	1	0.023912287	0.023766727	-0.008808909
ENSG00000009307	ENST00000610726.5	0.322848044	1	0.569901081	1	0.023058591	0.019995578	-0.205623395
ENSG00000009307	ENST00000684913.1	1.008409497	1	0.315284176	1	0.022620965	0.022152045	-0.030220554
ENSG00000009307	ENST00000685676.1	0.172901645	1	0.677545795	1	0.036791873	0.032055324	-0.198823144
ENSG00000009307	ENST00000686025.1	0.088558391	1	0.766017925	1	0.023168307	0.026303053	0.183077664
ENSG00000009307	ENST00000686123.1	1.370774561	1	0.241678848	1	0.026386968	0.024651435	-0.098153936
ENSG00000009307	ENST00000686235.1	0.582976321	1	0.445148057	1	0.023493039	0.018220524	-0.366668915
ENSG00000009307	ENST00000686581.1	0.4907458	1	0.483594808	1	0.021931327	0.021845519	-0.005655739
ENSG00000009307	ENST00000686667.1	0.098518023	1	0.753615365	1	0.032408841	0.030534882	-0.085929146
ENSG00000009307	ENST00000686781.1	0.678771546	1	0.410010059	1	0.034618859	0.031909167	-0.117587235
ENSG00000009307	ENST00000687759.1	1.803952317	1	0.179235413	1	0.027021695	0.01574541	-0.77918688
ENSG00000009307	ENST00000688211.1	0.58300171	1	0.445138146	1	0.02364489	0.020605773	-0.198479829
ENSG00000009307	ENST00000688611.1	0.008298722	1	0.927415262	1	0.0260575	0.026290645	0.012850827
ENSG00000009307	ENST00000689217.1	0.80170501	1	0.370584088	1	0.021053216	0.014327494	-0.555254366
ENSG00000009307	ENST00000689631.1	0.271755543	1	0.602156563	1	0.021548528	0.018162424	-0.246632587
ENSG00000009307	ENST00000689732.1	0.466051452	1	0.494809316	1	0.023203621	0.022394249	-0.051221671
ENSG00000009307	ENST00000689885.1	1.728654332	1	0.188582843	1	0.030859739	0.028276431	-0.126125845
ENSG00000009307	ENST00000690013.1	0.184071715	1	0.667897174	1	0.029391347	0.031219712	0.087065777
ENSG00000009307	ENST00000690207.1	0.058958057	1	0.808150418	1	0.032329959	0.036723297	0.183823948
ENSG00000009307	ENST00000690420.1	0.432050122	1	0.510984695	1	0.023857419	0.027705993	0.215760124
ENSG00000009307	ENST00000690784.1	0.754908582	1	0.384926581	1	0.01697507	0.01854409	0.127541919
ENSG00000009307	ENST00000691377.1	1.012444866	1	0.314317836	1	0.026428722	0.02252105	-0.230832522
ENSG00000009307	ENST00000691403.1	0.299142192	1	0.58442069	1	0.030212679	0.027291304	-0.146712824
ENSG00000009307	ENST00000692044.1	0.418670889	1	0.517600991	1	0.030826211	0.032125288	0.059551794
ENSG00000009307	ENST00000692629.1	0.001082604	1	0.973751977	1	0.034041714	0.033377443	-0.028430268
ENSG00000009307	ENST00000692672.1	0.01262157	1	0.910549259	1	0.02051189	0.020332566	-0.012668155
ENSG00000009307	ENST00000692719.1	0.001244942	1	0.971853492	1	0.025766678	0.023111096	-0.15692084
ENSG00000009307	ENST00000692950.1	0.509447364	1	0.475378186	1	0.031876504	0.032645366	0.034384826
ENSG00000009307	ENST00000693311.1	0.653433876	1	0.418887648	1	0.029515819	0.037473716	0.344390666
ENSG00000009307	ENST00000693467.1	0.009997408	1	0.920354613	1	0.024262022	0.021451989	-0.177588349
ENSG00000009307	ENST00000693644.1	0.771608169	1	0.379720012	1	0.032298744	0.024819007	-0.380032654
ENSG00000009335	ENST00000348165.10	0.127727827	1	0.720799637	1	0.52476489	0.5	-0.069743104
ENSG00000009335	ENST00000470408.5	0.127727827	1	0.720799637	1	0.47523511	0.5	0.07328667
ENSG00000009844	ENST00000367630.9	0.073300406	1	0.786590643	1	0.537365591	0.651785714	0.278493786
ENSG00000009844	ENST00000620996.4	0.073300406	1	0.786590643	1	0.462634409	0.348214286	-0.409897179
ENSG00000010219	ENST00000010132.6	0.006535118	1	0.935569138	1	0.2814699	0.282196585	0.003719877
ENSG00000010219	ENST00000540757.6	0.000474824	1	0.982615114	1	0.283989122	0.282196585	-0.009135142
ENSG00000010219	ENST00000543431.6	0.02578948	1	0.872415518	1	0.268127978	0.27426991	0.032674588
ENSG00000010219	ENST00000545571.5	0.070454219	1	0.790676582	1	0.166413	0.16133692	-0.044691514
ENSG00000010244	ENST00000321233.10	0.237371402	1	0.626111106	1	0.245374957	0.232709889	-0.076455499
ENSG00000010244	ENST00000342555.10	0.093709233	1	0.759513556	1	0.234994609	0.247537551	0.075019735
ENSG00000010244	ENST00000394670.9	0.010013414	1	0.920291098	1	0.267663019	0.261838914	-0.031738303
ENSG00000010244	ENST00000394673.6	0.077215341	1	0.781107176	1	0.251967415	0.257913646	0.033650939
ENSG00000010256	ENST00000203407.6	0.179271856	1	0.671999744	1	0.182420265	0.176447385	-0.048027962
ENSG00000010256	ENST00000412343.6	0.418600334	1	0.517636278	1	0.128849181	0.140169528	0.121489384
ENSG00000010256	ENST00000471189.6	0.036694944	1	0.84808747	1	0.179177136	0.190542118	0.088723379
ENSG00000010256	ENST00000714195.1	2.72182481	1	0.098984793	1	0.158362143	0.125729926	-0.332899417
ENSG00000010256	ENST00000714196.1	0.367680777	1	0.544271165	1	0.100617476	0.102938728	0.032904952
ENSG00000010256	ENST00000714197.1	0.571460725	1	0.449679047	1	0.09546189	0.104996586	0.137345603
ENSG00000010256	ENST00000714198.1	1.113612409	1	0.291298037	1	0.062635414	0.059224015	-0.080796293
ENSG00000010256	ENST00000714199.1	0.351100534	1	0.553490804	1	0.057336957	0.055660384	-0.04281448
ENSG00000010270	ENST00000009041.12	0.295255767	1	0.58687203	1	0.508924147	0.568277311	0.15914447
ENSG00000010270	ENST00000471550.1	0.295255767	1	0.58687203	1	0.491075853	0.431722689	-0.185840969
ENSG00000010278	ENST00000009180.10	1.233950357	1	0.266640161	1	0.087533762	0.09646735	0.140201157
ENSG00000010278	ENST00000382515.7	1.223633943	1	0.268648667	1	0.044267687	0.038890752	-0.18682686
ENSG00000010278	ENST00000382518.6	0.216711859	1	0.64155682	1	0.063267792	0.066597752	0.074002241
ENSG00000010278	ENST00000382519.9	2.7484932	1	0.097346128	1	0.084324197	0.094295863	0.161247803
ENSG00000010278	ENST00000536586.7	0.992666864	1	0.319091442	1	0.04950812	0.044737514	-0.146180083
ENSG00000010278	ENST00000538834.6	1.198197261	1	0.273682286	1	0.097933871	0.106379317	0.119337868
ENSG00000010278	ENST00000610354.5	1.295844821	1	0.254973612	1	0.099410013	0.106260638	0.096144211
ENSG00000010278	ENST00000642746.1	1.330983921	1	0.248630253	1	0.039225213	0.031921078	-0.297271881
ENSG00000010278	ENST00000645368.1	0.025665193	1	0.872720694	1	0.030028831	0.029741956	-0.013848808
ENSG00000010278	ENST00000646407.1	0.786168905	1	0.375261084	1	0.040932984	0.037595613	-0.122699533
ENSG00000010278	ENST00000676638.1	0.068955108	1	0.79286426	1	0.040691433	0.043649542	0.101241399
ENSG00000010278	ENST00000676764.1	0.215741801	1	0.642303785	1	0.042121218	0.040110147	-0.070579924
ENSG00000010278	ENST00000677318.1	0.347029469	1	0.555799512	1	0.050691951	0.044385085	-0.19168172
ENSG00000010278	ENST00000677718.1	1.681136448	1	0.194773514	1	0.040703131	0.035298127	-0.205548118
ENSG00000010278	ENST00000678719.1	0.13047816	1	0.717936781	1	0.030730379	0.030861792	0.006156253
ENSG00000010292	ENST00000315579.10	0.002140401	1	0.96309946	1	0.498333333	0.5	0.004817016
ENSG00000010292	ENST00000539084.5	0.002140395	1	0.963099508	1	0.501666667	0.5	-0.004800986
ENSG00000010327	ENST00000321725.10	0.140300581	1	0.707982377	1	0.402592938	0.369534201	-0.123613969
ENSG00000010327	ENST00000462741.5	0.140305418	1	0.707977575	1	0.330727122	0.317388072	-0.059393453
ENSG00000010327	ENST00000469989.1	0.630320825	1	0.427237658	1	0.26667994	0.313077727	0.231411566
ENSG00000010438	ENST00000342836.9	0.190822432	1	0.662232994	1	0.443609458	0.437343205	-0.020524245
ENSG00000010438	ENST00000361005.10	0.19082243	1	0.662232996	1	0.556390542	0.562656795	0.01615729
ENSG00000010810	ENST00000229471.8	0.048193093	1	0.826237794	1	0.191925701	0.198319741	0.047280378
ENSG00000010810	ENST00000354650.7	0.000410539	1	0.983834557	1	0.203679315	0.202520388	-0.008232316
ENSG00000010810	ENST00000368667.6	0.048193093	1	0.826237794	1	0.191925701	0.198319741	0.047280378
ENSG00000010810	ENST00000368678.8	0.034823542	1	0.8519659	1	0.202444792	0.198319741	-0.029700232
ENSG00000010810	ENST00000368682.8	0.070162666	1	0.791100086	1	0.210024492	0.202520388	-0.052490425
ENSG00000011052	ENST00000393193.6	0.005131438	1	0.942893135	1	0.480099141	0.48124685	0.003444743
ENSG00000011052	ENST00000555572.1	1.268185977	1	0.260107265	1	0.455404799	0.46718255	0.036836892
ENSG00000011304	ENST00000349038.8	0.011809804	1	0.91346192	1	0.123625774	0.127251011	0.041697566
ENSG00000011304	ENST00000350092.8	0.089970429	1	0.764214752	1	0.098102618	0.110729238	0.17467267
ENSG00000011304	ENST00000356948.11	0.016373346	1	0.898181914	1	0.115290907	0.115292967	2.58E-05
ENSG00000011304	ENST00000394601.8	0.347299684	1	0.555645708	1	0.118706488	0.10604067	-0.162781103
ENSG00000011304	ENST00000627714.2	0.027823061	1	0.867525482	1	0.099832468	0.091420312	-0.126994351
ENSG00000011304	ENST00000635647.1	0.067899443	1	0.794420105	1	0.115603481	0.114018118	-0.019921739
ENSG00000011304	ENST00000676227.1	0.052651556	1	0.818511975	1	0.114735021	0.117329427	0.032259072
ENSG00000011304	ENST00000677277.1	0.337126791	1	0.561492406	1	0.117625379	0.129370301	0.137307085
ENSG00000011304	ENST00000679114.1	0.038809879	1	0.843825792	1	0.096477863	0.088547956	-0.123738948
ENSG00000011422	ENST00000339082.7	0.313851369	1	0.575326392	1	0.505107973	0.494612657	-0.030292658
ENSG00000011422	ENST00000340093.8	0.313851369	1	0.575326392	1	0.494892027	0.505387343	0.030275736
ENSG00000012061	ENST00000013807.9	0.153131746	1	0.695560336	1	0.210795035	0.222222222	0.076162206
ENSG00000012061	ENST00000300853.8	0.407598268	1	0.523191054	1	0.391546582	0.363095238	-0.108835945
ENSG00000012061	ENST00000340192.11	0.017594022	1	0.894476152	1	0.180804929	0.188293651	0.058550349
ENSG00000012061	ENST00000592410.5	-0.00019651	1	1	1	0.115233091	0.113492063	-0.02196365
ENSG00000012061	ENST00000592444.5	0.281980102	1	0.595406315	1	0.101620364	0.112896825	0.151815387
ENSG00000012660	ENST00000304434.11	0.86114233	1	0.353419216	1	0.160247024	0.107940397	-0.570062662
ENSG00000012660	ENST00000370918.8	1.507926074	1	0.219455822	1	0.165455357	0.106192146	-0.639764944
ENSG00000012660	ENST00000542638.5	1.00286591	1	0.316618034	1	0.165123741	0.13066767	-0.337645327
ENSG00000013275	ENST00000157812.7	0.656529091	1	0.417787985	1	0.360503012	0.398891584	0.145985372
ENSG00000013275	ENST00000601697.5	0.781252166	1	0.376758456	1	0.351146554	0.383153089	0.125847661
ENSG00000013297	ENST00000064724.8	0.001152418	1	0.972919188	1	0.343074374	0.334431155	-0.036812116
ENSG00000013297	ENST00000468358.5	0.001460778	1	0.96951217	1	0.309910054	0.321790901	0.054273971
ENSG00000013297	ENST00000489485.5	0.005139608	1	0.94284777	1	0.347015572	0.343777944	-0.013523413
ENSG00000013306	ENST00000225308.12	0.001715256	1	0.966964538	1	0.25731943	0.255662599	-0.009319271
ENSG00000013306	ENST00000377095.10	0.004093414	1	0.948986315	1	0.25731943	0.25771178	0.002198086
ENSG00000013306	ENST00000590194.5	0.000801648	1	0.977412202	1	0.241236399	0.24228822	0.006276662
ENSG00000013306	ENST00000591006.5	0.002619311	1	0.959182721	1	0.244124742	0.244337401	0.001256195
ENSG00000013364	ENST00000357402.10	0.002325304	1	0.961539792	1	0.494014819	0.511111111	0.049082637
ENSG00000013364	ENST00000395353.5	0.002325304	1	0.961539792	1	0.505985181	0.488888889	-0.049588517
ENSG00000013374	ENST00000413040.7	0.484055227	1	0.486591185	1	0.29042815	0.24747402	-0.230904219
ENSG00000013374	ENST00000468404.5	0.361460523	1	0.547696215	1	0.164231422	0.167586296	0.029174
ENSG00000013374	ENST00000470229.6	0.081334354	1	0.775497214	1	0.267257956	0.301398413	0.173438925
ENSG00000013374	ENST00000568733.6	0.009767566	1	0.921272457	1	0.278082471	0.28354127	0.028045932
ENSG00000013810	ENST00000313288.9	0.00624568	1	0.937009069	1	0.166607831	0.12912097	-0.367732888
ENSG00000013810	ENST00000612220.5	0.01679245	1	0.896894228	1	0.159913503	0.372373811	1.219459844
ENSG00000013810	ENST00000651251.1	0.020887757	1	0.885085149	1	0.173519928	0.126346128	-0.457719901
ENSG00000013810	ENST00000651472.1	0.029048407	1	0.864667317	1	0.166159301	0.129187038	-0.36310573
ENSG00000013810	ENST00000651817.1	0.009334591	1	0.923031597	1	0.169208081	0.123505219	-0.45422646
ENSG00000013810	ENST00000652770.1	0.019642541	1	0.888540014	1	0.164591356	0.119466834	-0.462278416
ENSG00000014216	ENST00000279247.11	0.021123753	1	0.884442333	1	0.186185113	0.182469863	-0.029079516
ENSG00000014216	ENST00000524773.5	0.015400738	1	0.901236326	1	0.145689866	0.157094088	0.108728357
ENSG00000014216	ENST00000527323.5	0.037915089	1	0.84561374	1	0.132749899	0.122151986	-0.120033446
ENSG00000014216	ENST00000528165.5	0.039132977	1	0.843185453	1	0.126171684	0.11641219	-0.116146039
ENSG00000014216	ENST00000530567.1	0.111317455	1	0.738649188	1	0.138239571	0.132596789	-0.060124812
ENSG00000014216	ENST00000533129.5	0.102920538	1	0.74835263	1	0.128157498	0.140978266	0.13755488
ENSG00000014216	ENST00000533820.5	0.010849071	1	0.917043271	1	0.142806369	0.148296819	0.05442733
ENSG00000014641	ENST00000421012.2	1.38969848	1	0.238456026	1	0.112601445	0.072430462	-0.636556854
ENSG00000015475	ENST00000614949.4	0.010986485	1	0.91652147	1	0.422470238	NA	NA
ENSG00000015475	ENST00000622694.5	0.010986494	1	0.916521435	1	0.577529762	NA	NA
ENSG00000015479	ENST00000394800.6	0.064830085	1	0.79901852	1	0.164532753	0.159302786	-0.046603307
ENSG00000015479	ENST00000394805.8	0.010765867	1	0.917360845	1	0.303535046	0.372571794	0.295655358
ENSG00000015479	ENST00000502499.5	0.028121859	1	0.866822652	1	0.174018677	0.168559844	-0.045981276
ENSG00000015479	ENST00000502929.5	0.518984887	1	0.471275022	1	0.144308833	0.133537589	-0.111913707
ENSG00000015479	ENST00000618441.5	0.377587863	1	0.538897007	1	0.21360469	0.166027986	-0.363516877
ENSG00000017797	ENST00000019317.8	0.124294678	1	0.72442245	1	0.478811974	0.633403361	0.403665291
ENSG00000017797	ENST00000383432.8	0.124294678	1	0.72442245	1	0.521188026	0.366596639	-0.50761038
ENSG00000018408	ENST00000360632.8	0.932528512	1	0.334206754	1	0.379300416	0.361612014	-0.068898344
ENSG00000018408	ENST00000465804.5	0.451213977	1	0.501759019	1	0.369207799	0.35684959	-0.049116913
ENSG00000018610	ENST00000320339.8	0.066021279	1	0.797220411	1	0.513706841	0.501236264	-0.035454492
ENSG00000018610	ENST00000644802.2	0.066021279	1	0.797220411	1	0.486293159	0.498763736	0.036530279
ENSG00000022277	ENST00000023939.8	0.124411765	1	0.724297974	1	0.302667965	0.287296882	-0.075193653
ENSG00000022277	ENST00000357348.10	0.296310286	1	0.58620484	1	0.310266944	0.287296882	-0.110967664
ENSG00000022277	ENST00000395881.7	0.02357981	1	0.877958896	1	0.24624523	0.257277485	0.063229429
ENSG00000022277	ENST00000477573.1	0.89928844	1	0.342972578	1	0.140819861	0.168128751	0.255715638
ENSG00000022840	ENST00000325954.9	0.786103147	1	0.375281056	1	0.156532318	0.17456971	0.157342701
ENSG00000022840	ENST00000413266.6	0.177843299	1	0.673233264	1	0.161338914	0.170200536	0.077141131
ENSG00000022840	ENST00000535470.5	0.159547376	1	0.689573579	1	0.127714887	0.125711486	-0.022810236
ENSG00000022840	ENST00000538254.1	0.002035147	1	0.964017559	1	0.134765742	0.133518998	-0.013408768
ENSG00000022840	ENST00000542701.1	1.372218768	1	0.241431034	1	0.133037153	0.101730285	-0.387079972
ENSG00000022840	ENST00000544805.1	0.370345172	1	0.54281618	1	0.129946935	0.123408427	-0.074481686
ENSG00000022840	ENST00000545419.5	0.473195848	1	0.491520592	1	0.15666405	0.170860558	0.125145233
ENSG00000023041	ENST00000682182.1	0.986425944	1	0.320617477	1	0.457683983	0.570799911	0.318633306
ENSG00000023041	ENST00000682731.1	0.986425944	1	0.320617477	1	0.542316017	0.429200089	-0.337483405
ENSG00000023191	ENST00000354420.7	1.968411086	1	0.160616617	1	0.25957271	0.235968218	-0.13754616
ENSG00000023191	ENST00000397604.7	0.076968738	1	0.781448104	1	0.18055546	0.228173016	0.33768614
ENSG00000023191	ENST00000397614.5	0.0167417	1	0.89704928	1	0.170294505	0.161043386	-0.080582465
ENSG00000023191	ENST00000397615.6	0.154615326	1	0.694163237	1	0.14657768	0.123490673	-0.247263351
ENSG00000023191	ENST00000525522.5	0.233974697	1	0.628592185	1	0.096759836	0.086919538	-0.154727818
ENSG00000023191	ENST00000534797.5	0.279576797	1	0.596978733	1	0.146239809	0.164405169	0.168919564
ENSG00000023572	ENST00000367439.8	0.001517331	1	0.968927912	1	0.498076923	0.5	0.005559525
ENSG00000023572	ENST00000608166.2	0.001517331	1	0.968927912	1	0.501923077	0.5	-0.005538184
ENSG00000023734	ENST00000419869.7	0.033054651	1	0.855732323	1	0.290415154	0.343919266	0.2439532
ENSG00000023734	ENST00000538718.1	0.08433156	1	0.771511034	1	0.215408666	0.157910002	-0.447973731
ENSG00000023734	ENST00000539887.1	0.025280212	1	0.873670826	1	0.222179334	0.163435446	-0.443003716
ENSG00000023734	ENST00000541731.1	0.052867701	1	0.818146339	1	0.271996847	0.334735285	0.299430712
ENSG00000023902	ENST00000369124.5	0.080807711	1	0.776205796	1	0.334459459	0.344388368	0.042205067
ENSG00000023902	ENST00000369126.5	0.049399603	1	0.824111321	1	0.331081081	0.323419851	-0.033776342
ENSG00000023902	ENST00000607609.2	0.004169039	1	0.948517885	1	0.334459459	0.332191781	-0.009814971
ENSG00000026025	ENST00000224237.9	0.017803135	1	0.893854595	1	0.253217259	0.25390975	0.003940054
ENSG00000026025	ENST00000469543.5	0.028624062	1	0.865649972	1	0.236481413	0.236137017	-0.002102576
ENSG00000026025	ENST00000487938.5	0.020480363	1	0.886203609	1	0.253264324	0.253998051	0.004173563
ENSG00000026025	ENST00000544301.7	0.028086039	1	0.866906705	1	0.253198566	0.254058426	0.00489108
ENSG00000026508	ENST00000263398.11	0.309883111	1	0.577751922	1	0.253849216	0.255259865	0.007994918
ENSG00000026508	ENST00000415148.6	0.803267692	1	0.370118176	1	0.104863082	0.110292626	0.072829494
ENSG00000026508	ENST00000425428.6	0.343678691	1	0.557713469	1	0.108261629	0.09978017	-0.117696959
ENSG00000026508	ENST00000428726.8	0.449310963	1	0.502662349	1	0.246919407	0.247846312	0.005405557
ENSG00000026508	ENST00000433892.6	2.635969763	1	0.104468256	1	0.133578755	0.150620826	0.173230691
ENSG00000026508	ENST00000434472.6	0.763582011	1	0.382209861	1	0.059917545	0.057347505	-0.063247794
ENSG00000026508	ENST00000526669.6	0.675377624	1	0.411182982	1	0.049145244	0.0389578	-0.335139602
ENSG00000026508	ENST00000527326.1	0.497753495	1	0.480488884	1	0.043465123	0.039894895	-0.12365407
ENSG00000027075	ENST00000332981.11	0.086314337	1	0.768916071	1	0.519323671	0.375	-0.469743391
ENSG00000027075	ENST00000556245.1	0.086314337	1	0.768916071	1	0.480676329	0.625	0.378790432
ENSG00000028137	ENST00000376259.7	0	1	1	1	0.5	0.5	0
ENSG00000028137	ENST00000492361.1	0	1	1	1	0.5	0.5	0
