"","HUVEC02","HUVEC03","HUVEC04","HUVEC09","HUVEC10","HUVEC11","HUVEC12","HUAEC13","HUAEC14","HUAEC15","HUAEC16","HUAEC17","HUAEC18","HUAEC19","HUAEC20"
"ENSG00000184209",34.4179907185613,18.7253822022965,37.3475887266118,48.2037522434878,44.9652498001543,64.4380577776724,50.6672345403198,33.7744510513026,53.0582718913978,48.5520547634009,50.9112094393845,48.7766970678766,51.1596891931884,88.6830193240483,38.656682315431
"ENSG00000184216",214.606295068676,393.233026248227,233.422429541323,90.5898102506925,234.818526734139,86.4826564910867,384.551318562427,114.237113849994,106.755800070644,128.273329868738,126.065851945143,125.425792460254,102.319378386377,107.353128655427,95.4336844662203
"ENSG00000184220",47.5778106991877,58.8512012072177,54.154003653587,52.3592481265471,98.9235495603394,72.916749590524,89.6420303405657,55.6285076139102,60.0900910577276,47.9526466799021,54.1436671815676,44.7949258786622,107.435347305696,104.55261225572,90.6015991767914
"ENSG00000184226",2.02458768932713,0,1.86737943633059,0,0,0.847869181285163,0,0,14.0636383326597,2.3976323339951,9.69737322654943,5.97265678382162,0,5.60103279941358,0
"ENSG00000184227",0,5.35010920065616,0,4.15549588305929,1.99845554667352,0,1.2991598600082,6.95356345173877,7.67107545417799,10.789345502978,8.88925879100364,3.98177118921441,15.3479067579565,7.46804373255143,7.24812793414331
"ENSG00000184232",5.06146922331784,4.01258190049212,14.9390354906447,9.9731901193423,6.99459441335733,5.93508426899614,3.8974795800246,9.93366207391253,2.55702515139266,2.99704041749388,4.84868661327471,5.97265678382162,5.11596891931884,3.73402186627572,4.83208528942888
"ENSG00000184254",0,5.35010920065616,0,0,0,0,1.2991598600082,0,5.11405030278533,0.599408083498776,0,0,0,0,0
"ENSG00000184260",2.02458768932713,0,0,0.831099176611858,1.99845554667352,2.54360754385549,2.5983197200164,2.98009862217376,3.19628143924083,8.99112125248164,5.6568010488205,2.98632839191081,5.11596891931884,3.73402186627572,4.83208528942888
"ENSG00000184271",0,1.33752730016404,18.6737943633059,0,0.999227773336762,0.847869181285163,0,0,0,0.599408083498776,0,0,0,0,0
"ENSG00000184277",22.2704645825985,21.4004368026246,1.86737943633059,59.8391407160538,23.9814665600823,44.0891974268285,6.495799300041,19.8673241478251,26.848764089623,38.3621173439217,16.9704031464615,27.8723983245009,35.8117824352319,14.9360874651029,24.1604264471444
"ENSG00000184281",28.3442276505799,26.7505460032808,80.2973157622153,38.2305621241455,37.9706553867969,6.78295345028131,46.7697549602952,12.9137606960863,12.7851257569633,31.1692203419364,45.254408390564,0,0,12.1355710653961,41.0727249601454
"ENSG00000184292",11.1352322912992,16.0503276019685,7.46951774532235,9.9731901193423,9.99227773336762,8.47869181285163,7.79495916004919,2.98009862217376,7.03181916632983,2.99704041749388,3.23245774218314,2.98632839191081,20.4638756772754,5.60103279941358,4.83208528942888
"ENSG00000184304",4.04917537865427,0,0,11.635388472566,0.999227773336762,0.847869181285163,0,0.993366207391253,15.9814071962042,0,0.808114435545786,5.97265678382162,0,0,0
"ENSG00000184319",1.01229384466357,1.33752730016404,0,0.831099176611858,0.999227773336762,1.69573836257033,1.2991598600082,0.993366207391253,1.27851257569633,1.79822425049633,3.23245774218314,0,5.11596891931884,0.933505466568929,3.62406396707166
"ENSG00000184344",3.0368815339907,5.35010920065616,1.86737943633059,1.66219835322372,1.99845554667352,2.54360754385549,0,5.96019724434752,2.55702515139266,3.59644850099266,1.61622887109157,4.97721398651802,0,2.80051639970679,2.41604264471444
"ENSG00000184349",0,2.67505460032808,1.86737943633059,3.32439670644743,0.999227773336762,0,1.2991598600082,0.993366207391253,5.7533065906335,8.99112125248164,3.23245774218314,4.97721398651802,0,1.86701093313786,9.66417057885775
"ENSG00000184357",41.5040476312063,44.1384009054133,33.6128298539506,54.0214464797708,43.9660220268175,56.8072351461059,62.3596732803935,28.8076200143463,36.4376084073455,41.3591577614156,46.0625228261098,47.781254270573,25.5798445965942,49.4757897281532,31.4085543812877
"ENSG00000184371",5.06146922331784,0,3.73475887266118,8.31099176611858,3.99691109334705,3.39147672514065,9.09411902005739,3.97346482956501,3.19628143924083,5.99408083498776,7.27302991991207,4.97721398651802,0,9.33505466568929,9.66417057885775
"ENSG00000184378",0,1.33752730016404,1.86737943633059,1.66219835322372,1.99845554667352,0,0,0,0.639256287848166,0,0.808114435545786,0,0,2.80051639970679,0
"ENSG00000184384",4.04917537865427,1.33752730016404,1.86737943633059,0.831099176611858,0,0.847869181285163,0,0,0,0.599408083498776,0.808114435545786,4.97721398651802,0,0,0
"ENSG00000184402",3.0368815339907,1.33752730016404,22.4085532359671,5.81769423628301,0.999227773336762,0.847869181285163,1.2991598600082,5.96019724434752,2.55702515139266,0,0,0,0,0.933505466568929,0
"ENSG00000184428",20.2458768932713,10.7002184013123,28.0106915449588,52.3592481265471,27.9783776534293,12.7180377192774,25.983197200164,49.6683103695627,9.58884431772249,34.1662607594302,25.0515475019194,21.8997415406793,5.11596891931884,17.7366038648097,36.2406396707166
"ENSG00000184432",53.6515737671691,58.8512012072177,44.8171064719341,110.536190489377,86.9328162802983,68.6774036840982,87.0437106205493,68.5422683099965,110.591337797733,55.7449517653862,87.2763590389448,105.516936514182,163.711005418203,92.417041190324,83.3534712426481
"ENSG00000184436",17.2089953592806,21.4004368026246,50.4192447809259,19.9463802386846,26.9791498800926,24.5882062572697,46.7697549602952,7.94692965913002,30.0450455288638,42.5579739284131,21.0109753241904,4.97721398651802,5.11596891931884,4.66752733284465,16.9122985130011
"ENSG00000184441",0,1.33752730016404,0,0,0.999227773336762,0.847869181285163,1.2991598600082,3.97346482956501,1.27851257569633,0,1.61622887109157,0.995442797303604,0,0.933505466568929,1.20802132235722
"ENSG00000184445",16.1967015146171,4.01258190049212,3.73475887266118,3.32439670644743,1.99845554667352,2.54360754385549,15.5899183200984,5.96019724434752,0.639256287848166,14.3857940039706,0,0,0,7.46804373255143,10.872191901215
"ENSG00000184465",11.1352322912992,0,1.86737943633059,0.831099176611858,0,0,0,0,1.27851257569633,0.599408083498776,0.808114435545786,1.99088559460721,0,5.60103279941358,3.62406396707166
"ENSG00000184470",78.9589198837582,69.55141960853,119.512283925158,20.7774794152965,69.9459441335733,72.916749590524,53.2655542603362,121.190677301733,161.092584537738,166.036039129161,165.663459286886,155.289076379362,71.6235648704638,125.089732520237,152.21068661701
"ENSG00000184481",4.04917537865427,1.33752730016404,1.86737943633059,0.831099176611858,4.99613886668381,2.54360754385549,0,0,0,0,4.04057217772893,0,0,2.80051639970679,0
"ENSG00000184489",0,0,3.73475887266118,1.66219835322372,1.99845554667352,2.54360754385549,3.8974795800246,0.993366207391253,5.11405030278533,0.599408083498776,1.61622887109157,0.995442797303604,0,7.46804373255143,3.62406396707166
"ENSG00000184494",10.1229384466357,2.67505460032808,13.0716560543141,14.1286860024016,10.9915055067044,4.23934590642582,25.983197200164,16.8872255256513,14.7028946205078,8.39171316898287,16.9704031464615,5.97265678382162,15.3479067579565,6.5345382659825,7.24812793414331
"ENSG00000184497",27.3319338059163,36.113237104429,28.0106915449588,33.2439670644743,14.9884166000514,61.0465810525318,20.7865577601312,48.6749441621714,39.6338898465863,44.9556062624082,58.9923537948424,39.8177118921441,76.7395337897826,39.207229595895,56.7770021507893
"ENSG00000184500",1.01229384466357,0,0,3.32439670644743,0,10.174430175422,1.2991598600082,7.94692965913002,12.7851257569633,9.59052933598042,6.46491548436629,0,0,7.46804373255143,0
"ENSG00000184508",28.3442276505799,18.7253822022965,0,42.3860580072048,31.9752887467764,84.7869181285163,29.8806767801886,118.210578679559,98.4454683286176,72.5283781033519,42.0219506483809,53.7539110543946,102.319378386377,102.685601322582,84.5614925650053
"ENSG00000184515",3.0368815339907,4.01258190049212,3.73475887266118,4.15549588305929,4.99613886668381,6.78295345028131,7.79495916004919,18.8739579404338,10.8673568934188,11.9881616699755,18.5866320175531,14.9316419595541,20.4638756772754,19.6036147979475,20.5363624800727
"ENSG00000184517",24.2950522719256,22.7379641027887,18.6737943633059,9.9731901193423,0.999227773336762,16.9573836257033,1.2991598600082,8.94029586652128,5.7533065906335,12.5875697534743,0.808114435545786,0,0,36.4067131961882,1.20802132235722
"ENSG00000184557",1.01229384466357,2.67505460032808,5.60213830899176,2.49329752983557,12.9899610533779,0.847869181285163,1.2991598600082,3.97346482956501,7.67107545417799,4.19585658449143,4.84868661327471,7.96354237842883,0,1.86701093313786,4.83208528942888
"ENSG00000184575",15.1844076699535,13.3752730016404,9.33689718165294,7.47989258950672,12.9899610533779,5.93508426899614,9.09411902005739,4.96683103695626,11.506613181267,11.3887535864767,9.69737322654943,6.96809958112523,30.695813515913,4.66752733284465,14.4962558682866
"ENSG00000184584",21.2581707379349,37.4507644045931,18.6737943633059,33.2439670644743,31.9752887467764,23.7403370759846,45.470595100287,68.5422683099965,77.3500108296281,59.9408083498776,54.1436671815676,75.6536525950739,51.1596891931884,48.5422842615843,59.1930447955037
"ENSG00000184588",50.6146922331784,37.4507644045931,37.3475887266118,32.4128678878625,44.9652498001543,50.0242816958246,54.5647141203443,17.8805917330426,44.7479401493716,9.59052933598042,25.0515475019194,20.9042987433757,5.11596891931884,39.207229595895,20.5363624800727
"ENSG00000184602",13.1598199806264,12.0377457014764,9.33689718165294,4.98659505967115,5.99536664002057,7.63082263156647,11.6924387400738,2.98009862217376,3.835537727089,4.79526466799021,1.61622887109157,2.98632839191081,0,0.933505466568929,4.83208528942888
"ENSG00000184611",0,0,0,0,0,0,0,3.97346482956501,0.639256287848166,4.79526466799021,1.61622887109157,1.99088559460721,0,2.80051639970679,0
"ENSG00000184619",7.08605691264497,4.01258190049212,0,4.98659505967115,0.999227773336762,11.8701685379923,5.1966394400328,5.96019724434752,3.19628143924083,2.3976323339951,12.1217165331868,8.95898517573243,5.11596891931884,4.66752733284465,0
"ENSG00000184634",45.5532230098605,57.5136739070537,22.4085532359671,73.9678267184554,29.9768332001028,85.6347873098015,51.966394400328,57.6152400286927,41.5516587101308,49.7508709303984,32.3245774218314,50.7675826624838,5.11596891931884,14.0025819985339,83.3534712426481
"ENSG00000184635",27.3319338059163,5.35010920065616,11.2042766179835,46.5415538902641,9.99227773336762,58.5029735086763,24.6840373401558,22.8474227699988,31.3235581045601,25.1751395069486,25.0515475019194,37.8268262975369,40.9277513545507,27.0716585304989,31.4085543812877
"ENSG00000184640",106.290853689675,167.190912520505,61.6235213989094,87.2654135442451,139.891888267147,71.2210112279537,42.8722753802706,33.7744510513026,36.4376084073455,80.320683188836,65.4572692792086,9.95442797303604,51.1596891931884,57.8773389272736,21.7443838024299
"ENSG00000184661",9.1106446019721,18.7253822022965,1.86737943633059,19.9463802386846,11.9907332800411,0,11.6924387400738,8.94029586652128,5.7533065906335,7.19289700198531,9.69737322654943,0.995442797303604,0,0,14.4962558682866
"ENSG00000184677",12.1475261359628,4.01258190049212,16.8064149269753,19.9463802386846,5.99536664002057,12.7180377192774,10.3932788800656,9.93366207391253,6.39256287848166,5.39467275148899,7.27302991991207,5.97265678382162,0,11.2020655988272,8.45614925650053
"ENSG00000184678",2.02458768932713,1.33752730016404,1.86737943633059,3.32439670644743,1.99845554667352,0,0,1.98673241478251,1.27851257569633,1.79822425049633,2.42434330663736,0.995442797303604,0,0,1.20802132235722
"ENSG00000184702",2.02458768932713,10.7002184013123,13.0716560543141,0,0,5.08721508771098,1.2991598600082,0,5.11405030278533,5.39467275148899,13.7379454042784,0.995442797303604,0,0,0
"ENSG00000184708",15.1844076699535,1.33752730016404,1.86737943633059,24.9329752983557,19.9845554667352,31.371159707551,16.8890781801066,15.89385931826,12.7851257569633,9.59052933598042,22.627204195282,10.9498707703396,76.7395337897826,25.2046475973611,2.41604264471444
"ENSG00000184719",2.02458768932713,0,0,0.831099176611858,0.999227773336762,0.847869181285163,0,0,0,2.3976323339951,0,3.98177118921441,5.11596891931884,0,0
"ENSG00000184743",28.3442276505799,16.0503276019685,28.0106915449588,7.47989258950672,8.99304996003085,29.6754213449807,25.983197200164,24.8341551847813,15.342150908356,11.3887535864767,8.88925879100364,14.9316419595541,20.4638756772754,12.1355710653961,8.45614925650053
"ENSG00000184752",983.949617012987,1972.85276774196,2429.46064666609,4593.48514913374,3172.54818034422,7409.52877525104,2538.55836645602,5471.46107031102,4997.06640210911,4908.55279577148,6152.17519781007,7427.99415347949,7044.68920190205,7110.51113885553,7050.01243727673
"ENSG00000184785",1.01229384466357,4.01258190049212,7.46951774532235,1.66219835322372,4.99613886668381,1.69573836257033,6.495799300041,0,2.55702515139266,4.19585658449143,2.42434330663736,0,5.11596891931884,0,3.62406396707166
"ENSG00000184786",0,1.33752730016404,0,0.831099176611858,0,4.23934590642582,0,7.94692965913002,4.47479401493716,1.79822425049633,0,1.99088559460721,0,0.933505466568929,0
"ENSG00000184787",40.4917537865427,80.2516380098423,24.2759326722976,49.8659505967115,56.9559830801954,47.4806741519691,36.3764760802296,57.6152400286927,57.533065906335,47.9526466799021,68.6897270213918,57.735682243609,15.3479067579565,52.27630612786,67.6491940520043
"ENSG00000184788",2.02458768932713,1.33752730016404,3.73475887266118,0.831099176611858,0,0.847869181285163,3.8974795800246,0,0,0,1.61622887109157,0,0,0,0
