Gene name	fold change	p-value
CYCS	1.02405946242419	0.0582301516421467
TLK1	-2.15626314491592	0.0582301516421467
RNA5S1	-1.54496110270688	0.0582301516421467
CENPW	1.39738684944336	0.0582301516421467
JPX	1.37577704286106	0.0582301516421467
LINC01206	-3.78738537446224	0.0582301516421467
0	-6.19145570956968	0.0582301516421467
PSMA3-AS1	1.33696996333239	0.0582301516421467
ABLIM1	-1.29967915514122	0.0594579790654557
FBXL12	5.08733803072464	0.0621529749281958
RNF7	2.17739951946688	0.062491601642559
EEF1E1	2.10073440971027	0.062491601642559
BBS7	1.42829553304884	0.062491601642559
B2M	1.8475927261138	0.062491601642559
C19orf33	1.59051344675636	0.062491601642559
CCDC167	1.5830156257048	0.062491601642559
MICOS10	1.16925418455657	0.0632170128417854
RTN2	5.44976159031052	0.0637781495396064
PTRH2	1.78592864888029	0.0637781495396064
ANAPC10	2.79997466272311	0.0644242405951705
RNA5S1	-1.45802147605783	0.0644242405951705
METTL5	1.38731153431319	0.0646399042841464
RNA5S5	-1.41928178141428	0.0646399042841464
RNA5SP202	-1.98591941003241	0.0646399042841464
CYB561	-1.83848696327752	0.0678942130111364
UFM1	1.02763828106143	0.0678942130111364
TIMM10	1.23208156491768	0.0678942130111364
NHP2	1.9184117799249	0.0678942130111364
ZCCHC10	0.943614212410915	0.0678942130111364
SNRPE	1.16648552798888	0.0678942130111364
NSUN5	4.86483945538	0.0685590076938729
POMP	1.371942542201	0.0685590076938729
FTH1	-0.977975044677931	0.0685590076938729
PHF20	1.56987791546703	0.0688662789949407
TROAP	1.84247301627994	0.0688662789949407
TPRKB	1.72462901589275	0.0688662789949407
ELOC	1.26067958908144	0.0688662789949407
TM2D1	2.4906251613438	0.0688662789949407
MRPL42	1.73916151093205	0.0688662789949407
TPRKB	1.70735740947053	0.0688662789949407
PTGR1	-1.03720699577996	0.0689270359314179
FKBP7	2.75808847040267	0.0722494492639136
SF3B6	1.8456749502651	0.0722494492639136
C1orf54	1.15509181656503	0.0722494492639136
LPP	-1.57429346807671	0.0722494492639136
IFITM2	1.49484185956082	0.0722494492639136
CEP43	3.84185273462132	0.0722494492639136
GGCX	1.26329721283956	0.0725276023873755
SPCS3	1.35389868887524	0.0725276023873755
VPS33A	1.89287657952156	0.0725276023873755
TCF7L2	-3.16840329461268	0.0725276023873755
TEDC2	-2.57787511637302	0.0725276023873755
MRPS23	2.26638032833664	0.0725276023873755
TIMM17B	1.59305605032539	0.0725276023873755
IL32	1.54999937191306	0.075011077182787
TGFB2	4.65877557256882	0.075011077182787
RPA3	1.13955183467988	0.075011077182787
COX7A2	1.08991973408792	0.075011077182787
RPL21	1.51793967650318	0.075011077182787
IGFLR1	5.20140190669645	0.075011077182787
LAMTOR5	1.51563659665033	0.075011077182787
RABEPK	1.73234362816183	0.075011077182787
IFITM3	1.53603603602386	0.075011077182787
PFDN2	0.955474449257114	0.075011077182787
NDUFB9	1.36294848985767	0.075011077182787
ZNG1E	1.51983727732788	0.075011077182787
ATP5MC1	1.28862567552214	0.075011077182787
PPIH	1.32685820166212	0.075011077182787
RNF213	-1.91274882470036	0.075011077182787
C14orf119	2.1526833235021	0.075011077182787
NOP10	1.25750468042756	0.075011077182787
UTP11	1.36095648741122	0.075011077182787
SNHG17	1.64931450788266	0.075011077182787
ZSCAN26	4.71796807376021	0.075011077182787
DNAJC19	1.45906182732398	0.075011077182787
RPL18AP3	1.19234934547222	0.075011077182787
SMIM7	1.18371150531942	0.075011077182787
EDDM13	4.09550397930672	0.075011077182787
NOP10	1.2508511080772	0.075011077182787
SMIM26	1.1553855347659	0.0750899633898617
CISD1	1.41382333046279	0.075162923964094
IQGAP1	0.684406207160521	0.0768916476099616
GEMIN2	2.70211648336727	0.0788362772155268
RPL24	1.40330240880546	0.0788362772155268
MIR99AHG	1.20959498999296	0.0796016188300755
MRPS25	1.68143810425749	0.080261299736638
MSH6	-1.40136788669822	0.080320382592712
CDC26	1.87865162936303	0.080320382592712
RUNX1T1	-3.49591595866233	0.0811281159167757
RNA5S8	-1.38304363749076	0.0811281159167757
CARD16	1.41367961847555	0.0811281159167757
ACYP1	1.49834177443692	0.0818443890129807
BOLA3	1.26776663490178	0.0818443890129807
RPL22L1	1.17472410726977	0.0818443890129807
NDUFS4	1.57802573189213	0.0818443890129807
CIAO2A	1.85325340960495	0.0818443890129807
LSM3	1.25126072790461	0.0818443890129807
ZNF655	4.52311870046549	0.0818443890129807
RNA5S17	-1.43650611359006	0.0818443890129807
ZNF24TR	1.495181882558	0.0818443890129807
CDKN3	1.66984661714852	0.0831447098220112
PIN4	1.18602253606105	0.0831447098220112
0	1.36211990749373	0.0831447098220112
ZNF721	1.73989495028536	0.0831447098220112
ZNF407-AS1	5.10244310581621	0.0831447098220112
MRPS21	1.17091757055877	0.0844385482675168
PAFAH1B3	1.39760194252342	0.0846271749230283
CKS1B	1.65249886965199	0.085749660499141
POLR2F	1.3366749555373	0.0860636490090264
HMGN3	1.37983263567589	0.0860636490090264
COX17	1.12275671913793	0.0860636490090264
TOMM5	1.08961021314992	0.0860636490090264
7SK	-1.11572410810254	0.0860636490090264
TAX1BP3	0.942477473814404	0.0860636490090264
RN7SK	-1.11572410810254	0.0860636490090264
0	2.25576896029868	0.0860636490090264
ZNF227	4.95132657212869	0.0862157451005911
C12orf57	1.01346927628087	0.0863423317280157
DHX30	1.04179452969337	0.0863423317280157
SEC61G	0.943925325500288	0.0863423317280157
FGD4	3.35287569735694	0.0863423317280157
MTA2	1.13548041745756	0.0863423317280157
TOMM6	1.3577751770416	0.0863423317280157
TSNAX-DT	1.16512695940043	0.0863423317280157
C19orf53	1.24509712907583	0.0865342597109731
POLR3G	1.73373290190549	0.0865342597109731
CKS2	1.56797603108488	0.0865342597109731
PCDH10	-1.31220051447457	0.0865342597109731
ATP5MC3	1.65435535425848	0.0865342597109731
CYTOR	0.92916716349613	0.0865342597109731
PSME1	1.52838460266936	0.0868158390714415
SLC15A3	5.00103666747912	0.0868158390714415
FAM162A	1.70383371364799	0.0868158390714415
SNRPG	0.983198828694757	0.0868158390714415
MRPL17	1.6845242113637	0.0868158390714415
ATRIP	1.7282643166423	0.0868158390714415
TRAPPC2L	1.27430438595593	0.0868158390714415
MTLN	1.11131900288163	0.0868158390714415
DCTPP1	1.27815365472339	0.0868158390714415
C12orf60	4.82696673816436	0.0868158390714415
NME1	1.56063347419375	0.0868158390714415
PSME1	1.53225467683669	0.0868158390714415
0	3.99779845333794	0.0868158390714415
TMEM107	-1.32111344974452	0.0880036126396098
IFT25	1.64109957596738	0.0884291560659454
NQO1	-1.04536362632305	0.0884291560659454
QTRT1	5.34354300184274	0.0884981218572337
RAD51C	1.41107050897178	0.08936094134077
HMOX1	-1.88101038377552	0.0900484451703539
HSBP1	1.25752223872395	0.0911337284508724
ORMDL2	0.971633863881043	0.0919219060795329
BANF1	1.35511010046517	0.0919219060795329
STEEP1	1.71890585021476	0.0922070344621854
UBE2T	1.97667457371283	0.0922070344621854
PPP1R16B	2.19263113406985	0.0922070344621854
SYTL2	1.31820797085675	0.0922070344621854
SNRPF	1.00218116807435	0.0922070344621854
CPSF4	-1.38366051906327	0.0922070344621854
VPS28	1.85981498103895	0.0922070344621854
CHCHD1	1.41168000868759	0.0922070344621854
ZNG1A	1.41597376719918	0.0922070344621854
COX8A	1.14594321968786	0.0922070344621854
SKA2	1.05011127118228	0.0922070344621854
MRPL54	1.49438198063802	0.0922070344621854
FAM229B	1.87494857307538	0.0922070344621854
XGY2	1.55747534917668	0.0924313005258935
RPS14	1.15175065341386	0.0924419259463979
CMC2	1.64727956428695	0.0927528862230651
RHOBTB2	-2.64441400072938	0.0930544604305859
RPL26	1.10770846353499	0.0931243183629175
PSMA2	1.71403896320859	0.0937387880900276
SNRPD2	1.02561289311812	0.0937387880900276
TBC1D17	-3.58412479444547	0.0940473005507711
TATDN3	2.88482781212053	0.0947368823061099
MRPL27	1.2796937515045	0.0949712719087708
TXNRD1	-0.81714198354344	0.0949712719087708
RNA5S11	-1.477274434745	0.0949712719087708
LSP1P5	1.66652905474522	0.0949712719087708
RPS19	1.21980270203046	0.0954911642539988
MAP2K2	-0.893378728405801	0.0954911642539988
ENTPD1	-1.66233896410865	0.0954911642539988
ZFYVE27	5.62971991556635	0.0954911642539988
MLF1	4.7987463449172	0.0954911642539988
CMC1	1.50798169392274	0.0954911642539988
ZNG1C	1.44108482978615	0.0954911642539988
CKLF	1.12539391766007	0.0954911642539988
TXNDC5	-0.577628776977583	0.0954911642539988
HYPK	0.933279998050255	0.0954911642539988
0	-2.20229558081334	0.0954911642539988
RPS16	1.14913410418344	0.0960940102552615
MVK	-1.41159366230317	0.0960940102552615
STX12	1.57418360495938	0.0960940102552615
EXOSC8	1.8599513179089	0.0960940102552615
ID1	-1.04205319419257	0.0960940102552615
POLR2K	1.2451849565836	0.0960940102552615
IDNK	4.28042678874522	0.0960940102552615
CIAO2B	1.31603534146395	0.0960940102552615
SNRPD1	1.16613405649183	0.0960940102552615
CENPX	1.35511624564401	0.0960940102552615
RPS7	1.48035510785145	0.0960940102552615
ZNF329	5.32815298441492	0.0960940102552615
PIGP	1.30720010160568	0.0960940102552615
ATP5MF	0.943283640006097	0.0960940102552615
PRANCR	4.62248783834163	0.0960940102552615
RNA5S3	-1.32228430994856	0.0960940102552615
DNAJC15	1.66383120151196	0.0961061633612851
NFAT5	-1.63303227220448	0.0962354469584455
SRA1	1.8720442113073	0.0962354469584455
RPS20	1.12312987560383	0.096581478876455
TMSB10	1.10302371283075	0.096581478876455
RPS13	1.13102256532039	0.096581478876455
MRPS14	1.56285509072103	0.096581478876455
CLTC	-0.856659019435795	0.096581478876455
SNHG29	1.69832153484655	0.096581478876455
CEBPZOS	1.30215419448946	0.096581478876455
RPS18	-1.40822865662747	0.096581478876455
RPL10P3	-1.44890016379793	0.096581478876455
RPL17	1.33641796814309	0.096581478876455
AK2	1.16444175280905	0.0966146530068258
TBL2	-1.43782698930959	0.0966146530068258
COX6A1	1.1289474311087	0.0966146530068258
MRPS22	1.25267255808455	0.0966146530068258
CMC2	1.53111512922841	0.0966146530068258
ACSS2	-1.45003795559464	0.0975219066834186
METTL23	1.84608376141934	0.0975219066834186
LEPROTL1	1.60474403712555	0.0994302747226425
ZBTB11	-4.9523029305717	0.0998811318250898
TIMM17B	1.43660312048719	0.0998811318250898
RPL11	1.26991573759806	0.0998811318250898
LSP1P4	1.57238256018305	0.0998811318250898
NDUFB6	1.3501597036179	0.0998811318250898
RBIS	0.885230681724304	0.0998811318250898
PPIA	1.61672091381651	0.0998811318250898
RPL23A	1.26296980596385	0.0998811318250898
DGCR8	5.03733838973491	0.0999280723448486
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
