gene_id	gene_name	logFC	logCPM	F	PValue	FDR
MSTRG.3396	MSTRG.3396	3.06673268592994	0.0293968561432319	9.33430996465799	0.0038990315361966	0.050840535544592
ENSG00000122778.10	KIAA1549	-2.81396309869823	-0.0649621255555254	9.33335998747496	0.0039006807813538	0.050840535544592
MSTRG.7032	MSTRG.7032	-1.54531581621323	1.98335949418621	9.32974393349436	0.003906965348168	0.0508964131066819
ENSG00000203852.4	H3C15	-3.19773248909508	-1.14575437900051	9.5486364380611	0.0039104920477506	0.0509163249201498
ENSG00000180346.5	TIGD2	-3.58353044594847	-1.04014613388643	9.54328567101732	0.003919427735376	0.0510066078269241
MSTRG.832		1.15027852691759	2.97432477295963	9.3194111676872	0.0039249825932315	0.0510528236131356
MSTRG.11299		0.811980140580858	7.18747765980741	9.31818012535748	0.0039271350321843	0.0510547590587194
MSTRG.14125		4.49671367762457	-0.590175350583165	9.49524266221982	0.0039375838047956	0.0511452631055765
MSTRG.18380	MSTRG.18380	-0.628595551387648	5.84604864661979	9.31191376813354	0.0039381109930199	0.0511452631055765
MSTRG.6593		-0.651397658691735	5.0270702472701	9.30895175658491	0.0039433104877938	0.0511867012427275
MSTRG.12797	MSTRG.12797	0.689440433836117	5.55508315471893	9.30546311242091	0.0039494437737051	0.0512402122188289
MSTRG.26642	MSTRG.26642	3.47290155911529	-0.565359040744802	9.30349666058096	0.0039529053969497	0.051259024132151
MSTRG.3913	MSTRG.3913	1.0897358215863	5.80280291474425	9.30076334371812	0.0039577223117285	0.0512953826170682
ENSG00000204305.16	AGER	3.52770289393698	-0.969990971055681	9.4815291743098	0.0039608654677524	0.0513100218524652
MSTRG.24846		-1.7607907346238	1.5511753139026	9.29589373198816	0.0039663194513848	0.0513313362084101
MSTRG.9804		1.16099780339507	3.4942727441615	9.29576906109149	0.0039665398137576	0.0513313362084101
MSTRG.4270	MSTRG.4270	-2.59304129705342	-0.0396906042315163	9.29451560385206	0.003968756087491	0.0513339461245475
MSTRG.8568		-1.09173557833503	3.56092917249544	9.29006254186011	0.0039766403068435	0.0514098283402737
MSTRG.19225		3.88069994494473	-0.860492992480502	9.46671836428904	0.0039861753847701	0.0515069649996594
MSTRG.14147	MSTRG.14147	3.38140482915441	0.230509408237948	9.27946474549122	0.0039954708018197	0.0516009080087025
MSTRG.28304		-1.66328334231839	1.61627972221747	9.275479959948	0.0040025755509416	0.0516664780210451
MSTRG.26163		-3.12491805707718	-0.670614946770792	9.27064014229808	0.0040112228308759	0.0517479020659465
MSTRG.7660		-3.38901127544131	-1.10541991019189	9.4865098193835	0.0040155997054957	0.0517479020659465
MSTRG.20343		-2.17261769668658	0.848698851206135	9.26106275036062	0.0040283932003275	0.0517479020659465
ENSG00000108001.16	EBF3	-3.3372875574879	-1.09468212189572	9.47731486766839	0.0040314110753961	0.0517479020659465
MSTRG.11194		-2.5379157472542	1.41858583361002	9.25912304967899	0.0040318801885868	0.0517479020659465
MSTRG.20221		-2.53748293451943	0.322054417819028	9.25896963088835	0.0040321561252862	0.0517479020659465
MSTRG.15939		-3.33660015783746	-1.11000289630036	9.47653599909238	0.0040327534521827	0.0517479020659465
MSTRG.5368		-3.33660015783746	-1.11000289630036	9.47653599909238	0.0040327534521827	0.0517479020659465
ENSG00000204392.11	LSM2	0.896364088056944	5.19314853865529	9.25745044882629	0.0040348895850253	0.0517479020659465
MSTRG.5767		-3.27545484118571	-1.1172967336119	9.47524280792573	0.0040349833183095	0.0517479020659465
ENSG00000122756.15	CNTFR	-3.76001312860246	-0.970139343761755	9.47506826576386	0.0040352843846409	0.0517479020659465
ENSG00000155754.15	C2CD6	-3.76001312860246	-0.970139343761755	9.47506826576386	0.0040352843846409	0.0517479020659465
MSTRG.26791		-3.76001312860246	-0.970139343761755	9.47506826576386	0.0040352843846409	0.0517479020659465
ENSG00000283873.2	SSU72L4	-3.27775736398036	-1.11766740269354	9.47000579633535	0.0040440270642114	0.0518188022691832
ENSG00000215912.13	TTC34	-3.18210220496264	-1.14662281151494	9.46951229220287	0.0040448804094582	0.0518188022691832
ENSG00000136689.20	IL1RN	-3.84016324339381	-0.979939299708792	9.44823210519001	0.0040818610771414	0.0522662513975641
ENSG00000258807.5	ENSG00000258807	-3.10824201938415	-1.15576521966361	9.44705920356292	0.0040839098360562	0.0522662513975641
ENSG00000249731.1	ENSG00000249731	-3.47826558736439	-1.10962113707472	9.44430759490977	0.004088720512302	0.0523015498865298
MSTRG.8000		-3.15464140913132	-1.1495363598679	9.43909155946778	0.0040978564323083	0.0523677841793503
MSTRG.27571		0.678451797901081	13.2187057909961	9.22267113945932	0.0040980087772703	0.0523677841793503
MSTRG.22384		-3.10052632030364	-1.15682684981879	9.43497178586723	0.0041050876833398	0.0524159082361004
MSTRG.11875	MSTRG.11875	-1.42902276710723	2.05804780643035	9.21836912337523	0.0041058888128117	0.0524159082361004
ENSG00000171714.13	ANO5	3.83946687168811	-0.297901690421642	9.21154997120189	0.0041184124724443	0.0525268996475374
MSTRG.5409		-1.04617305380501	3.27232949271247	9.21139045365325	0.0041187059179694	0.0525268996475374
MSTRG.13422		0.573788298432848	6.93692635648218	9.20963120493026	0.0041219436716336	0.0525418942955958
MSTRG.10059		-3.3824796262895	-1.10144861220619	9.41722862928814	0.0041363878630464	0.0526682688115733
MSTRG.8206	MSTRG.8206	-3.66144845661729	-1.06380515492825	9.41656495379325	0.0041375635776757	0.0526682688115733
ENSG00000166105.16	GLB1L3	-3.52860836217314	-0.785795194783605	9.19934373748683	0.0041409310812516	0.0526682688115733
ENSG00000197457.10	STMN3	-3.5165970186892	-1.06529318699648	9.41406231102899	0.0041420002783217	0.0526682688115733
MSTRG.18603	MSTRG.18603	1.36957372270011	2.11820713465569	9.19866199288721	0.004142192641513	0.0526682688115733
MSTRG.1017	MSTRG.1017	4.0876577065146	-0.758846777584207	9.36650912102004	0.0041620276294472	0.0528824496811098
MSTRG.1934		0.607557707461081	10.1705880313354	9.1873483729889	0.0041631880248148	0.0528824496811098
ENSG00000204387.14	SNHG32	0.787605418595788	4.29621230364349	9.18388200457343	0.0041696433616064	0.052900430156167
MSTRG.8860	MSTRG.8860	-0.810136289165654	4.04261560759295	9.18318106367405	0.004170949998351	0.052900430156167
MSTRG.10703		-0.859543784546187	3.7949720575062	9.1820520710643	0.0041730554879567	0.052900430156167
MSTRG.13623	MSTRG.13623	-3.72785152969823	-0.976678137995682	9.3955464568822	0.0041749839113084	0.052900430156167
MSTRG.25058	MSTRG.25058	-3.72785152969823	-0.976678137995682	9.3955464568822	0.0041749839113084	0.052900430156167
MSTRG.23235	MSTRG.23235	3.9908573489266	-0.839034951673976	9.35803348773159	0.0041772767891209	0.0529031758765356
MSTRG.16801		-2.81627444620409	0.70569281204889	9.17797677492811	0.0041806650113323	0.0529197839810034
ENSG00000158079.16	PTPDC1	-3.46593016868933	-0.723501080292203	9.1764004015766	0.0041836124152871	0.0529307983882478
MSTRG.28292		3.99570211780569	-0.809747732717851	9.35259203478802	0.004187098390298	0.0529486124482309
ENSG00000157423.18	HYDIN	-3.50968928274361	-1.0663677980821	9.38699632527833	0.0041903096540668	0.0529503767655297
ENSG00000287860.3	ENSG00000287860	-1.92401956209078	0.944755104619315	9.17224421150009	0.0041913939773193	0.0529503767655297
ENSG00000019549.13	SNAI2	-3.007331730429	-1.1852437383684	9.38263395133049	0.0041981522091701	0.0530094729642542
MSTRG.6787		0.649918100950782	8.42259305488649	9.16248946162	0.0042097180325681	0.0531291853332681
MSTRG.8624	MSTRG.8624	-1.1699452754743	2.64001594803607	9.16079732594867	0.0042129053126893	0.0531356120084864
MSTRG.18600	MSTRG.18600	1.34152149849884	2.60957414459705	9.16000539566736	0.0042143978599407	0.0531356120084864
MSTRG.24540	MSTRG.24540	-0.775694738335895	5.12481128010987	9.15428785437226	0.0042251903518153	0.0532155887316723
MSTRG.13066	MSTRG.13066	0.613614374555209	7.61179417567581	9.15410869116706	0.0042255290158847	0.0532155887316723
ENSG00000108679.13	LGALS3BP	3.91621157885702	-0.851249907531229	9.33062127309052	0.0042270064594366	0.0532155887316723
ENSG00000226182.8	LST1	3.34392544645287	-1.0346402589325	9.32686141819317	0.0042338765695176	0.0532542671624608
ENSG00000141577.14	CEP131	-2.68844278404402	0.41605031098967	9.149495699454	0.0042342586739588	0.0532542671624608
MSTRG.12246		3.56510608816517	-0.969621987529519	9.3230957108447	0.0042407693373892	0.0532820664286059
MSTRG.12		0.741429298543831	4.41181607843472	9.14505774155604	0.0042426751668655	0.0532820664286059
MSTRG.24286		-2.86093895168638	0.043635534317656	9.14447213738756	0.0042437870783039	0.0532820664286059
MSTRG.15542		0.660424003998096	10.7247824415963	9.14392132934648	0.0042448332031737	0.0532820664286059
MSTRG.21723	MSTRG.21723	-0.732464167786298	5.244347802054	9.14220967321494	0.0042480858218967	0.0532867480302877
MSTRG.15060		4.15246419605021	-0.76596504954198	9.31839594397402	0.0042493886424215	0.0532867480302877
MSTRG.2209		4.29425302785143	-0.694018415121855	9.31707200091423	0.0042518201140865	0.0532910124579634
MSTRG.23011		3.61821761279474	-0.948979908805696	9.31132796721627	0.0042623864852231	0.0533868527751085
ENSG00000119714.11	GPR68	3.83453645449256	-0.859760234903976	9.30972941599121	0.0042653320717623	0.0533868527751085
MSTRG.28361		-0.991599724073204	3.13081279142191	9.13293715211765	0.0042657522173431	0.0533868527751085
MSTRG.14774	MSTRG.14774	-2.01486315028585	0.930211769153291	9.12880822265972	0.0042736439073391	0.0534529011474182
MSTRG.23038	MSTRG.23038	2.563187168536	0.223505117329107	9.12758683649077	0.0042759813318641	0.0534529011474182
MSTRG.7484		-3.26438791314703	-0.817566773948918	9.12688612745199	0.0042773229245157	0.0534529011474182
MSTRG.580		2.42144070321144	0.758612520578715	9.12102585057619	0.0042885606484261	0.053567065628699
ENSG00000258169.1	LINC00485	-2.97443877733294	-0.522732850818836	9.11891980910791	0.0042926068662803	0.053591335404062
MSTRG.4771	MSTRG.4771	2.27290839955962	1.07389195141417	9.11747111192652	0.0042953925184427	0.0535998514997259
MSTRG.1812		-2.94429359626934	-1.19135870400146	9.32446914730703	0.0043042339509872	0.0536838890382315
MSTRG.17967		-2.7265645926394	0.0311852760813644	9.0993672187638	0.0043303661981287	0.0539493129202639
MSTRG.26806	MSTRG.26806	-1.5890634721169	1.98957799156857	9.09884321696016	0.0043313829721762	0.0539493129202639
ENSG00000174010.10	KLHL15	-3.37635691395036	-0.562278256412195	9.09859399340382	0.0043318666549531	0.0539493129202639
ENSG00000291362.1	C8orf33	1.07829390906182	2.71699427484897	9.09631933096115	0.0043362838767369	0.0539779430694357
MSTRG.21617	MSTRG.21617	1.87356536697125	1.75769770880927	9.09509593196278	0.0043386616020622	0.0539811700596422
MSTRG.16383		-1.24647812896832	2.12806630156589	9.09300142840797	0.0043427355682104	0.0540054880495712
MSTRG.23224	MSTRG.23224	0.581889779401347	6.26357293179683	9.08950694729402	0.0043495416384326	0.054033440998341
MSTRG.23865		-3.57159128876126	-1.05696657998433	9.29908623156201	0.0043514236891516	0.054033440998341
MSTRG.1320	MSTRG.1320	-0.837670464479234	3.85209531901613	9.08658118016897	0.0043552487555175	0.054033440998341
MSTRG.4893	MSTRG.4893	0.612838506127796	6.46412606387411	9.08641284404963	0.0043555773603864	0.054033440998341
ENSG00000280787.3	HERC2P2	3.30461137624405	-0.519560703015081	9.08640839938248	0.0043555860370704	0.054033440998341
MSTRG.27399		1.17765902233668	2.86799377153955	9.07911432960561	0.0043698499555873	0.0541840130016159
MSTRG.121		0.678459692140081	7.93253996618257	9.07724484348571	0.0043735138079712	0.0542030668000556
ENSG00000274333.4	LINC03104	-1.74302151967792	1.28534885040922	9.0750472510585	0.0043778248596647	0.0542162240668498
ENSG00000224958.6	PGM5-AS1	-3.30601160822665	-0.540854254537672	9.07453476540506	0.0043788308594473	0.0542162240668498
ENSG00000127241.18	MASP1	-3.53776252722887	-1.07969785922625	9.28317466446125	0.0043812872911899	0.0542202921159836
MSTRG.21871		4.26947075144751	-0.844487333137226	9.24421709584325	0.0043879407746537	0.0542762713004616
MSTRG.23309	MSTRG.23309	0.809085222707283	4.31261630392732	9.06679348561524	0.0043940567386292	0.0543103764620729
MSTRG.20074	MSTRG.20074	0.67010321361151	6.14596196338475	9.06588700731776	0.0043958433117209	0.0543103764620729
MSTRG.25693		-3.19733059202989	-0.585708454768736	9.06525356802193	0.0043970922115009	0.0543103764620729
MSTRG.23509	MSTRG.23509	-3.03927756809762	-0.70327777231491	9.06354002432076	0.0044004725519669	0.0543156298796455
MSTRG.350		0.639631578608555	6.3370817714164	9.06287724661526	0.0044017807661186	0.0543156298796455
ENSG00000291794.1	OSGEP	-1.42157527440006	2.11635893381674	9.05830016471587	0.0044108264527439	0.0544009045703629
ENSG00000261780.3	LINC02582	-3.37243205814794	-1.12457652156545	9.26081526107069	0.0044236238644664	0.0545323462459937
ENSG00000290491.1	ENSG00000290491	-3.49975388399055	-1.05726081160509	9.25463424595187	0.0044354044699647	0.0546370172127696
MSTRG.2789		1.40782873870268	1.98253989875282	9.0454121891555	0.004436403147962	0.0546370172127696
MSTRG.18010	MSTRG.18010	0.788327651194916	8.49245326493868	9.04323092941729	0.0044407475023519	0.0546641000518989
ENSG00000181785.3	OR5AS1	-2.20846448825726	0.445944892991112	9.03846729986518	0.0044502508027434	0.0547546309535035
ENSG00000225998.6	LSM2	0.911376664956123	5.19229223789372	9.02793976634222	0.0044713295997795	0.0549874273803003
MSTRG.211		-3.04014604539458	-0.336188608473085	9.021101375398	0.0044850785741072	0.055129650519709
ENSG00000288525.1	ENSG00000288525	-3.01419894367734	-1.16834914439445	9.22765404110078	0.0044872216623318	0.055129650519709
MSTRG.23543		-3.23628096812187	-0.657489369275069	9.01508131561569	0.0044972194035005	0.0552258542749872
ENSG00000123338.13	NCKAP1L	-3.0029165025618	-1.16961401649177	9.2154557311338	0.004510861706854	0.0553033838874018
MSTRG.22467	MSTRG.22467	0.745122986431631	5.12935540152798	9.00696500212835	0.0045136430775863	0.0553033838874018
ENSG00000198576.4	ARC	3.72090654510958	-0.911120812617636	9.177873138643	0.0045159539472266	0.0553033838874018
ENSG00000231502.6	LSM2	0.888683909319395	5.19519745696391	9.00536290499413	0.0045168925031724	0.0553033838874018
ENSG00000290487.1	ENSG00000290487	2.74602999927952	-0.0424475547856428	9.00523199860455	0.0045171581215299	0.0553033838874018
MSTRG.15543	MSTRG.15543	0.603947018233164	6.63564535398219	9.00512786205852	0.0045173694338198	0.0553033838874018
MSTRG.7248	MSTRG.7248	0.863179557291749	4.99870061198393	9.00445968862425	0.0045187255309277	0.0553033838874018
ENSG00000286072.1	ENSG00000286072	-3.14173102992482	-0.882618320527291	9.00287732408262	0.0045219387567833	0.0553036666901076
MSTRG.23372		1.08469641699512	3.04054355682925	9.00231096868504	0.0045230894149438	0.0553036666901076
MSTRG.13243		-3.27055900086966	-1.12084606732571	9.20537309649192	0.0045305022841573	0.0553330369152813
MSTRG.6376		-3.41261270972676	-1.12108568196012	9.20514402392847	0.0045309495709049	0.0553330369152813
MSTRG.26693		0.920773429790876	5.19979400728885	8.99792733301673	0.0045320061238645	0.0553330369152813
ENSG00000236443.6	PSMB8	1.22865330390503	2.58087795403611	8.99397684643663	0.0045400577600608	0.0554047949157622
MSTRG.19657		4.25340369374466	-0.726601426123911	9.16083240111519	0.004549475268361	0.0554871767466638
ENSG00000231631.6	PSMB8	1.19670237735544	2.59567828024536	8.98854002992118	0.0045511635885768	0.0554871767466638
MSTRG.13642	MSTRG.13642	-1.06026362959974	3.59203219103224	8.98699045553113	0.004554334196848	0.0554992776996106
MSTRG.5320		-0.906906690745383	3.48226815163059	8.98058274241565	0.0045674700439074	0.0556327457881477
MSTRG.25059		-0.769005827057416	5.37296202758491	8.97931097633441	0.0045700819531813	0.0556379638074603
MSTRG.19090		0.555344875493162	7.58246814401677	8.96878129546076	0.0045917684783251	0.0558752877727806
ENSG00000142784.16	WDTC1	-2.7492437967619	0.154529390420716	8.96651469739726	0.0045964509549976	0.0558841088314909
MSTRG.27720	MSTRG.27720	-0.935128578564678	4.09048922429218	8.96630727277118	0.0045968797186454	0.0558841088314909
ENSG00000273749.5	CYFIP1	-0.862658462764695	3.40163598442642	8.96509106806196	0.0045993945679254	0.0558880176372478
MSTRG.23650		1.98906059875978	1.00812134191774	8.96267826153026	0.0046043880575508	0.0559220267371084
MSTRG.2523	MSTRG.2523	-0.787742947541994	3.92725632391823	8.96158931211956	0.004606643607817	0.0559227659698836
MSTRG.9558	MSTRG.9558	1.33278665863879	2.13721280442384	8.95955818112747	0.0046108538430151	0.0559472222732714
ENSG00000231389.8	HLA-DPA1	-3.14364828105924	-1.13732046460893	9.15997236461942	0.0046200825292669	0.0560325192423849
MSTRG.26847	MSTRG.26847	-3.2223810828382	-1.12619617228163	9.15521984190978	0.0046295688185752	0.0561132250222854
MSTRG.26790	MSTRG.26790	0.619545794458981	5.79506711957053	8.94979848328894	0.0046311413296913	0.0561132250222854
MSTRG.2866	MSTRG.2866	0.612997868652618	8.9201269162575	8.94524897245473	0.0046406307749646	0.0561692289633036
MSTRG.1955	MSTRG.1955	-0.543327430309332	7.46530406760642	8.94400478891709	0.004643229508037	0.0561692289633036
ENSG00000289688.1	ENSG00000289688	-2.07259026690589	0.864448331316518	8.94255881589479	0.0046462516619518	0.0561692289633036
MSTRG.17095	MSTRG.17095	0.90884214006719	4.80260407386175	8.94181935995324	0.0046477979680881	0.0561692289633036
ENSG00000182732.18	RGS6	-3.60239794395439	-0.673021969309425	8.94161492878836	0.0046482255587702	0.0561692289633036
MSTRG.1327	MSTRG.1327	-3.86983382922842	-1.03654375670908	9.14537619800449	0.004649283664276	0.0561692289633036
MSTRG.24723	MSTRG.24723	0.894021478216756	3.77146483698931	8.94019628952432	0.0046511939528499	0.0561692289633036
MSTRG.5607	MSTRG.5607	-0.750977455318672	4.20719535338805	8.93695811078389	0.0046579771391503	0.0562042593430898
MSTRG.21163		-1.99286168001308	1.48692266745457	8.93670577066317	0.0046585061705822	0.0562042593430898
MSTRG.18780	MSTRG.18780	3.61795271582022	-0.951766305167849	9.10334505846913	0.0046645372564721	0.0562114514808982
MSTRG.17034	MSTRG.17034	0.754129766110176	5.95671988250818	8.93162477633693	0.0046691720725185	0.0562114514808982
ENSG00000164756.13	SLC30A8	-3.17412998205692	-1.16597935814883	9.13540686914179	0.0046693418943816	0.0562114514808982
MSTRG.20137		-3.64578300365657	-1.0033486908616	9.1351772989481	0.0046698048783791	0.0562114514808982
MSTRG.26132	MSTRG.26132	-0.884302524672671	3.92694837427435	8.93116791988588	0.0046701323647055	0.0562114514808982
ENSG00000184033.14	CTAG1B	-3.54618508434023	-1.07872392014981	9.13388759895723	0.0046724067853688	0.0562122744560834
ENSG00000291006.1	ENSG00000291006	4.20381679041479	-0.730210048541228	9.09827878858119	0.0046748256662189	0.0562148337899597
ENSG00000176845.13	METRNL	-2.29949578615876	0.561499501263491	8.92006483238404	0.0046935351798173	0.0563865959061417
ENSG00000275031.2	METRNL	-2.29949578615876	0.561499501263491	8.92006483238404	0.0046935351798173	0.0563865959061417
MSTRG.23084		-0.844405022523835	3.45500543163668	8.91074506402854	0.004713275315495	0.0565850697155398
MSTRG.19707	MSTRG.19707	-1.06321855773327	2.76236492188929	8.91016955035545	0.0047144971942267	0.0565850697155398
MSTRG.6655		-2.43122012931682	1.12891201769109	8.90870399071902	0.0047176102577934	0.0565957754137642
MSTRG.28551	MSTRG.28551	-3.19309731192117	-0.885361039103942	8.89713391579008	0.0047422635849323	0.0568377878286936
ENSG00000102890.16	ELMO3	-3.75727553394018	-1.02869685953809	9.09715064727835	0.0047471776068402	0.0568377878286936
ENSG00000114378.17	HYAL1	-3.75727553394018	-1.02869685953809	9.09715064727835	0.0047471776068402	0.0568377878286936
ENSG00000124302.13	CHST8	-3.75727553394018	-1.02869685953809	9.09715064727835	0.0047471776068402	0.0568377878286936
ENSG00000169894.18	MUC3A	-3.69963788577598	-1.01993586155384	9.09629394421789	0.0047489364737368	0.0568377878286936
MSTRG.17805		-2.09622095850031	0.411625272562444	8.89131590500202	0.0047547121801264	0.0568801976815975
ENSG00000163808.17	KIF15	-2.05913444233312	0.682316643543752	8.88897838237822	0.0047597234659518	0.0568944904147717
MSTRG.10116	MSTRG.10116	1.95083857434177	1.78049936843989	8.88867579597838	0.0047603725742432	0.0568944904147717
MSTRG.13912	MSTRG.13912	3.57712807628428	-0.9601264421386	9.05353366710046	0.0047667533545939	0.0569265195797035
MSTRG.8225	MSTRG.8225	0.690150498911996	4.87797402868528	8.88534658225223	0.0047675206146967	0.0569265195797035
MSTRG.11807		3.71818080611109	-0.950611238017884	9.05057896317991	0.004772891387077	0.0569426650029877
ENSG00000292372.1	WASH6P	-1.22127187564013	2.30132992322521	8.88263908544916	0.0047733421940419	0.0569426650029877
ENSG00000123572.17	NRK	-3.23359167806529	-0.87423866721318	8.8799160045597	0.0047792048985952	0.0569859242026704
ENSG00000184515.11	BEX5	1.60698515511055	1.25687453718037	8.87733862833391	0.0047847609517999	0.0569988283369868
ENSG00000291824.1	BEX5	1.60698515511055	1.25687453718037	8.87733862833391	0.0047847609517999	0.0569988283369868
ENSG00000259104.3	PTCSC3	-3.36666017340742	-1.0768717927071	9.0772610494335	0.0047881927790621	0.0570130561697582
MSTRG.15499	MSTRG.15499	2.94819720551115	-0.138662233301475	8.87001259816306	0.0048005911850477	0.0571157121644303
ENSG00000275918.4	KIR3DX1	-3.2123870470071	-1.14160872421049	9.07027633877856	0.0048026861507782	0.0571157121644303
ENSG00000268651.4	CTAG1A	-3.50984623762493	-1.08471615091834	9.06986614839372	0.0048035387609738	0.0571157121644303
MSTRG.17814		-1.69516153351283	1.80903034871182	8.8672052345741	0.0048066721286385	0.0571263118049623
ENSG00000223704.2	LINC01422	-3.13699261928361	-1.17102721473682	9.06607798456945	0.0048114203979629	0.0571511721823554
MSTRG.9720		-3.14849394267575	-0.448212002545962	8.86417284105853	0.0048132496959826	0.0571511721823554
MSTRG.1280	MSTRG.1280	-1.08297386732099	2.8515876562249	8.85753624215063	0.0048276785325944	0.0572918638099507
MSTRG.9541	MSTRG.9541	3.722897678545	-0.987047625298956	9.02347360510303	0.004829595520732	0.0572918638099507
MSTRG.8702		5.09582140211676	-0.703573867086084	9.0200017311361	0.0048369105428666	0.05735193929399
MSTRG.1845		-1.66276974601624	2.26283751064027	8.83930880946346	0.0048675442664805	0.057678432561215
MSTRG.19699	MSTRG.19699	-3.48299253006873	-1.08739329904747	9.03861611430987	0.0048689732914396	0.057678432561215
ENSG00000125462.20	MIR9-1HG	3.79009733986373	-0.893535729780227	9.00343850316521	0.0048719717334695	0.0576871337084281
MSTRG.12774		1.61604313131842	2.13875936723892	8.83293978230708	0.0048815564701445	0.0577737763194397
MSTRG.13826	MSTRG.13826	-0.551057373996161	7.58529189006241	8.82884113570164	0.004890596370343	0.0578538932742386
ENSG00000276880.3	IFI27L1	0.869652463956167	4.1301461596341	8.82594312443917	0.0048969989030374	0.0579027512985143
ENSG00000288569.1	LINC01949	-2.03997958043213	0.762629192926467	8.82376872273742	0.0049018086228123	0.057931777789562
ENSG00000204264.12	PSMB8	1.25081242455193	2.57723819872012	8.82277841892645	0.0049040008120593	0.057931777789562
MSTRG.799	MSTRG.799	-3.30955544654654	-1.09852509438	9.01763109157237	0.0049134493307998	0.0580164978675207
MSTRG.7996	MSTRG.7996	-3.59178965497244	-1.09581059113217	9.01609208197022	0.0049167282200288	0.0580283241197566
MSTRG.217		2.86353700180896	-0.0392647417000102	8.81439831143876	0.0049225932158259	0.058070647098361
MSTRG.16425	MSTRG.16425	3.32626648476184	-0.631412360604169	8.81217769739397	0.0049275324898667	0.0581020154439124
MSTRG.2474		0.807675638064044	4.6424333781584	8.80749766106566	0.0049379594650931	0.0581980319750405
ENSG00000215256.6	DHRS4-AS1	-2.94126414706678	-0.368989979079563	8.80408378307557	0.0049455802639198	0.0582403582474742
MSTRG.5702	MSTRG.5702	-0.90966348338681	3.46436687504312	8.80384130523459	0.0049461220221943	0.0582403582474742
ENSG00000272221.1	ENSG00000272221	-3.17641758829867	-1.1474271157453	9.00025916849231	0.0049505969637694	0.0582661252812057
MSTRG.26093	MSTRG.26093	-3.38800945702237	-1.10226013017308	8.99541433666728	0.0049610105860779	0.0582767113928855
ENSG00000188112.10	C6orf132	-3.40812039515507	-0.845681222520873	8.79645192230308	0.0049626620918487	0.0582767113928855
ENSG00000112936.21	C7	-3.68991988410542	-1.03872666063174	8.99345959440756	0.0049652188075018	0.0582767113928855
ENSG00000269313.6	MAGIX	-3.68991988410542	-1.03872666063174	8.99345959440756	0.0049652188075018	0.0582767113928855
ENSG00000292218.1	MAGIX	-3.68991988410542	-1.03872666063174	8.99345959440756	0.0049652188075018	0.0582767113928855
MSTRG.15087	MSTRG.15087	-3.68991988410542	-1.03872666063174	8.99345959440756	0.0049652188075018	0.0582767113928855
ENSG00000135218.19	CD36	-3.19772086503619	-1.14748155079142	8.98598180974873	0.0049813525114327	0.0584391543940234
MSTRG.2049	MSTRG.2049	3.64347308085388	-0.927308328958564	8.94981681249	0.0049873557905461	0.0584739495333881
MSTRG.24788		1.91374964909702	1.75383622013715	8.78400180470247	0.0049906629440038	0.0584739495333881
ENSG00000196600.13	SLC22A25	-1.80693512724286	0.879592443576993	8.78293217641247	0.0049930764019404	0.0584739495333881
ENSG00000196632.12	WNK3	-3.4497051244671	-1.09287616629904	8.98036976522815	0.0049934976721734	0.0584739495333881
MSTRG.13715		-2.41552645986857	0.126635022698604	8.7806303481171	0.0049982743435067	0.0584994456217013
MSTRG.16946	MSTRG.16946	0.608680786607576	4.85993352292339	8.77869245708936	0.0050026549070519	0.0584994456217013
MSTRG.8232		-3.47918438568712	-1.10932399182312	8.97561606249518	0.0050038100910068	0.0584994456217013
ENSG00000288531.1	ENSG00000288531	-3.21817716733035	-1.14123182297931	8.97513351079619	0.0050048581867002	0.0584994456217013
MSTRG.6630		1.02160765629262	3.06959710501632	8.77455457602937	0.0050120221633473	0.0585563212949357
MSTRG.15821	MSTRG.15821	-0.977869478803497	3.3702066419269	8.7708400902041	0.005020446819546	0.0586278668234892
ENSG00000287338.1	ENSG00000287338	-3.49490049204556	-1.10829870272911	8.96119123502577	0.005035242411175	0.0587737113509626
ENSG00000124406.17	ATP8A1	2.74371344584057	0.532578558236685	8.74941500513246	0.005069334681557	0.0591445590754377
MSTRG.3141		-1.27141149587871	2.597076144483	8.74798597042491	0.0050726134042441	0.0591557263860617
MSTRG.5681	MSTRG.5681	-3.37051437521213	-0.761673970950294	8.74489666723528	0.0050797090869503	0.0592113756837063
MSTRG.22174		-1.87413861797874	1.38907527439344	8.74188092859678	0.0050866459763149	0.0592651239700416
MSTRG.4586	MSTRG.4586	-1.56356310561511	2.27488753722363	8.73120294639018	0.005111288812026	0.0595250229521183
MSTRG.6700	MSTRG.6700	1.4068354310897	2.23993746784608	8.71194521456731	0.0051560534250862	0.0599676485984249
MSTRG.9535	MSTRG.9535	-3.53403414347442	-1.10478129542508	8.90603604341325	0.0051573928509695	0.0599676485984249
MSTRG.8907		-2.9929794167951	-1.18521224051034	8.90580775252675	0.0051579049885604	0.0599676485984249
MSTRG.24546		0.743175526769818	8.38451931018336	8.71068998853909	0.0051589856251496	0.0599676485984249
MSTRG.27947	MSTRG.27947	-0.672249449206402	4.6844448467497	8.70980103894986	0.0051610632775929	0.0599676485984249
ENSG00000184584.14	STING1	0.902047596785458	3.1640942180463	8.70682000648771	0.0051680370378163	0.0600005250381322
MSTRG.5030		3.13569219058355	-0.697181775534964	8.706578610541	0.0051686021921706	0.0600005250381322
