gene_id	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MSTRG.11650	70.9490547320669	27.9559512875771	78.8710917730879	35.0901486374637	37.4342325756209	8.73809987504517	40.3684835175482	25.0016221290548	31.0033404749042	19.8697427972182	19.2652614584959	19.2747217818073	28.2488052039435	25.6031470125687	22.5275894474683
MSTRG.11651	16.668753822594	20.5558465349832	8.21573872636332	16.5222672956668	14.5717146938659	14.9624997860363	18.1658175828967	18.7512165967911	10.262429773923	8.93134903511325	12.8057326165296	16.2002262828687	20.544585602868	10.9894786263993	12.3292888192225
MSTRG.11653	17.9509656551013	23.8447819805805	39.4355458865439	9.75600545077466	7.78833026741106	4.18949994009015	15.8109893777064	12.2031727058482	7.2377136300299	10.7376892894058	9.06600539223336	2.24674671076282	1.92605490026888	4.67637388357419	7.76288555284379
MSTRG.11655	20.5153893201157	4.5222862376963	8.76345464145421	7.55303647801909	3.51731044334693	4.06979994180186	0.336404029312901	2.38110686943379	5.83338113465096	1.30457907254463	0.793275471820419	0	0	2.68891498305516	4.26197638195345
MSTRG.11659	32.910103701019	22.2003142577818	26.2903639243626	13.2178138365334	15.8278969950612	10.1744998545047	26.9123223450321	2.08346851075457	13.5031970709513	6.92430430812151	10.4259062010684	7.68623874734647	2.5680732003585	7.01456082536128	3.19648228646509
MSTRG.1166	0	0	0	0	0	0	0	0.148819179339612	0	0	0	0	0	0	0
MSTRG.11662	4559.97268033989	5467.85517830552	6078.00350976358	8366.24673881915	6927.09168171154	9530.0350637205	6003.80271114735	9858.97299289061	9444.24405699991	9156.43910124537	10164.9185708394	9947.17543733516	10599.0801161796	10253.768105166	10554.0234426967
MSTRG.11664	1.70961577667631	0	0	0.157354926625398	0.251236460239067	0.23939999657658	0	0	0	0.301056709048761	0	0.591249134411267	0.642018300089626	0	0
MSTRG.11665	1.70961577667631	0	0	0	0	0	0	0.148819179339612	0	0	0	0	0	0.467637388357419	0
MSTRG.11668	0	0	0	0	0	0	1.0092120879387	0	0	0	0	0	0	0	0
MSTRG.11669	0.427403944169078	2.87781851489764	0	0.314709853250795	0.7537093807172	0.35909999486487	0.336404029312901	0.595276717358448	0	0.301056709048761	0.113325067402917	0.118249826882253	0	1.16909347089355	0.91328065327574
MSTRG.1167	11.9673104367342	8.22233861399327	9.3111705565451	2.51767882600636	2.00989168191253	1.07729998459461	3.70044432244192	10.2685233744332	8.317969395706	6.52289536272316	5.55292830274293	3.5474948064676	0.642018300089626	8.76820103170161	4.71861670859132
MSTRG.11672	0	0	0	0	0	0	0	0	0	0.100352236349587	0	0	0	0	0.152213442212623
MSTRG.11676	0	0	0	0	0	0	0.336404029312901	0	0	0	0	0	0	0	0
MSTRG.11677	32.4826997568499	34.5338221787717	22.4563525187264	26.5929825996922	22.611281421516	13.6457998048651	18.1658175828967	24.4063454116964	22.3612943494954	38.7359632309406	20.1718619977192	29.0894574130343	17.9765124025095	20.6929544348158	14.0036366835613
MSTRG.1168	22.225005096792	25.0781327726795	21.3609206885446	42.9578949687336	29.3946658479708	56.977199185226	34.9860190485418	37.948890731601	38.6731564112045	35.4243394314042	44.3101013545405	41.3874394087887	38.5210980053775	45.9453734061164	42.7719772617472
MSTRG.11680	2.56442366501447	0	0	0.157354926625398	1.5074187614344	0.11969999828829	0.336404029312901	1.33937261405651	3.56484402673115	0.100352236349587	0	0	0	0	0
MSTRG.11681	2.99182760918354	7.40010475259394	3.83401140563622	1.88825911950477	5.77843858549853	2.63339996234238	5.71886849831932	0.892915076037672	1.62038364851416	5.72007747192646	2.71980161767001	0.709498961293521	0	1.75364020634032	2.73984195982722
MSTRG.11683	0	0	0	0	0	0.11969999828829	0	0	0	0.100352236349587	0	0.472999307529014	0	0	0.45664032663787
MSTRG.11684	4.27403944169078	2.05558465349832	1.64314774527266	0.314709853250795	1.5074187614344	1.1969999828829	1.0092120879387	0.446457538018836	1.72840922508177	2.20774919969092	1.81320107844667	1.41899792258704	0	0.467637388357419	0.45664032663787
MSTRG.11689	2.99182760918354	2.05558465349832	2.73857957545444	2.51767882600636	0	0.71819998972974	1.34561611725161	1.33937261405651	1.40433249537894	1.70598801794298	1.01992560662625	0.709498961293521	0.642018300089626	0.701456082536128	0
MSTRG.1169	10.6850986042269	6.16675396049495	10.9543183018178	1.57354926625398	8.03956672765013	2.3939999657658	10.092120879387	0	8.42599497227362	2.3081014360405	7.13947924638377	1.18249826882253	0	5.14401127193161	6.08853768850493
MSTRG.11694	28.6360642593282	11.1001571288909	21.9086366036355	6.9236167715175	12.5618230119533	5.38649992297305	15.4745853483935	4.76221373886758	4.96917652211008	4.616202872081	7.59277951599544	4.02049411399662	5.13614640071701	3.39037106559129	4.10976293974083
MSTRG.11697	0.854807888338155	0.411116930699663	0	0.314709853250795	0.251236460239067	0	1.0092120879387	0.595276717358448	0.540127882838052	0.100352236349587	0	0	0	0	0.304426884425247
MSTRG.11698	8.97548282755063	6.98898782189428	0	4.72064779876193	1.5074187614344	1.43639997945948	3.02763626381611	2.38110686943379	0.648153459405663	0.100352236349587	1.69987601104375	1.41899792258704	0.642018300089626	0.701456082536128	0
MSTRG.11699	0.427403944169078	0	0	0	0	0	0	0	0.10802557656761	0	0	0	0	0	0
MSTRG.1170	57.2721285186564	55.0896687137549	39.4355458865439	35.2475035640891	35.6755773539474	29.0870995840545	27.248726374345	19.7929508521684	24.8458826105504	24.1848889602505	26.8580409744913	22.5857169345104	21.8286222030473	27.4736965659984	27.2462061560596
MSTRG.11701	3.8466354975217	20.9669634656828	9.85888647163598	3.77651823900954	13.5667688529096	4.30919993837844	8.07369670350964	3.12520276613185	7.77784151286795	4.51585063573142	4.75965283092251	3.19274532582084	0.642018300089626	4.55946453648484	3.19648228646509
MSTRG.11702	10.2576946600579	4.93340316839596	4.3817273207271	0.157354926625398	3.0148375228688	0	0	0	3.45681845016353	1.50528354524381	0.453300269611668	0.118249826882253	0	0	3.04426884425247
MSTRG.11704	0.427403944169078	0	0	0	0.251236460239067	0	0	0	0	0.100352236349587	0	0	0	0.935274776714838	0
MSTRG.11705	0	0	0	0	0.251236460239067	0	0	0	0	0	0	0	0	0	0
MSTRG.11706	16.2413498784249	7.40010475259394	2.19086366036355	8.49716603777148	7.28585734693293	5.38649992297305	9.75571685007414	5.05985209754681	4.32102306270442	7.12500878082068	5.55292830274293	5.3212422097014	4.49412810062738	2.33818694178709	4.5664032663787
MSTRG.11707	0	0	0	0	0	0	0.336404029312901	0.148819179339612	0	0	0	0	0.642018300089626	0.116909347089355	0
MSTRG.11711	0	0	0	0	0	0	0	0	0.10802557656761	0	0	0	0	0.584546735446774	0
MSTRG.11712	0	0	0	0	0	0	0	0	0	0.200704472699174	0	0	0	0	0
MSTRG.11718	0.427403944169078	0.411116930699663	0	0	0.251236460239067	0.71819998972974	0.672808058625803	0.148819179339612	0.864204612540884	0.401408945398348	1.24657574143209	0.118249826882253	0.642018300089626	0.233818694178709	0.45664032663787
MSTRG.1172	0	0.411116930699663	0	0.472064779876193	0.502472920478133	0.83789998801803	1.0092120879387	0.595276717358448	1.0802557656761	0.501761181747935	0	0.236499653764507	0	0.584546735446774	0.45664032663787
MSTRG.11724	5.12884733002893	2.05558465349832	5.47715915090888	6.45155199164131	10.0494584095627	1.91519997261264	5.38246446900642	5.05985209754681	0.648153459405663	4.51585063573142	3.39975202208751	2.12849688388056	4.49412810062738	3.39037106559129	2.73984195982722
MSTRG.11727	11.112502548396	2.87781851489764	5.47715915090888	3.93387316563494	2.00989168191253	0.35909999486487	4.03684835175482	1.63701097273573	1.51235807194655	1.20422683619504	1.47322587623792	0.236499653764507	1.28403660017925	0.818365429625483	0.91328065327574
MSTRG.11728	17.5235617109322	20.5558465349832	10.4066023867269	6.13684213839051	10.8031677902799	18.553499734685	15.1381813190806	6.39922471160331	13.0710947646809	11.6408594165521	9.40598059444211	7.09498961293521	16.0504575022406	12.7431188327397	10.0460871860331
MSTRG.11729	0	0	1.09543183018178	0	0	0.23939999657658	0	0	0	0	0	0	0	0	0
MSTRG.11730	10.6850986042269	1.23335079209899	9.85888647163598	0.629419706501591	5.2759656650204	0.11969999828829	9.41931282076124	0	2.37656268448743	2.20774919969092	0.113325067402917	2.83799584517408	0.642018300089626	0.818365429625483	1.21770753770099
MSTRG.11733	0	0	0	0	0	0.11969999828829	3.02763626381611	0	0.216051153135221	0	0	0	0	0.116909347089355	0
MSTRG.11734	8.97548282755063	8.63345554469293	8.21573872636332	6.7662618448921	11.5568771709971	8.25929988189201	17.4930095242709	16.3701097273573	23.3335245386039	18.1637547792753	16.0921595712142	21.0484691850411	14.1244026019718	30.5133395903216	24.3541507540197
MSTRG.11736	0	0	0.547715915090888	0.157354926625398	0.251236460239067	0	0.336404029312901	0	0	0	0	0	0	0.233818694178709	0.304426884425247
MSTRG.11737	0	0	0	0	0	0.11969999828829	0	0	0	0	0	0	0	0	0
MSTRG.11738	0.427403944169078	0.411116930699663	1.09543183018178	0.786774633126989	0.502472920478133	0.23939999657658	0.336404029312901	0.446457538018836	0.648153459405663	0.501761181747935	0.339975202208751	0.472999307529014	0	0.350728041268064	0.304426884425247
MSTRG.1174	0	0	1.09543183018178	0.629419706501591	0	0.47879999315316	0.336404029312901	0	0.864204612540884	0.401408945398348	0.226650134805834	0.236499653764507	2.5680732003585	0.935274776714838	0.45664032663787
MSTRG.11741	0	0	0.547715915090888	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.11742	0	0	0.547715915090888	0	0	0	0	0	0	0	0	0.118249826882253	0	0	0
MSTRG.11743	11.112502548396	2.87781851489764	0.547715915090888	3.46180838575875	0	2.15459996918922	0.336404029312901	3.27402194547146	1.29630691881133	3.71303274493472	4.6463277635196	0.827748788175774	2.5680732003585	2.5720056359658	3.65312261310296
MSTRG.11744	0	0	0	0	0	0	0	0	0.216051153135221	0	0	0	0	0	0.304426884425247
MSTRG.11745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233818694178709	0
MSTRG.11746	24.3620248176374	17.2669110893859	6.02487506599977	7.55303647801909	13.5667688529096	6.70319990414424	12.1105450552645	4.91103291820719	6.37350901748902	3.31162379953637	6.11955363975752	3.78399446023211	5.13614640071701	7.36528886662935	5.78411080407969
MSTRG.11747	5.55625127419801	2.46670158419798	0	0.157354926625398	1.75865522167347	0	2.69123223450321	0.148819179339612	0.216051153135221	0.100352236349587	1.13325067402917	0.236499653764507	0	0	0.152213442212623
MSTRG.1175	0	0	0	0	0	0.71819998972974	0	0	0	0	0.113325067402917	0	0	0	0
MSTRG.11750	16.668753822594	2.46670158419798	21.9086366036355	2.51767882600636	7.03462088669386	1.43639997945948	8.74650476213544	2.08346851075457	4.1049719095692	2.80986261778844	1.01992560662625	3.3109951527031	5.13614640071701	4.55946453648484	4.10976293974083
MSTRG.11752	0.854807888338155	0	0	0.157354926625398	0.251236460239067	0	0	0.297638358679224	0.10802557656761	0	0.679950404417502	0.118249826882253	0.642018300089626	0.350728041268064	0
MSTRG.11753	0	0	0	0.314709853250795	0.251236460239067	0.47879999315316	0.336404029312901	0.74409589669806	0.324076729702831	0.401408945398348	0.113325067402917	0.236499653764507	0.642018300089626	0.935274776714838	0.45664032663787
MSTRG.11754	0	0	0	0	0	0	0	0	0.10802557656761	0	0	0	0	0	0
MSTRG.11755	4.70144338585985	4.93340316839596	4.92944323581799	1.41619433962858	0.251236460239067	1.67579997603606	5.38246446900642	0.74409589669806	1.94446037821699	0.903170127146283	3.28642695468459	0.118249826882253	0	3.27346171850193	2.73984195982722
MSTRG.11757	0	0	0	0	0	0.11969999828829	0	0	0	0	0	0	0	0	0
MSTRG.11758	0	8.63345554469293	0.547715915090888	0.157354926625398	0	0	1.0092120879387	0	0	0	0	0	0	0	0
MSTRG.11759	0	0	0	0	0.251236460239067	0	0	0	0	0	0	0	0	0	0
MSTRG.1176	42.3129904727387	21.3780803963825	36.1492503959986	20.6134953879271	26.379828325102	14.7230997894597	34.9860190485418	14.7330987546216	13.5031970709513	25.7905247418439	11.7858070099034	9.22348649681577	14.1244026019718	10.5218412380419	15.6779845479002
MSTRG.11760	61.5461679603472	41.1116930699663	32.8629549054533	22.9738192873081	28.8921929274927	18.4337997363967	35.3224230778547	23.6622495149983	17.6081689805205	17.5616413611777	14.1656334253646	6.03074117099493	12.1983477017029	12.3923907914716	12.1770753770099
MSTRG.11762	7.6932709950434	4.93340316839596	7.12030689618154	7.39568155139369	2.51236460239067	3.11219995549554	3.36404029312901	3.12520276613185	6.04943228778619	1.80634025429257	3.05977681987876	2.83799584517408	5.13614640071701	1.98745890051903	2.28320163318935
MSTRG.11765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152213442212623
MSTRG.11766	0	0	0	0.314709853250795	0.502472920478133	0	0	0	0	0	0	0	0	0	0
MSTRG.11769	67.9572271228833	36.1782899015704	38.3401140563622	16.994332075543	21.1038626600816	17.8352997449552	31.6219787554127	10.4173425537728	19.5526293587375	18.1637547792753	13.1457078187384	12.5344816495189	6.42018300089626	13.6783936094545	19.4833206032158
MSTRG.1177	20.0879853759466	48.92291475326	27.3857957545444	24.7047234801874	19.8476803588863	17.4761997500903	42.3869076934256	13.5425453199047	11.5587366927343	19.5686860881695	13.59900808835	11.7067328613431	10.272292801434	18.5885861872074	13.0903560302856
MSTRG.11771	17.0961577667631	9.86680633679192	18.6223411130902	4.40593794551114	5.02472920478133	6.70319990414424	17.156605494958	1.78583015207534	3.45681845016353	1.80634025429257	2.37982641546126	3.19274532582084	3.21009150044813	2.10436824760839	0.608853768850493
MSTRG.11775	0	0	0	0.157354926625398	0	0	0	0	0	0	0	0	0	0	0
MSTRG.11778	0	0	0	0.314709853250795	0	0	0	0	0	0	0	0	0	0	0
MSTRG.11782	50.8610693561202	52.2118501988573	44.3649891223619	32.7298247380827	57.5331493947462	14.3639997945948	31.9583827847256	19.7929508521684	28.9508545201196	17.9630503065761	15.072233964588	16.5549757635155	4.49412810062738	27.0060591776409	13.5469963569235
MSTRG.11783	0	0.822233861399327	0.547715915090888	0.157354926625398	1.75865522167347	0.95759998630632	0.672808058625803	0.148819179339612	0.216051153135221	0.200704472699174	0.339975202208751	0.118249826882253	0	0	0
MSTRG.11797	0.854807888338155	1.23335079209899	0	0.629419706501591	0	0	1.68202014656451	0.148819179339612	0.216051153135221	0	0.226650134805834	0	0	0.233818694178709	0.152213442212623
MSTRG.1180	1.70961577667631	14.3890925744882	19.717772943272	6.7662618448921	5.77843858549853	12.3290998236939	9.08290879144834	2.82756440745263	11.9908389990048	6.12148641732481	2.60647655026709	7.44973909358197	3.21009150044813	4.09182714812742	8.67616620611953
MSTRG.11804	94.8836756055352	70.3009951496425	66.2736257259974	218.251283229427	155.515368887982	252.68669638658	126.487915021651	253.587881594699	213.566564874166	210.639344097783	221.210531570494	309.10504747021	435.930425760856	392.230859484785	386.622143220063
MSTRG.11805	0	0	0	0.314709853250795	0	0.11969999828829	0	4.76221373886758	5.1852276752453	3.31162379953637	3.62640215689334	3.78399446023211	5.13614640071701	5.26092061902096	3.04426884425247
MSTRG.11806	0	0	0	0	0	0	0	0	0	0	0	0.118249826882253	0	0	0
MSTRG.11807	0	0	0	0	0	0	0	0	0.324076729702831	0	0.339975202208751	0.472999307529014	0.642018300089626	0	0.152213442212623
MSTRG.11808	0.427403944169078	0.411116930699663	0	0	0.7537093807172	0.95759998630632	0.336404029312901	0.446457538018836	0	0	0	0	0	0	0.152213442212623
MSTRG.1181	0.427403944169078	0	0.547715915090888	0	0.251236460239067	0.11969999828829	0	0.148819179339612	0.324076729702831	0.401408945398348	0.226650134805834	0.236499653764507	0	0	0.608853768850493
MSTRG.11810	0.427403944169078	0	1.09543183018178	1.57354926625398	1.5074187614344	1.07729998459461	0.672808058625803	0.74409589669806	0.756179035973273	1.10387459984546	0.113325067402917	0.35474948064676	0.642018300089626	0.350728041268064	0.45664032663787
MSTRG.11811	10.2576946600579	2.46670158419798	1.09543183018178	0	3.0148375228688	0.35909999486487	4.03684835175482	0	2.59261383762265	0.602113418097522	0.339975202208751	0.827748788175774	1.28403660017925	1.75364020634032	3.04426884425247
MSTRG.11812	12.3947143809032	3.70005237629697	3.83401140563622	0.944129559752386	8.54203964812826	4.06979994180186	3.36404029312901	0.446457538018836	2.0524859547846	2.70951038143885	4.41967762871376	1.18249826882253	0.642018300089626	1.87054955342968	6.84960489956805
MSTRG.11818	2.56442366501447	1.23335079209899	1.09543183018178	1.57354926625398	2.51236460239067	2.03489997090093	1.68202014656451	1.33937261405651	0.648153459405663	1.40493130889422	0.679950404417502	0	0	1.2860028179829	2.5876285176146
MSTRG.11819	0	0	0	0.157354926625398	1.5074187614344	0	0	0	0	0	0	0	0	0	0
MSTRG.1182	186.348119657718	109.35710356611	144.049285668904	48.7800272538733	65.3214796621573	35.6705994899104	122.114662640583	33.9307728894315	56.6054021214279	41.4454736123795	34.7907956926955	23.0587162420394	31.4588967043917	28.8766087310706	34.0958110556276
MSTRG.11821	0	0	0	0	0	0.11969999828829	0	0	3.67286960329876	0	0.226650134805834	0.118249826882253	0	1.05218412380419	0
MSTRG.11823	0	0	0	0	0	0.11969999828829	0	0	0	0	0	0	0	0	0.152213442212623
MSTRG.11824	0.427403944169078	0.411116930699663	3.83401140563622	2.04561404613017	1.5074187614344	0.71819998972974	1.68202014656451	1.1905534347169	1.18828134224372	2.70951038143885	1.01992560662625	0.709498961293521	2.5680732003585	0.467637388357419	1.21770753770099
MSTRG.11825	0.427403944169078	0	0	0.472064779876193	0	0.23939999657658	1.34561611725161	0.892915076037672	1.29630691881133	0.401408945398348	1.69987601104375	2.60149619140958	0.642018300089626	1.98745890051903	2.13098819097673
MSTRG.11826	19.2331774876085	12.3335079209899	4.92944323581799	4.72064779876193	5.2759656650204	1.79549997432435	11.1013329673257	5.05985209754681	5.40127882838052	7.12500878082068	5.89290350495168	2.83799584517408	12.8403660017925	4.32564584230613	2.73984195982722
MSTRG.11827	0	0	0	0	0	0	0.336404029312901	0	0.10802557656761	0	0	0.118249826882253	0	0	0
MSTRG.11828	8.54807888338155	20.5558465349832	12.0497501319995	12.9031039832826	7.28585734693293	4.06979994180186	4.37325238106772	9.07796993971633	4.1049719095692	7.62676996256862	5.66625337014585	5.20299238281915	2.5680732003585	7.94983560207612	9.74166030160789
MSTRG.11829	0	0	0	2.83238867925716	0	0	0.336404029312901	0	0.10802557656761	0	0	0	0	1.40291216507226	0
MSTRG.11830	6.41105916253616	8.22233861399327	8.76345464145421	6.9236167715175	12.0593500914752	11.969999828829	1.34561611725161	10.5661617331124	10.0463786207878	5.51937299922729	10.0859309988596	11.9432325151076	7.06220130098588	10.2880225438632	10.502727512671
MSTRG.11831	0.854807888338155	0	0	0	1.25618230119533	0.11969999828829	0	0.297638358679224	0.10802557656761	0.200704472699174	0	0	0	0.350728041268064	0.304426884425247
MSTRG.11832	29.4908721476664	31.2448867331744	17.5269092829084	21.8723348009303	18.5914980576909	8.25929988189201	5.71886849831932	5.05985209754681	11.7747878458695	17.4612891248281	9.74595579665086	14.4264788796349	8.98825620125476	6.31310474282516	2.89205540203984
MSTRG.11834	2.13701972084539	9.0445724753926	1.64314774527266	0.314709853250795	0.7537093807172	0.71819998972974	0.672808058625803	1.93464933141495	0.864204612540884	1.40493130889422	0.339975202208751	1.18249826882253	0.642018300089626	0.233818694178709	1.21770753770099
MSTRG.11835	0	0.411116930699663	0	0	0	0	0	0	0	0.100352236349587	0	0	3.85210980053775	0	0
MSTRG.11836	5.12884733002893	7.40010475259394	7.12030689618154	3.77651823900954	2.00989168191253	0.71819998972974	0.336404029312901	0.595276717358448	1.51235807194655	0.501761181747935	1.01992560662625	0	0	0.467637388357419	0
MSTRG.11837	4097.09420880478	4752.51171888811	5426.76928672052	5616.46939604032	5105.62734497831	5932.93041515909	5379.10042871329	5483.54030112668	5401.49487953366	5487.76204477717	5462.60822402281	5562.82660602185	5299.21904893977	5369.88013050824	5306.00838208984
MSTRG.11838	129.9307990274	72.3565798031408	77.7756599429061	39.8107964362256	51.7547108092477	24.1793996542346	73.3360783902125	36.3118797588653	39.7534121768807	48.8715391022489	39.7770986584239	34.7654491033825	21.8286222030473	26.0707844009261	13.3947829147109
MSTRG.1184	0	0.411116930699663	0	0	0.251236460239067	0.11969999828829	0	0	0	0.200704472699174	0	0.118249826882253	0	0	0
MSTRG.11841	0	0	0	0	0	0.47879999315316	0	0.148819179339612	0.648153459405663	0.301056709048761	0.566625337014585	0.118249826882253	0	0.701456082536128	0.45664032663787
MSTRG.11842	0	0.822233861399327	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.11844	0	0	1.09543183018178	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.11845	0	0	0	0	0.502472920478133	0	0	0.148819179339612	0	0	0	0	0	0	0
MSTRG.11848	1.70961577667631	0	0.547715915090888	0	0.7537093807172	0.11969999828829	0	1.04173425537728	0.864204612540884	0.100352236349587	0.113325067402917	0	0	0	0
MSTRG.11849	2616.56694620309	3611.66223619654	4067.33838546493	6321.89153210198	4047.92184737184	7894.4542871093	3655.02977848467	7575.04504756559	6933.08150410924	6751.19670041847	7209.28748790397	7164.04751183444	8580.57458069785	7841.92827471265	8154.83516654129
MSTRG.11850	0.427403944169078	0	0.547715915090888	0	1.00494584095627	0	0	0	0.972230189108494	0	0.113325067402917	0.118249826882253	0	1.75364020634032	0
MSTRG.11851	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116909347089355	0
MSTRG.11852	4.27403944169078	5.75563702979529	4.3817273207271	3.77651823900954	1.75865522167347	1.55609997774777	4.70965641038062	1.1905534347169	1.72840922508177	1.80634025429257	0.906600539223336	0.945998615058028	3.85210980053775	1.40291216507226	1.52213442212623
MSTRG.11853	4.27403944169078	2.46670158419798	12.5974660470904	1.57354926625398	2.2611281421516	0.47879999315316	2.01842417587741	0.892915076037672	0.756179035973273	1.10387459984546	2.37982641546126	0.945998615058028	0.642018300089626	2.10436824760839	2.13098819097673
MSTRG.11855	0	0	0	0	0	0.47879999315316	0	0	0	0	0	0	0	0	0
MSTRG.11856	20.5153893201157	19.7336126735838	7.66802281127243	0	5.52720212525946	4.30919993837844	12.1105450552645	3.27402194547146	2.59261383762265	6.32219089002398	0	2.71974601829183	0.642018300089626	3.50728041268064	3.80533605531558
MSTRG.11857	0	0	0	0	0.251236460239067	1.43639997945948	0.336404029312901	0	2.70063941419026	0	0	1.18249826882253	0	0	1.52213442212623
MSTRG.11858	4.27403944169078	6.16675396049495	0.547715915090888	1.57354926625398	6.0296750457376	1.79549997432435	0.336404029312901	2.38110686943379	4.1049719095692	3.41197603588596	1.92652614584959	2.01024705699831	0	0.467637388357419	0.91328065327574
MSTRG.11859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304426884425247
MSTRG.11860	30.7730839801736	44.8117454462633	30.1243753299988	38.5519570232224	35.9268138141865	42.3737993940547	36.3316351657934	50.0032442581096	43.3182562036118	35.6250439041034	35.0174458275013	39.3771923517904	31.4588967043917	50.3879285955119	34.7046648244781
MSTRG.11861	0	0	0	0.157354926625398	0	0	0	0	2.80866499075787	0.200704472699174	0	0	0	0	0
MSTRG.11862	4.27403944169078	0.411116930699663	13.6928978772722	2.67503375263176	1.5074187614344	2.75309996063067	3.36404029312901	1.93464933141495	2.0524859547846	0.602113418097522	3.17310188728168	1.06424844194028	3.85210980053775	1.51982151216161	0.608853768850493
MSTRG.11863	0	0	0	0.157354926625398	0	0	0	0	0	0	0.113325067402917	0	0	0	0
MSTRG.11865	0	0	0	0	0	0	0	0.74409589669806	0	0	0	0	0	0	0
MSTRG.11866	53.8528969653038	30.8337698024748	32.8629549054533	19.1973010482985	31.4045575298833	9.93509985792807	12.1105450552645	9.22678911905594	9.93835304422016	10.1355758713083	9.97260593145669	8.39573770863999	1.28403660017925	8.65129168461225	5.63189736186706
MSTRG.11867	0	0	0	0	0	0.11969999828829	0	0	0	0	0	0	0	0	0.152213442212623
MSTRG.11868	19.2331774876085	17.2669110893859	22.4563525187264	22.1870446541811	11.8081136312361	8.97749987162175	13.4561611725161	6.69686307028254	3.99694633300159	11.5405071802025	3.62640215689334	5.0847425559369	0	6.43001408991451	8.06731243726904
MSTRG.11869	6.83846310670524	4.11116930699663	3.28629549054533	1.41619433962858	1.25618230119533	0.95759998630632	5.38246446900642	0.148819179339612	0	1.90669249064215	0.113325067402917	0.945998615058028	0	0	1.52213442212623
MSTRG.11870	0	0.411116930699663	0	0	0.502472920478133	0	0	0	0.540127882838052	0.100352236349587	0.679950404417502	0	0	0.116909347089355	0.152213442212623
MSTRG.11871	0.854807888338155	0	0	0	0	0	0	0	0	0	0	0	0	0.116909347089355	0
MSTRG.11872	8.54807888338155	3.28893544559731	10.4066023867269	2.51767882600636	5.52720212525946	1.67579997603606	4.03684835175482	2.82756440745263	3.99694633300159	3.71303274493472	2.26650134805834	1.53724774946929	1.92605490026888	2.10436824760839	2.28320163318935
MSTRG.11873	0	0.411116930699663	0	0	0	0.11969999828829	0	0.446457538018836	0	0	0	1.18249826882253	0	0.116909347089355	0
MSTRG.11874	14.1043301575796	4.5222862376963	8.21573872636332	5.50742243188892	5.2759656650204	2.51369996405409	4.37325238106772	3.42284112481107	3.45681845016353	5.72007747192646	3.05977681987876	2.01024705699831	2.5680732003585	3.50728041268064	3.34869572867771
MSTRG.11875	8.12067493921247	13.5668587130889	5.47715915090888	7.55303647801909	3.768546903586	2.75309996063067	13.4561611725161	2.97638358679224	0.864204612540884	1.20422683619504	2.94645175247584	0.945998615058028	0	1.63673085925097	2.13098819097673
MSTRG.11876	9.83029071588878	10.2779232674916	2.19086366036355	2.04561404613017	8.03956672765013	0.11969999828829	0.672808058625803	4.46457538018836	4.75312536897486	0.401408945398348	2.60647655026709	1.41899792258704	0	0.467637388357419	3.65312261310296
MSTRG.11877	33.337507645188	16.8557941586862	9.85888647163598	11.3295547170286	11.0544042505189	8.25929988189201	19.5114337001483	6.54804389094292	4.32102306270442	5.72007747192646	3.51307708949043	3.66574463334986	7.70421960107551	5.61164866028903	2.13098819097673
MSTRG.11878	42.3129904727387	27.5448343568775	23.5517843489082	15.420782809289	22.8625178817551	12.6881998185587	19.1750296708354	19.941770031508	20.6328851244136	22.3785487059579	15.4122091667967	19.3929716086896	16.0504575022406	20.5760450877264	15.8301979901128
MSTRG.11879	73.9408823412504	43.989511584864	50.9375801034526	60.8963566040289	71.0999182476558	58.2938991663972	64.92597765739	82.2970061748054	86.4204612540884	84.4965830063523	81.820698664906	66.1016532271797	57.7816470080663	52.726115537299	52.0569972367172
MSTRG.11880	3.8466354975217	5.75563702979529	0.547715915090888	12.273684276781	9.29574902884546	11.3714998373876	0.336404029312901	18.6023974174515	14.2593761069246	17.5616413611777	21.9850630761659	19.0382221280428	18.6185307025991	20.4591357406371	22.223162563043
MSTRG.11881	110.697621539791	68.2454104961441	32.8629549054533	37.6078274634701	58.0356223152244	42.3737993940547	68.290017950519	20.8346851075457	44.7225886989907	26.5933426326406	23.0049886827921	21.9944678000991	12.1983477017029	16.3673085925097	16.4390517589633
MSTRG.11882	0	0	0	0.314709853250795	0.251236460239067	0.11969999828829	0.336404029312901	0.297638358679224	0	0	0	0	0	0.116909347089355	0
MSTRG.11883	0.427403944169078	0	0	0.157354926625398	0	0.11969999828829	0	0.148819179339612	0	0	0	0	0	0	0.152213442212623
MSTRG.11884	37.1841431427098	13.1557417823892	14.788329707454	7.0809716981429	31.6557939901224	8.01989988531543	18.1658175828967	5.50630963556564	8.96612285511167	4.01408945398348	10.0859309988596	9.93298545810929	10.272292801434	5.61164866028903	12.6337157036477
