GeneName	FoldChange	Pvalue
PCMT1	0.532439553204975	0.121563260270078
SMIM27	0.368596909277485	0.122081707979774
SLC44A3	5.89085885997024	0.123377715223951
FDFT1	-0.307716439064535	0.123909555938689
KAT14	-4.21670794578654	0.123909555938689
LRRFIP2	-1.50930610581063	0.124090025624175
EPSTI1	5.04222459309	0.124440145970741
MT1A	0.944039172433987	0.124440145970741
ATG12	0.417835228527817	0.12467910120607
HLA-C	0.646284081562223	0.12467910120607
NDUFA3	0.278435723885963	0.125080422661756
CLK1	2.02150169443386	0.126772878602519
CPT2	-2.89820338349388	0.126772878602519
TSNAX-DT	0.301461188376468	0.126814110471421
BAZ1A	-2.67343566238678	0.126914082789634
RNU1-2	-0.824490039659405	0.127349139712903
ZNF333	5.02823166403223	0.130231897937531
RNA5S12	-0.830834953462219	0.130231897937531
TMEM71	5.18805629630216	0.130589846284939
UROS	-2.09954350313092	0.131530612203382
CNDP2	0.5879459128856	0.131721852946796
RNF181	0.242181220362939	0.131898347115959
PFDN5	0.262552106972464	0.132471038007584
SQSTM1	-0.415677139578055	0.132484046665955
PLEKHA3	-4.4311333206758	0.132787376314679
SWI5	0.448753066895306	0.132787376314679
RPS9	-0.621193576163243	0.133094065630543
FAM50A	-1.17962253705288	0.135341231828954
TPST2	-1.63403169837952	0.136034337615436
ENTPD1	3.32484113822812	0.136034337615436
RPL18AP3	0.319512404414589	0.136034337615436
LINC01206	-4.99828941694235	0.136034337615436
RPLP1	0.212527108032107	0.136482704654496
PTX3	-0.667272068989156	0.137322827654308
TMEM200A	-4.22189468030286	0.139340237740015
CTSL	-0.86526038873938	0.139357554013896
PRKCSH	-1.38768344099973	0.140168929008163
KIF9	0.331441118253424	0.140201992680567
POLR2K	0.445553287673786	0.140661738055426
COX7A2	0.239414059368345	0.140663908120252
MCTP1	-1.04518652694564	0.141054219569619
PROCR	0.417238501117124	0.141104849603533
NUCB2	-0.833670955827747	0.142222234576321
UBE2V1	0.397237024613391	0.142222234576321
NDUFB8	0.209769636789776	0.142376642740443
TNFSF13	-4.76092066927765	0.142597134323812
PKN1	-1.64566494911294	0.143413420559882
PRNP	-0.846581472607759	0.144514807416045
RBIS	0.275005455740514	0.144514807416045
TBC1D9B	-1.00410798157574	0.144514807416045
GNAI1	-2.19348110555146	0.145836806581026
ZNRF1	-1.4498411462595	0.146219228712812
USP22	-0.762292951696291	0.146808775154112
NDUFA3	0.293691591038089	0.146937781610402
NUDT5	0.5078339525174	0.146971581863161
DGCR8	3.82507452782599	0.147396468723337
SNURF	0.451056935374374	0.147396468723337
DPM1	1.03873653921205	0.147507971043249
TET2	3.8057186271262	0.148387821300489
BACE2	0.658227326725366	0.148387821300489
PFDN5	0.266956745957788	0.149415309696829
MRPS14	0.28598785629352	0.149441847257443
NDUFAF4	0.497040961736942	0.149441847257443
WDR83OS	0.267164353212562	0.149442508872872
SELENOK	0.358350221876114	0.149600870742472
PEPD	1.10491660590931	0.149600870742472
BOLA3	0.257240322577969	0.149600870742472
ILK	0.376999793967509	0.149600870742472
PSENEN	0.351799470125046	0.149600870742472
ASB13	-3.19441887428819	0.14981383830709
NDUFAF2	0.411797390109646	0.151421520167117
SNRPC	0.318807998989348	0.151870903423702
RPL37A	0.220572077839755	0.151915847467357
NIBAN2	-0.628537687098958	0.152149700694755
SUMO2	0.340809562233577	0.152149700694755
PSMB9	1.32279038176484	0.152149700694755
HINT1	0.272838184969503	0.154484322973589
SETD2	-2.03803712606517	0.154484322973589
C6orf52	3.02433263719334	0.154538848067956
RNA5-8SN1	-0.353577647462048	0.154538848067956
ADNP	-2.12028785754959	0.155126662432489
IFI44	0.73789647992244	0.155137357422661
ZDHHC20	-2.26883006744577	0.155137357422661
WWTR1	0.351302536406493	0.158116283291947
ATF2	-2.13166222086433	0.158116283291947
NSMAF	-2.28960898264895	0.160037668105356
HMGB2	0.499714698847685	0.160608688934171
FAM107B	-0.655413177589522	0.160632615158299
DICER1	-2.39522311254384	0.160632615158299
STK4	-3.45346789638218	0.160661365090306
PGM1	-1.73218221975035	0.161224088385135
MRPS25	0.383253762402356	0.162166147309119
CSRP1	0.422799926728468	0.162166147309119
PLCD4	5.73207849949558	0.163649782495243
THYN1	0.446291859922749	0.163649782495243
SNAPC4	-1.00318973867878	0.163649782495243
MPG	-0.971169779899935	0.163899898152353
RPUSD4	-1.81374414666332	0.164043285202162
MMP2	-0.648423287869139	0.164462301601412
ATRIP	0.830737332185559	0.164462301601412
RPL41P2	0.278481359360276	0.164462301601412
SSBP1	0.30891611092313	0.166024243584924
PPFIA1	-4.17584602700135	0.166024243584924
ANKRD13D	-2.93192715915256	0.166024243584924
NDUFA13	0.231887950359905	0.166024243584924
MIR99AHG	0.491929187888489	0.166024243584924
GINM1	-1.38011230676514	0.166408701719442
CDC26	0.43382584297832	0.166408701719442
CLIC1	0.367338796830557	0.166408701719442
KMT2A	-2.30190480695941	0.167664914285466
CRIP2	-0.446327600498674	0.167664914285466
TXN2	0.484349318941884	0.167713272909283
ABHD11	-2.84679793175146	0.167713272909283
HUWE1	-0.900537897378199	0.168031089500779
SLC7A11	-1.18420711787233	0.168223755547611
DPH3	0.35103540887696	0.16890282246634
CIAO2A	0.476455740520207	0.169333536035765
VPS39	-1.34496777813858	0.16954000926177
EML2	1.95923190153359	0.169750540574377
MYRF	-5.07713503813737	0.172057289027987
TDRKH	-4.00124245860974	0.172057289027987
CTNNA1	-0.528479682346571	0.172143573686999
UCHL1	-0.350472708853598	0.172143573686999
PDIA4	-0.564674911634174	0.172143573686999
DNAJC19	0.2336744039659	0.173042644102879
NDUFA3	0.274892615467616	0.173042644102879
CYTOR	0.27525352763357	0.173225083257929
NHERF1	0.918475895272388	0.173346005064582
RPL34	0.245793789652177	0.174612480111677
RPS9	-0.583307268856982	0.17521397285137
C6orf52	2.96671604953841	0.175527488576361
TXLNG	-2.32690892300793	0.177245638205215
CNFN	0.992436046915071	0.177684124568986
MYCBP2	-1.44500343205038	0.177813037446744
SNORA12	-0.390611528227158	0.177813037446744
ATP5F1E	0.227679499045667	0.177979654798485
NDUFS8	0.249294863562239	0.178088136912943
RCL1	-2.3749805434074	0.178088136912943
YAP1	-3.4714847568859	0.178088136912943
VAMP5	0.290887310658761	0.178088136912943
ZNG1A	0.277233353390859	0.178088136912943
CLDN7	3.80845857746947	0.178088136912943
RNA5S1	-0.862524893138763	0.178088136912943
CLDN7	3.80845857746947	0.178088136912943
CELF2	3.82874976684518	0.178228771197646
GEMIN6	0.465580466229019	0.178228771197646
CIB1	-0.789788835765869	0.178228771197646
NDUFA3	0.287175209922102	0.178228771197646
JUP	0.534271445950794	0.178356509227417
PRPF39	-1.42093938600014	0.179365194275137
WIZ	-1.28042785838309	0.17945094673758
REXO2	-0.652075274677253	0.17945094673758
VDAC3	0.690120457921036	0.17945094673758
DNAJB11	-0.62727601852436	0.17945094673758
AMN1	1.63603205722929	0.17945094673758
ARL2	0.401556977963636	0.17945094673758
TIAL1	-0.765519399495592	0.180450765122895
ATP5MJ	0.232906615271277	0.180450765122895
COX6C	0.239732863600786	0.180450765122895
PPIL3	1.13019304761996	0.180450765122895
COX6B1	0.224038709977439	0.181107990514268
TMEM14B	0.379892501269856	0.181204793328085
FAU	0.214477076590676	0.181596504235957
PHPT1	0.283483974186414	0.182451955910349
MDFIC	-2.09513517521093	0.182451955910349
MEA1	0.303808583038068	0.18255522618415
SERF1A	0.394388966608381	0.18255522618415
EML1	-2.61720117292708	0.18403670070682
SF3B5	0.361275169277688	0.18403670070682
CNPY2	-0.331677672520428	0.18403670070682
RPL7A	0.21963149193143	0.18403670070682
LINC02574	1.36579591126278	0.185075873699463
CTBP1-DT	-5.1450333503644	0.186030781964596
RARB	1.58252914835688	0.186161479113366
TGFBI	5.53338367747289	0.186161479113366
TMBIM6	0.410867744829176	0.186161479113366
SNHG29	0.386595091316535	0.186161479113366
TRMT1	-1.55523395207159	0.186679284174049
RPL7A	0.221100225542855	0.187392075456425
MAPRE2	-0.805982579335527	0.187392075456425
DHX16	-3.13178305448119	0.187392075456425
PSMB8	0.736157571044255	0.187392075456425
MED31	0.269815946679172	0.187454836010283
C1D	0.717552909457053	0.187917056990232
PEAK1	-1.57762932399132	0.187954091698582
NDUFAF3	0.265906962045714	0.187954091698582
SELENBP1	-1.85949707175558	0.189617685002904
SDHB	0.46664582021109	0.189788366627096
LRRK1	-1.01539144740486	0.190346071245369
HLA-C	0.870227151013716	0.190353433894723
PSMD14	-0.83930400755185	0.190869885776408
RCOR3	-2.31764136487023	0.190869885776408
ACLY	-0.550103902482422	0.190869885776408
TMSB15B	0.798734885462481	0.190869885776408
CLIC1	0.327453679110105	0.190869885776408
ATP5IF1	-0.451929692621095	0.190869885776408
MIER3	5.07273974475838	0.190898416822927
ATP5IF1	-0.451507811079507	0.191327885389354
SERF1B	0.388142391975126	0.191527666840186
C10orf95-AS1	-5.05661746883037	0.191906804281803
CAMKK2	-1.53836790703844	0.191969102874171
SPTBN1	-0.744188248612613	0.192136826174909
WBP2	-0.700563484935271	0.192136826174909
FKBP10	-3.57259340800312	0.192136826174909
TRAPPC10	-2.70634554107204	0.192136826174909
COG1	2.06736717428882	0.192136826174909
YIPF6	-0.686243405284141	0.192136826174909
TIMP2	-0.592317644563059	0.192265310048737
RNF170	1.96186020986184	0.192265310048737
PLXNB1	-4.565950025836	0.192265310048737
ANGPTL4	-2.31405727576932	0.192265310048737
SETD4	2.05540853572897	0.192265310048737
ECSCR	0.340061501020177	0.192265310048737
ECSCR	0.340061501020177	0.192265310048737
BIRC6	-2.77054332658824	0.19281531600149
TOMM7	0.223682917797456	0.193731291441957
CNIH4	0.279072452923806	0.193886177471533
VSTM1	2.09343123368014	0.193948494135683
POLM	-2.03177086907042	0.194979765403746
MRPL54	0.299990620366543	0.194979765403746
BOLA2-SMG1P6	0.253779766239047	0.197432683243726
RNA5S1	-0.825756570976177	0.197621796928574
SPG11	-2.52184478280007	0.198707829638851
RNA5S16	-0.709040941054066	0.198978262709405
VANGL1	-1.79039481429837	0.200375110269455
MRPS11	0.350907078458139	0.201161908100179
RNA5-8SN5	-0.336798383578163	0.201686249001141
FANCM	-5.34115803571464	0.201736529184921
SAFB	-0.999099073459719	0.202306984189289
MISP3	-3.71460946407301	0.203095746649151
MISP3	-3.71460946407301	0.203095746649151
SERF1A	0.376493424953177	0.203381363744463
PPCDC	1.21373418869768	0.203623958078754
LMBR1	-2.60646986412656	0.204405886997574
MAZ	-0.50310214492413	0.204498832333088
PRKACB	-0.970054560056522	0.204498832333088
LRR1	0.413066955838987	0.204498832333088
RNA5-8SN4	-0.358733904911666	0.204498832333088
PPFIA1	-3.97683470960401	0.204498832333088
ATP5F1C	0.359487883521821	0.205106496823833
BMPR2	-1.66126404949957	0.205106496823833
STPG1	-1.8389616249869	0.205124651413212
RGS5	-1.81115313701335	0.205124651413212
TRIM16L	-2.29042368702716	0.205337773085844
SZRD1	-0.490398676005402	0.205450921498887
APPL2	-4.60500092643412	0.205450921498887
HAUS1	0.613958848600563	0.205450921498887
ZNF268	-2.32334484824632	0.206185277675034
RFX3	-3.50725813079556	0.206394808125492
SRPK1	0.449981614822041	0.206394808125492
MAPKBP1	-4.24981802501762	0.206394808125492
CHCHD5	0.350007781276529	0.206775976219643
TMEM126B	0.730683091305319	0.208779419872735
NSMCE1	0.651708016918591	0.20879572149413
TIMM9	0.464984952355182	0.210063724228068
G6PD	-0.446454828298224	0.210101313153943
ZMYM2	-4.58739673807957	0.210784096200891
SPCS2	0.245797400278743	0.213743200686404
LINC01091	-1.39466832380087	0.213743200686404
STMN1	0.402602308671915	0.214083665697574
ST3GAL3	-2.68099896348826	0.214083665697574
MIRLET7BHG	0.451757013173762	0.214083665697574
TGM2	0.432912445713396	0.214083665697574
CCL14	0.32881660325199	0.214083665697574
EIF5A	-0.542304190079198	0.214083665697574
NDUFAF6	0.816281770778048	0.215719262774142
SZRD1	-0.489276054191128	0.215937367723064
SARAF	-0.570756591511318	0.217025628087873
GNB5	-2.12341245829153	0.217469210595492
OARD1	0.955376097462058	0.217469210595492
ZKSCAN1	-2.07552483454734	0.218414908901172
GIMAP4	0.428574282338967	0.218414908901172
ZNF250	1.61527768721687	0.218414908901172
PSMB9	1.65912584310372	0.218573374673651
ID3	-0.41385384005261	0.21867445107761
HDAC11	-5.35323987114234	0.220532802029502
THAP7	-1.77916304995922	0.220722854483014
ID3	-0.415276472527353	0.220749634258493
AIFM1	0.976970747557809	0.222055570501768
EFNA1	0.912364360861307	0.222731710493677
GTF3C6	0.34948720882992	0.223142174033367
LONP1	-1.33354267720033	0.223284299226117
PSMC3	0.232208672242137	0.225149471914547
HECTD1	-1.28809695817732	0.225230842027234
CYSTM1	0.444468703109939	0.225230842027234
MTCL1	-5.15829066695709	0.225815400055234
PABPC1	-0.290462841673355	0.226629524225693
NDUFB1	0.256647636215211	0.227504243493969
CCL14	0.330116687509914	0.228242356024362
MS4A4A	5.14392101607844	0.229613304741421
BRAT1	-1.5956406017882	0.229630170557681
ANAPC16	0.328145833387483	0.229630170557681
TM4SF1	0.271396359173519	0.229630170557681
FUNDC2	0.733767997640427	0.230179838693059
SLC1A5	-0.441735066317066	0.231664773821672
ZNF394	-2.13681080688776	0.231664773821672
RNA5-8SN2	-0.314882553190767	0.231664773821672
MPST	-1.34425823816843	0.232654964804698
DPY30	0.308284094810208	0.232654964804698
RN7SKP71	-1.49488215757503	0.232654964804698
PSPHP1	0.460896310362789	0.232654964804698
AP2A2	-1.59646259131951	0.232654964804698
DYNC1I2	0.519781027600981	0.232654964804698
TBC1D1	-1.16650685567338	0.233008319766738
ERLIN1	-1.45442400455583	0.233008319766738
HMGCS1	-0.543690391803784	0.233008319766738
IL6	1.00158103852553	0.233008319766738
CNTRL	-4.7069071970018	0.233393700349325
GABARAPL2	0.563784433549068	0.233580605980632
SSR4	0.248985782282691	0.233580605980632
GSDME	-2.71011039159237	0.233769982086843
SPTAN1	-0.435472598158775	0.233769982086843
ACOT13	0.51707660886782	0.235520966587756
DYNLL1	0.262230905523362	0.236160084755889
DDX60	5.09453155176744	0.236160084755889
PRR13	0.302847379535528	0.236160084755889
EXOSC7	0.644103338857027	0.236472078381964
RNA5S16	-0.697305467574669	0.236543907423057
CPNE1	0.999987259993709	0.236543907423057
SNORA11F	-0.520786855728989	0.238082899527458
AK6	0.522509246283761	0.238082899527458
PTGES2	1.22891271565776	0.238939753821215
PCM1	-1.27238196035188	0.239193670541044
BLOC1S1	0.205094900972792	0.239601650817222
CMC2	0.325437528825105	0.239998127198163
ACYP1	0.42314958364908	0.239998127198163
ZNF585A	0.640891043218982	0.239998127198163
ZNF682	2.40206937401774	0.239998127198163
BCLAF1	-1.13029510454265	0.240105584335286
IFT43	0.572311533820106	0.240105584335286
GALNT1	-0.542099528905649	0.240105584335286
RNA5-8SN1	-0.313895774782846	0.240344665280112
CSNK2B	0.559745267551082	0.242597898233232
POLR1H	0.616736303777802	0.242811634860562
KRBA1	-4.88582178858724	0.24323704642993
ATP5PF	0.229923320817257	0.24323704642993
MTHFSD	-3.01493281166984	0.244040134871632
NSG1	-2.63172592316532	0.244040134871632
HYPK	0.203161983425309	0.244040134871632
ATRAID	0.386995135901708	0.24428243139953
PHETA2	0.978582241788083	0.244769652309225
UQCC2	0.242421288721143	0.245629412396694
DVL3	-1.55561718276303	0.245629412396694
TNFAIP2	3.74900961312968	0.245629412396694
EED	1.93040362817648	0.247489650299632
TRMU	1.10840375399174	0.247489650299632
TUBGCP6	-3.34632544529744	0.248694035249772
RPS29	0.231082128872778	0.248694035249772
APBB2	-1.31425760739046	0.248790504014756
NTHL1	0.802295624219485	0.249104224578081
TOMM20	0.277556064172575	0.249340741284154
FOLH1	3.48548964599257	0.24943885677567
RWDD3	0.390919218213706	0.24943885677567
NDUFS6	-0.308907834337571	0.24943885677567
GOLGA1	-4.41083797621517	0.250221933775707
AP1G1	-1.43224867029395	0.250864634071883
CHST1	1.26651012390367	0.250864634071883
AK6	0.514408449810634	0.251046056167442
CEP89	0.453049786369135	0.251072021016869
FXR1	-0.342630481905258	0.251388073797249
TAF1	-1.89002394052214	0.251388073797249
LAP3	0.376077207174635	0.251958821178937
RACK1	0.32345997362558	0.252646282961964
SRRM2	-0.764442330260154	0.252738026955545
PSMB8	0.719361033244633	0.25376947338257
EEF1E1	0.329287583966632	0.254256367687856
SLC44A1	-1.15520536081818	0.254553441485355
HNRNPU	-0.650479035190942	0.254553441485355
RPSA2	0.302412545313008	0.254665529566948
REPIN1	-1.0457527840555	0.258000705726644
STEAP1	-0.924747773190217	0.258146491250571
CLDN5	0.303421836195707	0.258146491250571
NOPCHAP1	0.319238915524766	0.258154015579582
SMARCB1	-1.39943452008423	0.258344085657577
GMFG	0.388444009910046	0.258344085657577
PITPNB	-1.16498122606165	0.258344085657577
IPO9	-1.4016454627059	0.259590752424019
COL1A2	-4.4302917647041	0.261573218037254
PCBD1	0.321866867275272	0.261573218037254
NRG1	-2.16276427524701	0.26186419831861
ICAM2	0.288276455602183	0.262692749363465
ARLN	0.273278907589317	0.264887253356163
WRNIP1	1.0256661037401	0.265162035787439
ALDH4A1	-4.49223338420183	0.266431341913976
RPLP0	0.312668163889414	0.267770256745423
PLEKHM1	-2.10668501448468	0.2678285246914
DNAJB1	-1.05677465893472	0.268574352168729
SLC20A1	-1.04027033861478	0.268574352168729
DHRS13	-5.14801247599834	0.268574352168729
RAB6A	-0.899145169116405	0.268574352168729
MRPS6	0.391078664809525	0.268574352168729
MTCH2	0.506235184550274	0.268574352168729
GPX8	0.427698365010929	0.268889815914825
REST	-2.35610129275037	0.26945535388756
PPP1R16A	-4.11041487107404	0.26945535388756
C19orf48P	0.512999858991713	0.271114244808466
FAM76A	-3.24883694708145	0.27141776351953
MRPL47	0.441243214117711	0.27141776351953
TAF15	-0.635422712672093	0.27141776351953
5_8S_rRNA	-0.312984597979877	0.27141776351953
TUBGCP2	-1.46625076168367	0.271563786993967
PCCB	1.14367160387615	0.271680106546416
ARMCX6	0.508872922230111	0.271680106546416
RNA5S10	-0.718136802619723	0.272391928046115
SIRT5	-2.18739260387998	0.272808115970011
MSN	-0.239624920934999	0.273123669624038
SERF1B	0.379513375775216	0.274590474695519
ZNF490	2.5260428252425	0.275265073848789
ZNG1C	0.291780511267087	0.275265073848789
PET100	0.246310476777762	0.275265073848789
EMC1	-0.881428574859395	0.275330183351999
TMEM175	4.90354300563974	0.27580994936835
H3-3A	0.362061681133005	0.27580994936835
MAT2B	-0.70120312005365	0.27655208768279
ACADVL	-1.4081448581446	0.27655208768279
ELOB	0.2334913223665	0.27655208768279
IRF1	3.11365505569911	0.27655208768279
RPS27	0.222844223529037	0.27655208768279
WIPI1	-3.1696608938485	0.277146828070496
ALDH3A2	-1.52071463061641	0.277146828070496
SDC4	1.78332085159001	0.277146828070496
DAGLB	-3.99586742249236	0.277146828070496
CNOT7	-0.779559554056465	0.277146828070496
C1RL	1.88036577016222	0.277791499416595
RPL21P75	0.562257633619241	0.27791119972214
ITGA3	-0.648795587838009	0.278402433346589
SNHG10	0.881105057145298	0.278402433346589
TMX1	0.895868076678168	0.278565833831767
ST6GALNAC6	-1.13341722650916	0.278890713175383
ZCCHC7	-2.07487123688635	0.279101402463116
ANKRD13A	2.1689700660424	0.279605352965802
C1RL	1.81670410580635	0.279605352965802
PIN1	-0.650067973822975	0.280711452070687
DYRK2	-3.83948787717096	0.282617787442504
ZNF213	2.33031352548943	0.283369971435542
SFXN3	-1.0318035772793	0.283369971435542
MTCH2	0.455307052791813	0.283369971435542
EPM2A	-4.5411525422399	0.283369971435542
CMC1	0.287031296622116	0.283369971435542
RPL36AP37	0.26533875822388	0.283369971435542
FNDC3A	-1.657453353632	0.283685019983999
IER3IP1	0.268824658059296	0.283685019983999
ATAD2	-2.83920318496465	0.283685019983999
ORC5	-2.62307993330587	0.283685019983999
GPR176	-1.63500963100871	0.283685019983999
NOLC1	-0.853373680740941	0.283685019983999
SERTAD1	-1.169176478206	0.283685019983999
RAMACL	0.653216596912637	0.283685019983999
BOLA2	0.236555149398818	0.283826849133409
RNA5S15	-0.676746334229954	0.283826849133409
NUBP1	1.35562076637349	0.283881545242529
IFI44L	2.38454862539287	0.285481910660218
CERS2	-0.785269638161648	0.285481910660218
RPL5	0.20057495297532	0.289360585874143
MRPL39	0.861927615918273	0.289360585874143
TMEM164	-2.43089216772444	0.289360585874143
RNF10	0.57074622309475	0.290512840644375
PPM1B	-2.04339451168516	0.290512840644375
ZNG1E	0.31165748668603	0.290512840644375
CSNK1E	-0.876266026461152	0.290512840644375
TMED5	0.490705818223628	0.290811188370937
FAM177A1	-0.812606794624569	0.290811188370937
GRASLND	0.969497795783361	0.290811188370937
GMFG	0.375977941731184	0.29193829598474
ISOC2	-4.54940511918843	0.292184580423102
AACS	-1.23106849133884	0.292184580423102
HMOX2	0.42958047424225	0.292184580423102
BUD13	-4.18634520337455	0.292184580423102
SELENOH	-0.348212539398309	0.292184580423102
PLEKHM1	-3.97675975625452	0.292184580423102
RBM23	-1.40836510903332	0.292349116603876
CCDC61	-1.48486279999026	0.292349116603876
WDR20	1.18113180067444	0.292349116603876
ALDH7A1	-0.668231204399072	0.292349116603876
RN7SKP255	-0.908600036902566	0.292349116603876
CNOT6L	-2.26412239021464	0.292781073336773
PATZ1	2.29641907152505	0.293210464359279
RSL24D1	0.570861175882545	0.293210464359279
PDLIM5	-0.514784568547054	0.293210464359279
SNHG16	0.428977485447768	0.293210464359279
EMCN	-0.770887665488494	0.293210464359279
MAP3K4	-4.44517401369155	0.294103498396451
SNRNP70	-0.607729696898923	0.294212887452864
FANCE	-3.88448602713715	0.294212887452864
COL27A1	-4.25122938286621	0.294212887452864
IKBKG	-1.81911815114959	0.294212887452864
CALM2	0.40393220460707	0.294581990966652
ZNF451	-1.83698192541042	0.295038256461021
ATP6V1B2	-0.918441915591697	0.295130435039329
CDK1	0.778508025007999	0.295130435039329
BCL9L	-1.99969461423404	0.295130435039329
THUMPD3-AS1	0.570917584986979	0.295130435039329
FNTB	-2.80571360012595	0.295130435039329
CCDC25	-0.987808853421515	0.29513961871935
DARS1-AS1	-4.27483895899263	0.29513961871935
RAB30-DT	0.680386719833121	0.29513961871935
PLEKHF2	-2.51063203838779	0.295544762921053
DYNC2I2	-3.02370688868669	0.296126238288936
RPL28	0.175241921364009	0.296988010909829
SMCO4	-2.59977113286114	0.296988010909829
CALM1	-0.19613708075592	0.296988010909829
PCBD2	0.526533466846037	0.297045644202755
ABCC5	1.95447487858369	0.298320416719144
FLNB	-0.3301598512342	0.298379435406453
USP18	-1.20962950116657	0.298379435406453
RNA5S17	-0.77751144566806	0.298379435406453
UTP6	1.06287210782574	0.298827972697617
HMGA2	-1.3651070715554	0.298827972697617
VAPA	-0.473676123199316	0.29944167108966
5_8S_rRNA	-0.311402706102898	0.301044817434795
VAMP2	-1.69789586420104	0.301268277068593
SMOX	-2.70388117321119	0.301583464342289
ARRDC2	-1.96545101939851	0.301680008269999
C8orf82	1.36370894632849	0.301847865161837
USP36	-1.72017497732226	0.303012620434445
MRPS33	0.31100043282628	0.303475277353866
SIN3B	1.4764774592177	0.303592704221425
RARS2	-1.02418108361995	0.305777289743
SUPT5H	-0.526332465174678	0.306275725661044
PCNP	0.533534693923126	0.30665496061134
IFT172	-3.1244000982868	0.307861007232958
EEF2K	-1.63496263178372	0.307861007232958
NEK2	-2.66024011226641	0.308386170284936
SYS1-DBNDD2	1.73585071206637	0.308472705830282
ICA1	-2.38493283180215	0.308594184635438
SCRN3	-2.62346045857319	0.308594184635438
BOLA2B	0.233077017765995	0.308594184635438
MAGI2	4.39193284442956	0.308594184635438
DMXL1	-4.060356323359	0.3092375125588
G2E3	-3.29315735304739	0.31146562332504
POLR2F	0.208574407198261	0.31146562332504
TNFAIP3	3.70823150428842	0.31146562332504
RAB9A	1.28203223942831	0.31146562332504
EIF5A	-0.553194718424319	0.31146562332504
TMEM126A	0.566004688374943	0.31146562332504
RNA5S7	-0.72627252937934	0.31146562332504
OST4	0.204501900609522	0.31146562332504
LINC01483	1.82766169777985	0.312626213368138
SRXN1	-0.959816843929918	0.31284673909359
LAMTOR4	0.237142099946723	0.313167996108234
MFGE8	-1.3376327735042	0.313362961012805
IMMP1L	0.425184736924489	0.314414945692571
PSMB8	0.71573964376306	0.314414945692571
EXOSC5	0.717813723813038	0.315416206107161
MOV10L1	0.899385740411977	0.317749347750706
ATE1	-2.3791330241678	0.317749347750706
PPA2	-0.555880315319526	0.317749347750706
TIMM8B	0.195982432955867	0.317749347750706
BLM	1.90598135743862	0.317749347750706
SRA1	0.426693753991814	0.317758590313527
TMEM241	-4.3392702797606	0.317966734965697
JPT1	0.263991007032184	0.318357335089608
TIMM44	0.728673099453188	0.320838612991851
LRBA	-1.80143276817192	0.321974427392641
MIR503HG	-3.08830346742825	0.321974427392641
CLIC1	0.367532840567069	0.322588581166251
EIF5	-0.538515733109206	0.323222447713941
PCAT19	0.409814696225602	0.323587181512082
IPO11	0.524084017832838	0.323972790010721
HCFC1R1	0.436488581611858	0.323972790010721
OSTC	0.320398177162861	0.323972790010721
HIGD1A	0.273652408802102	0.324391968983479
NDUFA7	0.277730290767929	0.326188106017487
ELAC1	2.13576030816431	0.32638654356966
5_8S_rRNA	-0.318376367872075	0.32638654356966
CFAP20	0.907501519560194	0.326447138795173
ATP5ME	0.228256395809586	0.326590586405546
SERPIND1	1.34727465459308	0.326732869030357
CCT7	-0.473352805628844	0.327419903853667
DDX46	0.864986102653824	0.327882862411951
ABRACL	0.335813277412974	0.327882862411951
LARP4B	-1.29684468893505	0.328320383380427
ENG	-0.433326215224543	0.330031166678918
TMEM14C	0.363493692417538	0.330031166678918
NOS3	-1.75573922097389	0.330031166678918
CEP120	4.95034944644484	0.330031166678918
ZNF544	0.827148179849899	0.330031166678918
PRELID3B	0.77177206229678	0.330200372018023
CDKN2AIP	3.16821394741318	0.330219980558902
ST7	-2.76621363665008	0.330367425124822
NDUFA1	0.18138001444205	0.330367425124822
MYC	-1.10159505081024	0.330367425124822
POGLUT1	-2.00513303993338	0.330367425124822
FKBP5	1.33318364460505	0.330540906317899
GARS1	-0.869391435904509	0.330540906317899
NAA80	-4.776301465391	0.331168856164357
TMEM14C	0.362783772849633	0.331168856164357
ZNF480	0.572279672545697	0.331395771202212
SEPTIN5	-4.67269615164062	0.332726579378254
DPYD	-3.22247401803042	0.332832101679912
DDIT3	0.900343890119621	0.333383839832765
RAPGEF3	-2.66732156659226	0.333724414754558
LSP1P4	0.322882029675442	0.333724414754558
POP5	0.472183162997367	0.333724414754558
FAM110A	-3.3658646975765	0.333789387064754
PKP2	5.04100508393635	0.334143154819154
MT-TW	-0.370353009631417	0.334143154819154
MT-RNR1	-0.167571566860637	0.334143154819154
FKBP3	0.392032983963951	0.334501030150784
RN7SKP203	-1.0940507345286	0.334941215464871
LINC00702	0.765247540104408	0.334941215464871
AAAS	-1.20352209268058	0.335143006590598
L3MBTL2	1.1563193550404	0.335343080099921
TMEM214	-0.528787482514393	0.335343080099921
RPL30	0.15743543670264	0.335343080099921
RNU1-4	-0.795237368795974	0.335343080099921
CD59	0.178235701382137	0.335751682058767
PELI3	-4.84549892569112	0.335751682058767
BLCAP	-1.10627258863162	0.336063984522289
NDUFB7	-0.537108617264003	0.336347127900961
SYF2	0.608110010216181	0.336347127900961
LARS1	-1.06779054394604	0.336347127900961
ZNF791	0.82804386624361	0.339681910099564
MTCH1	-0.359839333850131	0.340041345627518
DCLRE1A	3.58051167020579	0.340876048702464
TCF25	-0.70830364974881	0.340877786078562
PTPRF	0.68965714002878	0.340877786078562
AAAS	-1.21053964948675	0.340903265083329
PPP2CA	-0.629751680178241	0.340903265083329
