CargaalMaximum Comp. load;"208,09059";N
Deformación por compresión (Extensión)alMaximum Comp. load;"0,07301";mm/mm
EnergíaalMaximum Comp. load;"0,12876";J
Esfuerzo de compresiónalMaximum Comp. load;"20,80906";MPa
ExtensiónalMaximum Comp. load;"3,65062";mm
Extensión por compresiónalMaximum Comp. load;"3,65062";mm
Número de estadoalMaximum Comp. load;1
Punto de datosalMaximum Comp. load;7814
TiempoalMaximum Comp. load;"390,64800";s
Delta;;s
Valor de inicio de detención;"10,00000";mm
Velocidad 1;"0,50000";mm/min
Deformación por compresión (Extensión) distancia inicial;"50,00000";mm

Extensión;Carga;Esfuerzo de compresión;Tiempo;PIP count;Extensión por compresión;Deformación por compresión (Extensión)
"0,40719";"0,50845";"0,05085";"1,45000";"0,00000";"0,40719";"0,00814"
"0,40750";"0,50676";"0,05068";"1,50000";"0,00000";"0,40750";"0,00815"
"0,40797";"0,50752";"0,05075";"1,55000";"0,00000";"0,40797";"0,00816"
"0,40828";"0,50537";"0,05054";"1,60000";"0,00000";"0,40828";"0,00817"
"0,40875";"0,50620";"0,05062";"1,65000";"0,00000";"0,40875";"0,00817"
"0,40906";"0,50897";"0,05090";"1,70000";"0,00000";"0,40906";"0,00818"
"0,40953";"0,51293";"0,05129";"1,75000";"0,00000";"0,40953";"0,00819"
"0,40984";"0,51015";"0,05101";"1,80000";"0,00000";"0,40984";"0,00820"
"0,41031";"0,51229";"0,05123";"1,85000";"0,00000";"0,41031";"0,00821"
"0,41063";"0,50879";"0,05088";"1,90000";"0,00000";"0,41063";"0,00821"
"0,41109";"0,51043";"0,05104";"1,95000";"0,00000";"0,41109";"0,00822"
"0,41156";"0,50937";"0,05094";"2,00000";"0,00000";"0,41156";"0,00823"
"0,41203";"0,51114";"0,05111";"2,05000";"0,00000";"0,41203";"0,00824"
"0,41234";"0,51360";"0,05136";"2,10000";"0,00000";"0,41234";"0,00825"
"0,41281";"0,51291";"0,05129";"2,15000";"0,00000";"0,41281";"0,00826"
"0,41313";"0,51454";"0,05145";"2,20000";"0,00000";"0,41313";"0,00826"
"0,41359";"0,51831";"0,05183";"2,25000";"0,00000";"0,41359";"0,00827"
"0,41391";"0,51357";"0,05136";"2,30000";"0,00000";"0,41391";"0,00828"
"0,41438";"0,51943";"0,05194";"2,35000";"0,00000";"0,41438";"0,00829"
"0,41484";"0,51783";"0,05178";"2,40000";"0,00000";"0,41484";"0,00830"
"0,41531";"0,51726";"0,05173";"2,45000";"0,00000";"0,41531";"0,00831"
"0,41563";"0,51953";"0,05195";"2,50000";"0,00000";"0,41563";"0,00831"
"0,41594";"0,52151";"0,05215";"2,55000";"0,00000";"0,41594";"0,00832"
"0,41625";"0,52328";"0,05233";"2,60000";"0,00000";"0,41625";"0,00832"
"0,41672";"0,51936";"0,05194";"2,65000";"0,00000";"0,41672";"0,00833"
"0,41703";"0,52099";"0,05210";"2,70000";"0,00000";"0,41703";"0,00834"
"0,41750";"0,52106";"0,05211";"2,75000";"0,00000";"0,41750";"0,00835"
"0,41797";"0,52125";"0,05213";"2,80000";"0,00000";"0,41797";"0,00836"
"0,41844";"0,52235";"0,05224";"2,85000";"0,00000";"0,41844";"0,00837"
"0,41891";"0,52332";"0,05233";"2,90000";"0,00000";"0,41891";"0,00838"
"0,41938";"0,52578";"0,05258";"2,95000";"0,00000";"0,41938";"0,00839"
"0,41984";"0,52707";"0,05271";"3,00000";"0,00000";"0,41984";"0,00840"
"0,42031";"0,52908";"0,05291";"3,05000";"0,00000";"0,42031";"0,00841"
"0,42078";"0,52684";"0,05268";"3,10000";"0,00000";"0,42078";"0,00842"
"0,42109";"0,53016";"0,05302";"3,15000";"0,00000";"0,42109";"0,00842"
"0,42156";"0,52736";"0,05274";"3,20000";"0,00000";"0,42156";"0,00843"
"0,42203";"0,53096";"0,05310";"3,25000";"0,00000";"0,42203";"0,00844"
"0,42234";"0,53070";"0,05307";"3,30000";"0,00000";"0,42234";"0,00845"
"0,42281";"0,52845";"0,05284";"3,35000";"0,00000";"0,42281";"0,00846"
"0,42328";"0,53136";"0,05314";"3,40000";"0,00000";"0,42328";"0,00847"
"0,42359";"0,53284";"0,05328";"3,45000";"0,00000";"0,42359";"0,00847"
"0,42406";"0,53262";"0,05326";"3,50000";"0,00000";"0,42406";"0,00848"
"0,42453";"0,53492";"0,05349";"3,55000";"0,00000";"0,42453";"0,00849"
"0,42484";"0,53304";"0,05330";"3,60000";"0,00000";"0,42484";"0,00850"
"0,42531";"0,53355";"0,05336";"3,65000";"0,00000";"0,42531";"0,00851"
"0,42562";"0,53652";"0,05365";"3,70000";"0,00000";"0,42562";"0,00851"
"0,42609";"0,53792";"0,05379";"3,75000";"0,00000";"0,42609";"0,00852"
"0,42641";"0,53644";"0,05364";"3,80000";"0,00000";"0,42641";"0,00853"
"0,42687";"0,54010";"0,05401";"3,85000";"0,00000";"0,42687";"0,00854"
"0,42734";"0,54255";"0,05425";"3,90000";"0,00000";"0,42734";"0,00855"
"0,42781";"0,53621";"0,05362";"3,95000";"0,00000";"0,42781";"0,00856"
"0,42828";"0,53912";"0,05391";"4,00000";"0,00000";"0,42828";"0,00857"
"0,42875";"0,54140";"0,05414";"4,05000";"0,00000";"0,42875";"0,00857"
"0,42922";"0,54354";"0,05435";"4,10000";"0,00000";"0,42922";"0,00858"
"0,42969";"0,54284";"0,05428";"4,15000";"0,00000";"0,42969";"0,00859"
"0,43016";"0,54412";"0,05441";"4,20000";"0,00000";"0,43016";"0,00860"
"0,43062";"0,54460";"0,05446";"4,25000";"0,00000";"0,43062";"0,00861"
"0,43109";"0,54676";"0,05468";"4,30000";"0,00000";"0,43109";"0,00862"
"0,43156";"0,54725";"0,05472";"4,35000";"0,00000";"0,43156";"0,00863"
"0,43187";"0,54562";"0,05456";"4,40000";"0,00000";"0,43187";"0,00864"
"0,43234";"0,54643";"0,05464";"4,45000";"0,00000";"0,43234";"0,00865"
"0,43266";"0,54710";"0,05471";"4,50000";"0,00000";"0,43266";"0,00865"
"0,43313";"0,54910";"0,05491";"4,55000";"0,00000";"0,43313";"0,00866"
"0,43359";"0,54929";"0,05493";"4,60000";"0,00000";"0,43359";"0,00867"
"0,43391";"0,55033";"0,05503";"4,65000";"0,00000";"0,43391";"0,00868"
"0,43437";"0,55292";"0,05529";"4,70000";"0,00000";"0,43437";"0,00869"
"0,43484";"0,55343";"0,05534";"4,75000";"0,00000";"0,43484";"0,00870"
"0,43531";"0,54935";"0,05493";"4,80000";"0,00000";"0,43531";"0,00871"
"0,43578";"0,55439";"0,05544";"4,85000";"0,00000";"0,43578";"0,00872"
"0,43625";"0,55480";"0,05548";"4,90000";"0,00000";"0,43625";"0,00872"
"0,43656";"0,55359";"0,05536";"4,95000";"0,00000";"0,43656";"0,00873"
"0,43703";"0,55579";"0,05558";"5,00000";"0,00000";"0,43703";"0,00874"
"0,43734";"0,55670";"0,05567";"5,05000";"0,00000";"0,43734";"0,00875"
"0,43781";"0,55686";"0,05569";"5,10000";"0,00000";"0,43781";"0,00876"
"0,43812";"0,55464";"0,05546";"5,15000";"0,00000";"0,43812";"0,00876"
"0,43859";"0,55808";"0,05581";"5,20000";"0,00000";"0,43859";"0,00877"
"0,43891";"0,56022";"0,05602";"5,25000";"0,00000";"0,43891";"0,00878"
"0,43938";"0,55763";"0,05576";"5,30000";"0,00000";"0,43938";"0,00879"
"0,43969";"0,56028";"0,05603";"5,35000";"0,00000";"0,43969";"0,00879"
"0,44016";"0,55763";"0,05576";"5,40000";"0,00000";"0,44016";"0,00880"
"0,44047";"0,55850";"0,05585";"5,45000";"0,00000";"0,44047";"0,00881"
"0,44094";"0,56382";"0,05638";"5,50000";"0,00000";"0,44094";"0,00882"
"0,44141";"0,56061";"0,05606";"5,55000";"0,00000";"0,44141";"0,00883"
"0,44172";"0,56530";"0,05653";"5,60000";"0,00000";"0,44172";"0,00883"
"0,44219";"0,56321";"0,05632";"5,65000";"0,00000";"0,44219";"0,00884"
"0,44250";"0,56260";"0,05626";"5,70000";"0,00000";"0,44250";"0,00885"
"0,44297";"0,56688";"0,05669";"5,75000";"0,00000";"0,44297";"0,00886"
"0,44328";"0,56785";"0,05678";"5,80000";"0,00000";"0,44328";"0,00887"
"0,44359";"0,56415";"0,05642";"5,85000";"0,00000";"0,44359";"0,00887"
"0,44391";"0,56588";"0,05659";"5,90000";"0,00000";"0,44391";"0,00888"
"0,44422";"0,56542";"0,05654";"5,95000";"0,00000";"0,44422";"0,00888"
"0,44469";"0,56546";"0,05655";"6,00000";"0,00000";"0,44469";"0,00889"
"0,44516";"0,56792";"0,05679";"6,05000";"0,00000";"0,44516";"0,00890"
"0,44563";"0,56890";"0,05689";"6,10000";"0,00000";"0,44563";"0,00891"
"0,44594";"0,57047";"0,05705";"6,15000";"0,00000";"0,44594";"0,00892"
"0,44641";"0,57125";"0,05712";"6,20000";"0,00000";"0,44641";"0,00893"
"0,44688";"0,57330";"0,05733";"6,25000";"0,00000";"0,44688";"0,00894"
"0,44734";"0,57549";"0,05755";"6,30000";"0,00000";"0,44734";"0,00895"
"0,44781";"0,57451";"0,05745";"6,35000";"0,00000";"0,44781";"0,00896"
"0,44828";"0,57597";"0,05760";"6,40000";"0,00000";"0,44828";"0,00897"
"0,44859";"0,57570";"0,05757";"6,45000";"0,00000";"0,44859";"0,00897"
"0,44906";"0,57557";"0,05756";"6,50000";"0,00000";"0,44906";"0,00898"
"0,44938";"0,57691";"0,05769";"6,55000";"0,00000";"0,44938";"0,00899"
"0,44984";"0,57662";"0,05766";"6,60000";"0,00000";"0,44984";"0,00900"
"0,45016";"0,58092";"0,05809";"6,65000";"0,00000";"0,45016";"0,00900"
"0,45063";"0,57808";"0,05781";"6,70000";"0,00000";"0,45063";"0,00901"
"0,45109";"0,58142";"0,05814";"6,75000";"0,00000";"0,45109";"0,00902"
"0,45156";"0,58259";"0,05826";"6,80000";"0,00000";"0,45156";"0,00903"
"0,45188";"0,58318";"0,05832";"6,85000";"0,00000";"0,45188";"0,00904"
"0,45234";"0,58329";"0,05833";"6,90000";"0,00000";"0,45234";"0,00905"
"0,45281";"0,58556";"0,05856";"6,95000";"0,00000";"0,45281";"0,00906"
"0,45313";"0,58578";"0,05858";"7,00000";"0,00000";"0,45313";"0,00906"
"0,45359";"0,58497";"0,05850";"7,05000";"0,00000";"0,45359";"0,00907"
"0,45406";"0,58545";"0,05854";"7,10000";"0,00000";"0,45406";"0,00908"
"0,45453";"0,58741";"0,05874";"7,15000";"0,00000";"0,45453";"0,00909"
"0,45500";"0,58715";"0,05872";"7,20000";"0,00000";"0,45500";"0,00910"
"0,45531";"0,58738";"0,05874";"7,25000";"0,00000";"0,45531";"0,00911"
"0,45578";"0,58944";"0,05894";"7,30000";"0,00000";"0,45578";"0,00912"
"0,45625";"0,59018";"0,05902";"7,35000";"0,00000";"0,45625";"0,00912"
"0,45672";"0,59482";"0,05948";"7,40000";"0,00000";"0,45672";"0,00913"
"0,45703";"0,59433";"0,05943";"7,45000";"0,00000";"0,45703";"0,00914"
"0,45750";"0,59633";"0,05963";"7,50000";"0,00000";"0,45750";"0,00915"
"0,45797";"0,59220";"0,05922";"7,55000";"0,00000";"0,45797";"0,00916"
"0,45844";"0,59633";"0,05963";"7,60000";"0,00000";"0,45844";"0,00917"
"0,45875";"0,59471";"0,05947";"7,65000";"0,00000";"0,45875";"0,00917"
"0,45922";"0,59337";"0,05934";"7,70000";"0,00000";"0,45922";"0,00918"
"0,45953";"0,59490";"0,05949";"7,75000";"0,00000";"0,45953";"0,00919"
"0,46000";"0,59598";"0,05960";"7,80000";"0,00000";"0,46000";"0,00920"
"0,46031";"0,60051";"0,06005";"7,85000";"0,00000";"0,46031";"0,00921"
"0,46078";"0,59687";"0,05969";"7,90000";"0,00000";"0,46078";"0,00922"
"0,46125";"0,60131";"0,06013";"7,95000";"0,00000";"0,46125";"0,00922"
"0,46172";"0,60080";"0,06008";"8,00000";"0,00000";"0,46172";"0,00923"
"0,46203";"0,60214";"0,06021";"8,05000";"0,00000";"0,46203";"0,00924"
"0,46250";"0,60266";"0,06027";"8,10000";"0,00000";"0,46250";"0,00925"
"0,46297";"0,60552";"0,06055";"8,15000";"0,00000";"0,46297";"0,00926"
"0,46344";"0,60475";"0,06047";"8,20000";"0,00000";"0,46344";"0,00927"
"0,46391";"0,60430";"0,06043";"8,25000";"0,00000";"0,46391";"0,00928"
"0,46438";"0,60813";"0,06081";"8,30000";"0,00000";"0,46438";"0,00929"
"0,46469";"0,60776";"0,06078";"8,35000";"0,00000";"0,46469";"0,00929"
"0,46516";"0,60956";"0,06096";"8,40000";"0,00000";"0,46516";"0,00930"
"0,46547";"0,61051";"0,06105";"8,45000";"0,00000";"0,46547";"0,00931"
"0,46594";"0,61037";"0,06104";"8,50000";"0,00000";"0,46594";"0,00932"
"0,46641";"0,61096";"0,06110";"8,55000";"0,00000";"0,46641";"0,00933"
"0,46672";"0,61344";"0,06134";"8,60000";"0,00000";"0,46672";"0,00933"
"0,46719";"0,61316";"0,06132";"8,65000";"0,00000";"0,46719";"0,00934"
"0,46750";"0,61340";"0,06134";"8,70000";"0,00000";"0,46750";"0,00935"
"0,46797";"0,61342";"0,06134";"8,75000";"0,00000";"0,46797";"0,00936"
"0,46844";"0,61841";"0,06184";"8,80000";"0,00000";"0,46844";"0,00937"
"0,46891";"0,61561";"0,06156";"8,85000";"0,00000";"0,46891";"0,00938"
"0,46937";"0,61921";"0,06192";"8,90000";"0,00000";"0,46937";"0,00939"
"0,46969";"0,61931";"0,06193";"8,95000";"0,00000";"0,46969";"0,00939"
"0,47016";"0,62348";"0,06235";"9,00000";"0,00000";"0,47016";"0,00940"
"0,47047";"0,62198";"0,06220";"9,05000";"0,00000";"0,47047";"0,00941"
"0,47094";"0,61977";"0,06198";"9,10000";"0,00000";"0,47094";"0,00942"
"0,47125";"0,62286";"0,06229";"9,15000";"0,00000";"0,47125";"0,00943"
"0,47172";"0,62542";"0,06254";"9,20000";"0,00000";"0,47172";"0,00943"
"0,47219";"0,62336";"0,06234";"9,25000";"0,00000";"0,47219";"0,00944"
"0,47250";"0,62398";"0,06240";"9,30000";"0,00000";"0,47250";"0,00945"
"0,47297";"0,62567";"0,06257";"9,35000";"0,00000";"0,47297";"0,00946"
"0,47328";"0,62701";"0,06270";"9,40000";"0,00000";"0,47328";"0,00947"
"0,47359";"0,62686";"0,06269";"9,45000";"0,00000";"0,47359";"0,00947"
"0,47391";"0,63036";"0,06304";"9,50000";"0,00000";"0,47391";"0,00948"
"0,47422";"0,63022";"0,06302";"9,55000";"0,00000";"0,47422";"0,00948"
"0,47469";"0,62808";"0,06281";"9,60000";"0,00000";"0,47469";"0,00949"
"0,47516";"0,63074";"0,06307";"9,65000";"0,00000";"0,47516";"0,00950"
"0,47563";"0,63224";"0,06322";"9,70000";"0,00000";"0,47563";"0,00951"
"0,47594";"0,63266";"0,06327";"9,75000";"0,00000";"0,47594";"0,00952"
"0,47641";"0,63426";"0,06343";"9,80000";"0,00000";"0,47641";"0,00953"
"0,47688";"0,63658";"0,06366";"9,85000";"0,00000";"0,47688";"0,00954"
"0,47734";"0,63668";"0,06367";"9,90000";"0,00000";"0,47734";"0,00955"
"0,47781";"0,63779";"0,06378";"9,95000";"0,00000";"0,47781";"0,00956"
"0,47813";"0,63923";"0,06392";"10,00000";"0,00000";"0,47813";"0,00956"
"0,47859";"0,63917";"0,06392";"10,05000";"0,00000";"0,47859";"0,00957"
"0,47906";"0,63789";"0,06379";"10,10000";"0,00000";"0,47906";"0,00958"
"0,47938";"0,64183";"0,06418";"10,15000";"0,00000";"0,47938";"0,00959"
"0,47984";"0,64152";"0,06415";"10,20000";"0,00000";"0,47984";"0,00960"
"0,48031";"0,64156";"0,06416";"10,25000";"0,00000";"0,48031";"0,00961"
"0,48063";"0,64304";"0,06430";"10,30000";"0,00000";"0,48062";"0,00961"
"0,48109";"0,64600";"0,06460";"10,35000";"0,00000";"0,48109";"0,00962"
"0,48141";"0,64538";"0,06454";"10,40000";"0,00000";"0,48141";"0,00963"
"0,48188";"0,64429";"0,06443";"10,45000";"0,00000";"0,48188";"0,00964"
"0,48234";"0,64603";"0,06460";"10,50000";"0,00000";"0,48234";"0,00965"
"0,48266";"0,64631";"0,06463";"10,55000";"0,00000";"0,48266";"0,00965"
"0,48313";"0,64955";"0,06496";"10,60000";"0,00000";"0,48312";"0,00966"
"0,48359";"0,64821";"0,06482";"10,65000";"0,00000";"0,48359";"0,00967"
"0,48406";"0,64788";"0,06479";"10,70000";"0,00000";"0,48406";"0,00968"
"0,48438";"0,64926";"0,06493";"10,75000";"0,00000";"0,48438";"0,00969"
"0,48484";"0,65156";"0,06516";"10,80000";"0,00000";"0,48484";"0,00970"
"0,48531";"0,65712";"0,06571";"10,85000";"0,00000";"0,48531";"0,00971"
"0,48562";"0,65360";"0,06536";"10,90000";"0,00000";"0,48562";"0,00971"
"0,48609";"0,65423";"0,06542";"10,95000";"0,00000";"0,48609";"0,00972"
"0,48656";"0,65486";"0,06549";"11,00000";"0,00000";"0,48656";"0,00973"
"0,48703";"0,66052";"0,06605";"11,05000";"0,00000";"0,48703";"0,00974"
"0,48734";"0,65925";"0,06592";"11,10000";"0,00000";"0,48734";"0,00975"
"0,48781";"0,66104";"0,06610";"11,15000";"0,00000";"0,48781";"0,00976"
"0,48828";"0,65957";"0,06596";"11,20000";"0,00000";"0,48828";"0,00977"
"0,48859";"0,66626";"0,06663";"11,25000";"0,00000";"0,48859";"0,00977"
"0,48906";"0,66145";"0,06614";"11,30000";"0,00000";"0,48906";"0,00978"
"0,48938";"0,66436";"0,06644";"11,35000";"0,00000";"0,48938";"0,00979"
"0,48984";"0,66693";"0,06669";"11,40000";"0,00000";"0,48984";"0,00980"
"0,49031";"0,66702";"0,06670";"11,45000";"0,00000";"0,49031";"0,00981"
"0,49078";"0,66857";"0,06686";"11,50000";"0,00000";"0,49078";"0,00982"
"0,49109";"0,66822";"0,06682";"11,55000";"0,00000";"0,49109";"0,00982"
"0,49156";"0,66816";"0,06682";"11,60000";"0,00000";"0,49156";"0,00983"
"0,49203";"0,66832";"0,06683";"11,65000";"0,00000";"0,49203";"0,00984"
"0,49250";"0,67126";"0,06713";"11,70000";"0,00000";"0,49250";"0,00985"
"0,49297";"0,67198";"0,06720";"11,75000";"0,00000";"0,49297";"0,00986"
"0,49344";"0,67221";"0,06722";"11,80000";"0,00000";"0,49344";"0,00987"
"0,49406";"0,67689";"0,06769";"11,85000";"0,00000";"0,49406";"0,00988"
"0,49438";"0,67609";"0,06761";"11,90000";"0,00000";"0,49438";"0,00989"
"0,49484";"0,67601";"0,06760";"11,95000";"0,00000";"0,49484";"0,00990"
"0,49516";"0,67687";"0,06769";"12,00000";"0,00000";"0,49516";"0,00990"
"0,49547";"0,67901";"0,06790";"12,05000";"0,00000";"0,49547";"0,00991"
"0,49594";"0,67874";"0,06787";"12,10000";"0,00000";"0,49594";"0,00992"
"0,49625";"0,68328";"0,06833";"12,15000";"0,00000";"0,49625";"0,00993"
"0,49672";"0,68147";"0,06815";"12,20000";"0,00000";"0,49672";"0,00993"
"0,49703";"0,68495";"0,06850";"12,25000";"0,00000";"0,49703";"0,00994"
"0,49734";"0,68360";"0,06836";"12,30000";"0,00000";"0,49734";"0,00995"
"0,49781";"0,68528";"0,06853";"12,35000";"0,00000";"0,49781";"0,00996"
"0,49813";"0,68658";"0,06866";"12,40000";"0,00000";"0,49813";"0,00996"
"0,49859";"0,68566";"0,06857";"12,45000";"0,00000";"0,49859";"0,00997"
"0,49891";"0,68893";"0,06889";"12,50000";"0,00000";"0,49891";"0,00998"
"0,49937";"0,69093";"0,06909";"12,55000";"0,00000";"0,49937";"0,00999"
"0,49969";"0,69119";"0,06912";"12,60000";"0,00000";"0,49969";"0,00999"
"0,50016";"0,69486";"0,06949";"12,65000";"0,00000";"0,50016";"0,01000"
"0,50047";"0,69249";"0,06925";"12,70000";"0,00000";"0,50047";"0,01001"
"0,50094";"0,69398";"0,06940";"12,75000";"0,00000";"0,50094";"0,01002"
"0,50141";"0,69392";"0,06939";"12,80000";"0,00000";"0,50141";"0,01003"
"0,50187";"0,69802";"0,06980";"12,85000";"0,00000";"0,50187";"0,01004"
"0,50234";"0,70037";"0,07004";"12,90000";"0,00000";"0,50234";"0,01005"
"0,50281";"0,70153";"0,07015";"12,95000";"0,00000";"0,50281";"0,01006"
"0,50328";"0,70288";"0,07029";"13,00000";"0,00000";"0,50328";"0,01007"
"0,50359";"0,70443";"0,07044";"13,05000";"0,00000";"0,50359";"0,01007"
"0,50406";"0,70520";"0,07052";"13,10000";"0,00000";"0,50406";"0,01008"
"0,50453";"0,70790";"0,07079";"13,15000";"0,00000";"0,50453";"0,01009"
"0,50484";"0,70872";"0,07087";"13,20000";"0,00000";"0,50484";"0,01010"
"0,50531";"0,71091";"0,07109";"13,25000";"0,00000";"0,50531";"0,01011"
"0,50578";"0,71019";"0,07102";"13,30000";"0,00000";"0,50578";"0,01012"
"0,50609";"0,71104";"0,07110";"13,35000";"0,00000";"0,50609";"0,01012"
"0,50656";"0,71570";"0,07157";"13,40000";"0,00000";"0,50656";"0,01013"
"0,50703";"0,71628";"0,07163";"13,45000";"0,00000";"0,50703";"0,01014"
"0,50734";"0,71794";"0,07179";"13,50000";"0,00000";"0,50734";"0,01015"
"0,50781";"0,72186";"0,07219";"13,55000";"0,00000";"0,50781";"0,01016"
"0,50828";"0,72177";"0,07218";"13,60000";"0,00000";"0,50828";"0,01017"
"0,50859";"0,72473";"0,07247";"13,65000";"0,00000";"0,50859";"0,01017"
"0,50906";"0,72695";"0,07269";"13,70000";"0,00000";"0,50906";"0,01018"
"0,50953";"0,73231";"0,07323";"13,75000";"0,00000";"0,50953";"0,01019"
"0,50984";"0,73261";"0,07326";"13,80000";"0,00000";"0,50984";"0,01020"
"0,51031";"0,73591";"0,07359";"13,85000";"0,00000";"0,51031";"0,01021"
"0,51078";"0,74231";"0,07423";"13,90000";"0,00000";"0,51078";"0,01022"
"0,51125";"0,74305";"0,07430";"13,95000";"0,00000";"0,51125";"0,01023"
"0,51156";"0,75060";"0,07506";"14,00000";"0,00000";"0,51156";"0,01023"
"0,51203";"0,75658";"0,07566";"14,05000";"0,00000";"0,51203";"0,01024"
"0,51250";"0,76144";"0,07614";"14,10000";"0,00000";"0,51250";"0,01025"
"0,51297";"0,76759";"0,07676";"14,15000";"0,00000";"0,51297";"0,01026"
"0,51344";"0,77217";"0,07722";"14,20000";"0,00000";"0,51344";"0,01027"
"0,51391";"0,78197";"0,07820";"14,25000";"0,00000";"0,51391";"0,01028"
"0,51437";"0,78706";"0,07871";"14,30000";"0,00000";"0,51437";"0,01029"
"0,51500";"0,79435";"0,07943";"14,35000";"0,00000";"0,51500";"0,01030"
"0,51531";"0,79914";"0,07991";"14,40000";"0,00000";"0,51531";"0,01031"
"0,51578";"0,80450";"0,08045";"14,45000";"0,00000";"0,51578";"0,01032"
"0,51609";"0,81015";"0,08101";"14,50000";"0,00000";"0,51609";"0,01032"
"0,51656";"0,81363";"0,08136";"14,55000";"0,00000";"0,51656";"0,01033"
"0,51688";"0,81779";"0,08178";"14,60000";"0,00000";"0,51688";"0,01034"
"0,51734";"0,82145";"0,08214";"14,65000";"0,00000";"0,51734";"0,01035"
"0,51766";"0,82465";"0,08246";"14,70000";"0,00000";"0,51766";"0,01035"
"0,51812";"0,82964";"0,08296";"14,75000";"0,00000";"0,51812";"0,01036"
"0,51859";"0,83330";"0,08333";"14,80000";"0,00000";"0,51859";"0,01037"
"0,51891";"0,83994";"0,08399";"14,85000";"0,00000";"0,51891";"0,01038"
"0,51938";"0,84537";"0,08454";"14,90000";"0,00000";"0,51938";"0,01039"
"0,51984";"0,85109";"0,08511";"14,95000";"0,00000";"0,51984";"0,01040"
"0,52031";"0,85224";"0,08522";"15,00000";"0,00000";"0,52031";"0,01041"
"0,52063";"0,85999";"0,08600";"15,05000";"0,00000";"0,52063";"0,01041"
"0,52109";"0,86378";"0,08638";"15,10000";"0,00000";"0,52109";"0,01042"
"0,52141";"0,86608";"0,08661";"15,15000";"0,00000";"0,52141";"0,01043"
"0,52188";"0,87234";"0,08723";"15,20000";"0,00000";"0,52188";"0,01044"
"0,52234";"0,87590";"0,08759";"15,25000";"0,00000";"0,52234";"0,01045"
"0,52266";"0,87840";"0,08784";"15,30000";"0,00000";"0,52266";"0,01045"
