Ensayo de Compresion - Specimen_RawData_1
C10: 3.1803, C20: 0.0000, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.79170750 4.75168802
0.79162838 4.75520136
0.79154926 4.75397405
0.79146759 4.75513229
0.79134763 4.75877084
0.79122767 4.76424255
0.79111026 4.76841762
0.79099030 4.77244484
0.79087034 4.77597430
0.79075038 4.77808264
0.79067126 4.78248385
0.79055130 4.78667817
0.79043134 4.79071254
0.79031138 4.79203138
0.79019142 4.79705506
0.79011230 4.79937766
0.78999234 4.80607184
0.78987238 4.80554170
0.78975242 4.80960979
0.78967330 4.81313383
0.78955334 4.81350377
0.78943338 4.81882762
0.78931343 4.82304197
0.78919602 4.82447076
0.78911434 4.83001732
0.78899438 4.83008769
0.78891526 4.83368101
0.78879530 4.83469235
0.78871618 4.83824280
0.78859622 4.84077876
0.78847626 4.84338245
0.78835630 4.84828020
0.78827718 4.85069997
0.78815722 4.85246925
0.78803726 4.85662122
0.78791986 4.86103469
0.78779990 4.86183273
0.78772078 4.86389171
0.78760082 4.86957656
0.78748086 4.87235604
0.78739918 4.87522051
0.78728178 4.87781485
0.78720010 4.87680793
0.78708014 4.87939205
0.78696274 4.88180578
0.78688106 4.88584641
0.78676365 4.88863537
0.78664370 4.89172967
0.78652374 4.89421265
0.78640378 4.89878527
0.78628382 4.90000494
0.78620470 4.90374001
0.78608474 4.90525970
0.78600562 4.90933559
0.78588566 4.91061393
0.78580398 4.91158987
0.78572486 4.91412924
0.78560490 4.91644667
0.78552578 4.91903943
0.78540582 4.92164951
0.78532670 4.92192035
0.78524758 4.92408694
0.78512762 4.92643474
0.78504849 4.92970174
0.78492853 4.93186299
0.78484686 4.93488656
0.78472945 4.93824543
0.78464778 4.93994052
0.78453037 4.94095192
0.78444870 4.94549040
0.78432874 4.94860353
0.78420878 4.95139421
0.78405054 4.95641580
0.78393058 4.95906026
0.78385145 4.96436031
0.78373150 4.96593684
0.78361154 4.96885819
0.78353241 4.97382687
0.78341246 4.97489539
0.78329250 4.97700793
0.78321337 4.98068311
0.78309342 4.98156523
0.78301429 4.98287051
0.78289433 4.98486398
0.78281521 4.99008486
0.78269525 4.99211725
0.78257529 4.99502190
0.78249617 4.99581276
0.78237621 4.99995001
0.78225625 5.00257209
0.78213629 5.00561581
0.78201633 5.01124852
0.78193721 5.01345409
0.78181725 5.01737334
0.78169729 5.02003066
0.78157734 5.02219643
0.78149821 5.02414023
0.78137825 5.02794581
0.78125830 5.03267608
0.78113834 5.03600210
0.78101838 5.04034119
0.78090097 5.04383076
0.78078101 5.04425371
0.78070189 5.04773014
0.78058193 5.04922017
0.78050026 5.05280768
0.78038030 5.05511919
0.78026289 5.05639894
0.78018121 5.05883456
0.78006126 5.06380885
0.77994385 5.06528329
0.77982389 5.07104986
0.77970393 5.07402122
0.77962481 5.07610896
0.77950485 5.07729827
0.77942573 5.07919466
0.77930577 5.08110281
0.77922409 5.08294066
0.77910413 5.08634811
0.77902501 5.08861553
0.77890505 5.09021494
0.77882593 5.09564453
0.77870597 5.09737779
0.77858601 5.09981605
0.77846861 5.10115047
0.77838693 5.10531700
0.77826697 5.10786093
0.77814701 5.10946785
0.77806789 5.11272580
0.77798877 5.11483696
0.77786881 5.11850959
0.77774885 5.12092673
0.77766973 5.12282563
0.77754977 5.12536307
0.77742981 5.12835349
0.77735069 5.12899018
0.77727157 5.13316990
0.77718989 5.13231212
0.77711077 5.13418744
0.77703165 5.13445034
0.77691169 5.13692166
0.77679173 5.14040080
0.77667177 5.14610584
0.77655436 5.15223192
0.77643441 5.15459648
0.77631445 5.16108766
0.77619449 5.16160265
0.77607453 5.16361218
0.77595457 5.16642569
0.77583461 5.17059055
0.77575549 5.17372130
0.77563553 5.17681537
0.77551557 5.17884699
0.77539561 5.18047898
0.77527565 5.18251567
0.77519653 5.18778409
0.77507657 5.18876481
0.77499745 5.19120735
0.77491833 5.19252131
0.77479837 5.19442558
0.77471924 5.19520513
0.77464012 5.19919160
0.77452016 5.20053325
0.77443849 5.20097712
0.77431853 5.20413999
0.77423941 5.20469472
0.77411945 5.20838883
0.77400204 5.21284084
0.77388208 5.21644437
0.77376212 5.22013422
0.77364216 5.22428120
0.77352221 5.22726026
0.77340225 5.23068305
0.77328229 5.23194095
0.77320316 5.23703303
0.77308321 5.23949538
0.77296325 5.24088547
0.77284329 5.24275990
0.77276417 5.24837275
0.77264421 5.25172671
0.77252425 5.25296505
0.77244513 5.25608296
0.77232517 5.25977025
0.77220521 5.26171962
0.77208525 5.26606389
0.77196784 5.26888312
0.77188617 5.27047189
0.77176621 5.27253191
0.77168709 5.27620197
0.77156713 5.27832067
0.77144717 5.28029726
0.77136804 5.28236438
0.77124809 5.28619478
0.77116896 5.28560542
0.77104900 5.29073771
0.77096988 5.29179414
0.77084992 5.29375239
0.77077080 5.29795209
0.77065084 5.29880012
0.77057172 5.30035164
0.77045176 5.30335430
0.77037264 5.30773829
0.77029096 5.30978733
0.77017356 5.30977687
0.77009188 5.31366404
0.76997192 5.31401749
0.76985197 5.31612866
0.76977284 5.32093649
0.76965288 5.32273701
0.76953292 5.32737395
0.76941552 5.33078619
0.76929556 5.33590943
0.76921644 5.33731169
0.76909648 5.34006578
0.76897652 5.34239648
0.76889484 5.34517329
0.76877744 5.34988530
0.76865748 5.35166343
0.76857836 5.35453580
0.76845840 5.35771220
0.76833844 5.36114854
0.76825676 5.36370583
0.76813936 5.36600613
0.76801940 5.36986079
0.76793772 5.37201400
0.76782032 5.37492711
0.76770036 5.37718551
0.76761868 5.38050745
0.76750128 5.38431379
0.76738132 5.38573300
0.76730219 5.38782614
0.76718224 5.39095586
0.76706228 5.39620376
0.76698060 5.39746093
0.76686320 5.40101951
0.76674324 5.40422460
0.76662328 5.40683372
0.76650332 5.41027689
0.76638336 5.41364524
0.76630424 5.41560442
0.76618428 5.41919100
0.76606432 5.42301657
0.76594436 5.42544536
0.76582440 5.42783974
0.76570444 5.43142777
0.76558703 5.43423844
0.76546708 5.43933169
0.76538795 5.44064410
0.76526799 5.44408036
0.76514803 5.44701508
0.76502808 5.44852163
0.76490812 5.45168756
0.76482899 5.45363688
0.76474987 5.45452583
0.76462991 5.45664268
0.76454824 5.45861213
0.76446912 5.45860694
0.76434916 5.46112814
0.76427004 5.46330739
0.76415008 5.46433480
0.76407095 5.46791808
0.76395100 5.47206701
0.76387187 5.47328464
0.76375191 5.47844307
0.76363196 5.47809511
0.76355283 5.48070874
0.76343287 5.48205025
0.76335375 5.48415017
0.76323379 5.48926231
0.76311383 5.49070097
0.76303471 5.49289840
0.76291475 5.49749428
0.76283308 5.49819566
0.76275396 5.49921433
0.76267483 5.49916240
0.76255487 5.50283044
0.76247575 5.50509063
0.76231496 5.51016887
0.76219500 5.51429767
0.76207759 5.51912755
0.76195763 5.52248271
0.76183767 5.52553773
0.76171771 5.53000568
0.76163859 5.53354056
0.76151863 5.53544353
0.76139867 5.53718634
0.76131955 5.53923873
0.76119959 5.54281123
0.76112047 5.54516737
0.76100051 5.54646241
0.76092139 5.54889683
0.76080143 5.55239872
0.76068147 5.55466600
0.76056151 5.55783386
0.76048239 5.56223371
0.76036243 5.56442485
0.76024247 5.56759573
0.76012251 5.56924812
0.76004339 5.57455116
0.75992343 5.57698977
0.75980347 5.58106975
0.75968351 5.58206251
0.75956355 5.58597433
0.75944359 5.58692572
0.75932619 5.59194582
0.75920623 5.59556886
0.75912455 5.59918174
0.75900459 5.60038749
0.75888719 5.60524285
0.75876723 5.60819931
0.75864727 5.60866163
0.75856815 5.61189833
0.75844819 5.61460054
0.75832823 5.61712976
0.75824911 5.61926663
0.75816743 5.62161529
0.75805003 5.62384359
0.75793007 5.62556973
0.75784839 5.62886081
0.75772843 5.62982570
0.75761103 5.63465881
0.75749107 5.63758286
0.75740939 5.64098227
0.75729199 5.64315739
0.75717203 5.64545773
0.75709290 5.64750080
0.75701123 5.65071856
0.75689127 5.65080611
0.75677131 5.65369673
0.75665391 5.65985006
0.75657223 5.66113833
0.75645227 5.66259457
0.75633486 5.66651496
0.75625319 5.66873088
0.75617407 5.66970645
0.75605411 5.67156160
0.75597499 5.67398595
0.75585503 5.67787522
0.75577591 5.67857860
0.75565595 5.68092441
0.75557682 5.68246338
0.75545687 5.68594664
0.75537774 5.68824810
0.75529607 5.69003599
0.75517611 5.69211405
0.75509699 5.69326179
0.75497703 5.69737171
0.75485707 5.70138792
0.75473966 5.70448772
0.75461970 5.70750777
0.75449974 5.70934283
0.75437979 5.71388605
0.75430066 5.71836240
0.75418070 5.71885317
0.75406075 5.72132840
0.75398162 5.72348169
0.75386166 5.72497601
0.75378254 5.72745654
0.75366258 5.72935663
0.75358091 5.73240746
0.75346350 5.73524462
0.75334354 5.73831727
0.75326442 5.74096457
0.75314446 5.74489497
0.75302450 5.74686133
0.75290454 5.74939114
0.75278458 5.75498405
0.75270546 5.75656390
0.75258550 5.75695186
0.75246554 5.76053347
0.75238642 5.76485278
0.75226646 5.76837924
0.75214650 5.76991130
0.75202654 5.77232091
0.75194742 5.77527250
0.75182746 5.77942982
0.75170750 5.78303514
0.75158754 5.78745135
0.75146759 5.78975676
0.75135018 5.79143247
0.75123022 5.79596876
0.75114855 5.79804261
0.75102859 5.79976130
0.75094946 5.80142155
0.75082950 5.80565835
0.75070955 5.80662836
0.75059214 5.81069241
0.75047218 5.81451927
0.75035222 5.81699731
0.75023226 5.82135102
0.75015314 5.82364018
0.75003318 5.82642872
0.74995406 5.82870333
0.74987238 5.82838882
0.74975242 5.82948229
0.74967330 5.83210159
0.74955334 5.83528434
0.74947422 5.83679799
0.74935426 5.84216018
0.74923430 5.84430081
0.74915518 5.84750357
0.74903522 5.84971410
0.74891526 5.85317041
0.74883614 5.85647478
0.74871618 5.85892359
0.74859622 5.86021640
0.74851710 5.86304182
0.74839714 5.86530508
0.74831802 5.87021608
0.74823890 5.86759321
0.74815722 5.87083931
0.74807810 5.86995110
0.74795814 5.87095259
0.74787902 5.87620487
0.74775906 5.87987030
0.74763910 5.88397739
0.74752169 5.88938001
0.74740174 5.89319702
0.74728178 5.89505195
0.74716182 5.90059202
0.74704186 5.90366870
0.74696274 5.90706703
0.74684278 5.90833167
0.74672282 5.91261558
0.74664370 5.91533416
0.74652374 5.91570467
0.74644461 5.91978165
0.74632466 5.92078184
0.74624298 5.92172098
0.74612557 5.92439870
0.74600562 5.92998757
0.74592649 5.93192028
0.74580653 5.93634883
0.74568657 5.93833831
0.74556662 5.94033334
0.74548749 5.94388754
0.74536753 5.94756330
0.74524758 5.95054902
0.74516845 5.95376234
0.74504849 5.95601193
0.74492853 5.95548150
0.74484941 5.96030895
0.74472945 5.96472377
0.74460949 5.96700159
0.74448954 5.96853861
0.74436958 5.97274143
0.74424962 5.97422451
0.74412966 5.91650253
0.74401225 5.57798677
0.74389229 5.38216729
0.74381062 5.29940796
0.74369066 5.26221419
0.74357325 5.24501852
0.74345329 5.24722449
0.74337417 5.26335704
0.74325421 5.27444733
0.74317254 5.28687489
0.74309342 5.29716095
0.74297346 5.30559230
0.74289433 5.31542652
0.74281521 5.32439094
0.74269525 5.33205669
0.74261613 5.33854402
0.74249617 5.34760287
0.74237621 5.35713735
0.74225625 5.36287078
0.74217713 5.37268184
0.74205717 5.37851423
0.74193721 5.38798532
0.74185809 5.39457529
0.74173813 5.40064010
0.74161817 5.40681902
0.74153905 5.41523280
0.74141909 5.41966239
0.74133997 5.42782669
0.74122001 5.43371268
0.74114089 5.43874636
0.74102093 5.44511942
0.74093925 5.45222389
0.74081930 5.45938678
0.74074017 5.46555716
0.74062021 5.47205704
0.74050026 5.47735401
0.74038285 5.48357135
0.74026289 5.49025143
0.74018121 5.49774888
0.74006381 5.50254043
0.73994385 5.50998774
0.73986217 5.51589285
0.73974477 5.52208432
0.73962481 5.53072358
0.73954569 5.53408335
0.73942573 5.54088747
0.73930577 5.54635519
0.73922409 5.55552331
0.73910669 5.56139241
0.73898673 5.56683434
0.73890505 5.57143586
0.73878765 5.57887036
0.73866769 5.58686237
0.73858601 5.59158147
0.73846861 5.59794031
0.73834865 5.60410371
0.73822869 5.60991734
0.73814957 5.61846506
0.73802961 5.62226725
0.73790965 5.62827402
0.73783053 5.63500841
0.73771057 5.64127463
0.73759061 5.64607269
0.73747065 5.65340794
0.73735069 5.66186521
0.73723073 5.66801898
0.73711077 5.67685601
0.73699081 5.68345440
0.73687340 5.68879191
0.73675345 5.69758186
0.73663349 5.70301705
0.73655436 5.70889509
0.73647269 5.71255012
0.73635273 5.71701736
0.73627361 5.72352652
0.73615365 5.72763736
0.73607453 5.73570874
0.73595457 5.74120797
0.73583461 5.74610223
0.73571720 5.75306659
0.73559724 5.76055343
0.73547728 5.76729391
0.73535733 5.77230130
0.73527820 5.77833261
0.73519653 5.78393228
0.73507657 5.78865242
0.73499745 5.79262273
0.73487749 5.79922924
0.73479837 5.80622001
0.73467841 5.80944728
0.73459929 5.81404643
0.73447933 5.82159231
0.73440020 5.82829455
0.73428025 5.83292348
0.73416029 5.84025101
0.73404033 5.84563721
0.73396120 5.84970918
0.73388208 5.85401682
0.73380041 5.85770819
0.73372129 5.86139979
0.73360133 5.86558885
0.73352221 5.86908006
0.73340225 5.87560586
0.73328229 5.88217395
0.73316233 5.89086120
0.73304492 5.89425625
0.73292496 5.89980779
0.73280500 5.90496119
0.73272588 5.90896669
0.73260592 5.91509365
0.73252425 5.91926754
0.73240684 5.92492608
0.73232517 5.92756544
0.73220521 5.93330202
0.73208780 5.93753204
0.73200613 5.94309046
0.73188872 5.94881000
0.73176876 5.95330752
0.73164880 5.95422563
0.73156713 5.96080467
0.73144972 5.96439376
0.73136804 5.96969456
0.73124809 5.97329174
0.73113068 5.98254814
0.73101072 5.98538955
0.73089076 5.98853551
0.73081164 5.99303412
0.73069168 5.99759132
0.73057172 6.00240778
0.73049260 6.00727802
0.73037264 6.01055681
0.73025268 6.01577554
0.73013272 6.01964306
0.73001276 6.02398620
0.72989280 6.03014711
0.72977284 6.03387580
0.72969372 6.03980440
0.72957376 6.04274778
0.72945380 6.04726667
0.72933384 6.05112262
0.72921644 6.05640284
0.72913476 6.05787260
0.72901736 6.06309257
0.72893568 6.06416054
0.72881572 6.06833353
0.72869576 6.07166643
0.72857836 6.07486676
0.72849668 6.07791942
0.72837672 6.08213722
0.72825932 6.08541613
0.72817764 6.08974775
0.72806023 6.09159617
0.72794028 6.09559226
0.72785860 6.09809947
0.72773864 6.10146486
0.72762124 6.10488827
0.72753956 6.10684103
0.72742215 6.11014797
0.72734048 6.11083764
0.72722052 6.11564231
0.72710056 6.11598974
0.72702144 6.12093235
0.72690148 6.12402168
0.72678152 6.12575401
0.72670240 6.12938798
0.72658244 6.13151738
0.72650332 6.13386389
0.72638336 6.13716904
0.72630424 6.13793127
0.72618428 6.14065829
0.72610516 6.14246383
0.72598520 6.14612532
0.72590607 6.14862539
0.72578612 6.15081032
0.72566616 6.15216561
0.72554620 6.15803547
0.72546708 6.16056353
0.72534712 6.16387563
0.72522716 6.16566287
0.72510720 6.16728486
0.72498724 6.17136412
0.72490812 6.17625086
0.72478816 6.17744622
0.72466820 6.18120529
0.72454824 6.18268294
0.72446912 6.18447681
0.72434916 6.18739876
0.72423175 6.19193831
0.72411179 6.19421994
0.72403012 6.19754758
0.72391016 6.19972612
0.72379275 6.20251848
0.72367279 6.20468850
0.72359367 6.20682935
0.72347371 6.20765432
0.72335375 6.21292995
0.72327208 6.21496447
0.72315467 6.21881536
0.72307300 6.21786090
0.72295304 6.22343324
0.72283563 6.22416147
0.72271567 6.22703413
0.72259571 6.23107069
0.72251659 6.23407881
0.72239663 6.23473125
0.72227667 6.23806503
0.72215671 6.24219675
0.72207759 6.24347650
0.72195763 6.24518920
0.72187851 6.24772630
0.72179684 6.25018397
0.72167688 6.25185634
0.72155947 6.25252478
0.72143951 6.25750943
0.72131955 6.26243548
0.72124043 6.26388596
0.72112047 6.26629485
0.72103880 6.26731971
0.72092139 6.26983694
0.72083971 6.27213618
0.72072231 6.27456341
0.72064063 6.27619527
0.72052067 6.27970369
0.72044155 6.28229830
0.72032159 6.28463635
0.72020163 6.28686028
0.72012251 6.29039386
0.72000255 6.29286667
0.71988259 6.29557674
0.71980347 6.29925148
0.71968351 6.30329530
0.71956355 6.30509208
0.71948443 6.30731488
0.71940531 6.30843344
0.71932619 6.30887446
0.71924451 6.30977556
0.71912455 6.30995172
0.71904543 6.31278600
0.71892547 6.31593126
0.71884635 6.32010455
0.71872639 6.32468173
0.71860643 6.32935725
0.71848647 6.33256543
0.71836907 6.33579469
0.71824911 6.33888109
0.71812915 6.34247938
0.71805003 6.34694399
0.71793007 6.34784230
0.71781011 6.35082966
0.71773099 6.35258194
0.71761103 6.35572346
0.71752935 6.35990335
0.71741194 6.36110757
0.71733027 6.36312194
0.71721031 6.36492722
0.71709290 6.36968561
0.71697295 6.37131350
0.71689382 6.37638411
0.71677386 6.37919687
0.71665391 6.38247683
0.71657223 6.38476617
0.71645482 6.38815386
0.71633486 6.38955054
0.71621491 6.39207632
0.71613578 6.39517779
0.71601582 6.39893081
0.71589587 6.40263228
0.71577591 6.40443554
0.71565595 6.40844603
0.71553599 6.41092680
0.71541603 6.41530828
0.71529607 6.41884001
0.71517866 6.42198169
0.71505870 6.42402082
0.71493874 6.42657613
0.71485962 6.42784632
0.71473966 6.42890451
0.71465799 6.43123460
0.71454058 6.43321113
0.71445891 6.43545872
0.71434150 6.43931378
0.71422154 6.43973273
0.71413987 6.44417520
0.71402246 6.44807595
0.71390250 6.44782646
0.71378254 6.45370487
0.71370087 6.45518722
0.71358346 6.45494011
0.71350179 6.45972381
0.71338183 6.45897974
0.71326442 6.46343120
0.71318275 6.46821113
0.71306534 6.46943973
0.71294538 6.47075627
0.71286371 6.47250659
0.71274630 6.47658451
0.71266462 6.47695425
0.71254467 6.48177661
0.71246554 6.48225540
0.71234558 6.48328123
0.71226646 6.48913568
0.71214650 6.49050085
0.71202654 6.49172866
0.71194742 6.49486090
0.71186830 6.49513186
0.71174834 6.49916166
0.71166922 6.49776304
0.71154926 6.50006648
0.71147014 6.50311411
0.71135018 6.50515498
0.71123022 6.50710801
0.71114855 6.50779883
0.71103114 6.51161426
0.71094946 6.51413200
0.71082950 6.51667597
0.71071210 6.51970053
0.71063042 6.52118114
0.71051302 6.52564028
0.71039306 6.52770261
0.71027310 6.52881048
0.71019398 6.53245967
0.71007402 6.53706888
0.70995406 6.53860684
0.70987238 6.54157326
0.70975498 6.54469809
0.70963502 6.54646193
0.70951506 6.54861442
0.70943594 6.55158195
0.70931598 6.55514197
0.70919602 6.55832952
0.70907606 6.56022390
0.70899694 6.56015930
0.70887698 6.56402941
0.70879786 6.56841836
0.70867790 6.56896213
0.70855794 6.57148783
0.70843798 6.57609324
0.70835886 6.57931646
0.70823890 6.58201112
0.70811894 6.58625986
0.70799898 6.58939599
0.70787902 6.59179027
0.70775906 6.59455967
0.70764165 6.59934380
0.70752169 6.60174023
0.70740174 6.60194658
0.70732006 6.60552462
0.70720265 6.60814516
0.70712098 6.60893517
0.70700102 6.61103077
0.70692190 6.61546057
0.70680194 6.61690697
0.70668453 6.61864127
0.70656457 6.62107126
0.70648290 6.62360036
0.70636294 6.62804762
0.70624553 6.62991304
0.70616386 6.63091283
0.70604390 6.63280804
0.70596478 6.63641517
0.70584482 6.63796374
0.70572486 6.64127067
0.70564574 6.64487454
0.70552578 6.64540529
0.70544666 6.64908720
0.70532670 6.65116569
0.70520674 6.65312015
0.70512762 6.65732127
0.70500766 6.65867128
0.70488770 6.66250875
0.70480858 6.66507827
0.70472945 6.66430548
0.70465033 6.66592803
0.70453037 6.66565294
0.70444870 6.66771082
0.70436958 6.67144371
0.70424962 6.67329078
0.70412966 6.67676323
0.70401225 6.67927038
0.70389229 6.68431665
0.70377233 6.68600538
0.70369321 6.68998880
0.70357325 6.69264438
0.70345329 6.69420726
0.70333333 6.69703208
0.70325421 6.69974199
0.70313425 6.70191478
0.70305513 6.70252104
0.70297346 6.70333550
0.70285605 6.70731912
0.70277437 6.71020890
0.70265442 6.71162968
0.70253446 6.71569491
0.70241705 6.71883992
0.70229709 6.72181829
0.70217713 6.72551744
0.70209801 6.72650982
0.70197805 6.73002292
0.70189638 6.73152798
0.70177897 6.73565027
0.70165901 6.73601563
0.70157734 6.73968334
0.70145993 6.74284757
0.70133997 6.74674382
0.70122001 6.74933649
0.70105921 6.75334334
0.70094181 6.75742381
0.70082185 6.76112363
0.70070189 6.76582951
0.70062021 6.76672024
0.70054109 6.76842903
0.70042113 6.77175111
0.70034201 6.77199337
0.70022205 6.77407427
0.70010209 6.77558655
0.70002297 6.77801192
0.69990301 6.78038261
0.69978305 6.78471611
0.69966309 6.78666325
0.69958397 6.78983491
0.69946401 6.79267008
0.69934405 6.79479067
0.69926493 6.79810555
0.69914497 6.79877969
0.69902757 6.80178723
0.69894589 6.80603074
0.69882593 6.80646460
0.69874681 6.81001817
0.69862685 6.81320905
0.69854773 6.81504948
0.69842777 6.81621682
0.69834865 6.81873769
0.69822869 6.81987905
0.69814957 6.82211842
0.69802961 6.82524165
0.69795048 6.82552045
0.69783053 6.82793597
0.69774885 6.82927760
0.69763144 6.83375922
0.69754977 6.83303820
0.69747065 6.83594721
0.69735069 6.83789571
0.69723073 6.84132598
0.69715161 6.84524071
0.69703165 6.84743475
0.69691169 6.85151070
0.69679428 6.85452888
0.69667432 6.85980375
0.69655436 6.86310928
0.69643441 6.86565449
0.69631445 6.86824696
0.69623532 6.87110158
0.69611536 6.86280053
0.69599541 6.65094804
0.69591628 6.43588838
0.69579632 6.26729563
0.69571720 6.17038921
0.69559724 6.13409327
0.69551812 6.10666687
0.69539816 6.09273346
0.69527820 6.09508827
0.69515824 6.11469234
0.69507912 6.13246259
0.69495916 6.14730497
0.69483920 6.15722408
0.69471924 6.17091187
0.69464012 6.18212460
0.69452016 6.19019188
0.69440020 6.20140937
0.69428025 6.21215061
0.69416029 6.22316003
0.69404033 6.23267108
0.69392037 6.24196072
0.69380296 6.25067108
0.69368300 6.25951232
0.69360133 6.26723915
0.69348392 6.27580728
0.69336396 6.28445780
0.69328229 6.28963948
0.69316488 6.29851911
0.69308321 6.30577535
0.69296580 6.31168946
0.69288412 6.31591593
0.69276417 6.32488225
0.69264421 6.33323532
0.69252680 6.34113163
0.69240684 6.34891701
0.69232517 6.35813101
0.69220776 6.36437738
0.69212608 6.36900160
0.69200613 6.37410433
0.69192700 6.38095047
0.69180704 6.38847909
0.69168964 6.39453918
0.69156968 6.40304465
0.69148800 6.40952106
0.69136804 6.41598397
0.69125064 6.42147986
0.69116896 6.42698047
0.69104900 6.43338816
0.69096988 6.44102305
0.69084992 6.44632988
0.69073252 6.45354879
0.69061256 6.46083730
0.69053088 6.46463549
0.69041092 6.47220213
0.69033180 6.47583483
0.69025268 6.48115714
0.69017356 6.48525085
0.69009188 6.49083523
0.68997448 6.49694169
0.68989280 6.50119972
0.68977284 6.50780701
0.68969372 6.51299991
0.68957376 6.52068448
0.68945380 6.52683357
0.68937468 6.53283238
0.68925472 6.53919320
0.68913731 6.54458456
0.68901736 6.55001550
0.68893568 6.55772403
0.68881827 6.56442356
0.68869832 6.56849082
0.68861664 6.57460231
0.68849668 6.58063431
0.68837928 6.58659222
0.68829760 6.59408986
0.68817764 6.59902291
0.68806023 6.60573554
0.68794028 6.61170741
0.68782032 6.61744298
0.68774119 6.62470241
0.68762124 6.63285475
0.68750128 6.63575449
0.68742215 6.64117427
0.68730219 6.64686270
0.68722052 6.65294932
0.68710311 6.66004751
0.68698315 6.66636365
0.68686320 6.67570054
0.68674324 6.67929336
0.68662328 6.68654122
0.68650332 6.69302620
0.68638336 6.69986747
0.68626595 6.70924915
0.68614599 6.71414670
0.68602603 6.71955038
0.68590607 6.72604583
0.68582695 6.73167818
0.68570699 6.73797171
0.68558703 6.74080864
0.68550791 6.74847942
0.68538795 6.75366079
0.68526799 6.75649854
0.68518887 6.76398404
0.68506891 6.76753501
0.68498979 6.77373892
0.68486983 6.77751927
0.68474987 6.78317198
0.68466820 6.79003144
0.68455079 6.79541852
0.68443083 6.80058113
0.68434916 6.80424928
0.68423175 6.80994046
0.68415008 6.81343302
0.68403012 6.81741351
0.68395100 6.82260429
0.68383104 6.82715948
0.68375191 6.83107775
0.68363196 6.83510506
0.68351200 6.84187106
0.68343287 6.84618417
0.68331291 6.85210577
0.68323379 6.85468896
0.68311383 6.85742711
0.68303471 6.86091936
0.68295559 6.86623217
0.68283563 6.86829365
0.68275396 6.87191756
0.68263655 6.87681083
0.68251659 6.87941566
0.68243747 6.88708256
0.68231751 6.89080220
0.68219755 6.89629208
0.68207759 6.90078676
0.68195763 6.90556475
0.68187851 6.90881696
0.68175855 6.91188003
0.68163859 6.91752607
0.68155947 6.92113106
0.68143951 6.92448044
0.68131955 6.92791728
0.68124043 6.93191052
0.68112047 6.93553432
0.68104135 6.93798758
0.68092139 6.94065892
0.68084227 6.94565625
0.68072231 6.94986148
0.68060235 6.95374445
0.68048239 6.95731720
0.68036243 6.96081116
0.68024247 6.96403072
0.68012251 6.96731391
0.68000255 6.97114674
0.67988259 6.97615112
0.67976519 6.97842440
0.67964523 6.98337159
0.67952527 6.98721493
0.67940531 6.98926808
0.67928535 6.99312591
0.67920623 6.99459061
0.67912711 6.99641586
0.67904543 6.99553302
0.67892547 6.99666427
0.67884635 6.99911505
0.67876723 7.00080187
0.67864727 7.00139242
0.67856815 7.00375226
0.67844819 7.00528755
0.67832823 7.00809896
0.67820827 7.00938379
0.67812915 7.01341876
0.67800919 7.01747318
0.67788923 7.01911501
0.67776927 7.02021231
0.67769015 7.02514020
0.67757019 7.02657202
0.67745023 7.02754232
0.67737111 7.03244855
0.67725115 7.03248410
0.67713119 7.03534628
0.67705207 7.03837188
0.67693211 7.04070631
0.67681215 7.04334033
0.67669219 7.04485232
0.67661307 7.05122947
0.67649311 7.05145935
0.67641399 7.05325234
0.67629403 7.05533790
0.67621491 7.05728267
0.67609495 7.05909508
0.67601582 7.06231699
0.67589587 7.06317285
0.67581674 7.06494376
0.67569678 7.06648136
0.67565595 7.06671975
0.67553599 7.06739051
0.67545687 7.06725158
0.67537774 7.06990280
0.67525778 7.07253751
0.67513783 7.07722458
0.67501787 7.08120351
0.67489791 7.08456290
0.67478050 7.08833565
0.67466054 7.09023334
0.67454058 7.09531070
0.67445891 7.09615055
0.67434150 7.10113978
0.67422154 7.10326740
0.67413987 7.10582672
0.67402246 7.10708016
0.67390250 7.10938660
0.67382338 7.11221090
0.67370342 7.11405697
0.67358346 7.11800380
0.67350179 7.12273520
0.67338438 7.12284350
0.67326442 7.12419775
0.67318530 7.12786100
0.67306534 7.12840362
0.67298367 7.13063579
0.67286626 7.13315118
0.67274630 7.13662916
0.67262634 7.13961884
0.67250638 7.14314628
0.67238642 7.14742803
0.67226646 7.14876041
0.67214650 7.15317933
0.67206738 7.15663698
0.67194742 7.15894982
0.67182746 7.16195822
0.67170750 7.16372974
0.67159010 7.16759376
0.67150842 7.17101235
0.67138846 7.17285627
0.67126850 7.17610915
0.67118938 7.17877345
0.67106942 7.18022199
0.67094946 7.18265204
0.67083206 7.18520750
0.67071210 7.18895611
0.67059214 7.19111307
0.67047218 7.19397591
0.67039306 7.19674396
0.67027310 7.19790993
0.67019398 7.20059441
0.67007402 7.20114532
0.66999234 7.20295390
0.66991322 7.20573521
0.66979326 7.20816959
0.66967330 7.20930682
0.66959418 7.21179926
0.66947422 7.21383337
0.66935681 7.21547957
0.66927514 7.21819844
0.66915518 7.21899271
0.66907606 7.22184816
0.66895610 7.22444248
0.66883614 7.22627754
0.66875702 7.22953799
0.66867790 7.23034373
0.66855794 7.22944870
0.66847882 7.23011969
0.66839714 7.23354166
