sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	group_id	group
HUVEC_high1	24.4069762708477	0.376561873828037	0.97355151217263	2.99672571707225	-2.30108010047777	2.69298275743117	5.46090950237499e-15	Group2	Group2
HUVEC_high2	4.54471568309476	2.52958453287496	1.64167257584324	1.55107214582024	-2.27165936773435	-3.68875629882116	5.01335084557297e-15	Group2	Group2
HUVEC_high3	36.981460595738	-2.58491663327348	-2.62810879179646	-2.10351638259029	2.73207338866287	-0.726673503302697	-9.67021601683271e-15	Group2	Group2
HUVEC_high4	-9.7105910767462	1.72879906335367	6.9834229735815	-1.11527868519759	2.56080034033585	0.605322181649479	5.53983942053193e-15	Group2	Group2
HUVEC_low1	-20.6365850036575	7.91548346503624	-4.25044090082788	2.18350214964511	2.21409371198583	0.341522367387282	4.79564304933788e-15	Group1	Group1
HUVEC_low2	-12.5494022525204	2.42886813210779	-1.58233574763027	-4.68049496126111	-3.01186569137477	0.829903990969007	3.50153933625919e-15	Group1	Group1
HUVEC_low3	-23.0365742167563	-12.3943804339272	-1.13776162134276	1.16799001651139	0.0776377186023503	-0.0543014953130753	1.15255027743899e-14	Group1	Group1
