Ensayo de Compresion - Specimen_RawData_1
C10: 4.2307, C20: 0.7475, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.89692982 1.53344814
0.89682895 1.53617212
0.89672588 1.53868028
0.89662281 1.54373837
0.89655482 1.54635485
0.89648465 1.54831197
0.89641667 1.54823682
0.89634868 1.55144395
0.89628070 1.55203058
0.89617763 1.55524644
0.89610746 1.55840606
0.89600658 1.56254666
0.89590351 1.56538006
0.89580044 1.56885332
0.89569737 1.57487366
0.89559430 1.57535397
0.89549123 1.58059100
0.89538816 1.58370895
0.89532018 1.58634660
0.89521711 1.59054656
0.89511404 1.59312070
0.89504605 1.59480023
0.89494298 1.59824534
0.89483991 1.60085988
0.89477193 1.60277729
0.89466886 1.60710614
0.89460088 1.60718789
0.89449781 1.61080540
0.89439474 1.61323427
0.89432675 1.61925381
0.89422368 1.62019852
0.89412061 1.62214066
0.89401754 1.62642170
0.89391667 1.62848600
0.89384649 1.63259355
0.89374342 1.63423831
0.89364035 1.63753288
0.89353947 1.64257200
0.89346930 1.64328551
0.89333333 1.64797740
0.89323026 1.65140908
0.89312719 1.65427145
0.89302412 1.65970850
0.89292105 1.66204994
0.89281798 1.66548525
0.89275000 1.66577935
0.89264693 1.66871547
0.89257895 1.67209534
0.89247588 1.67298228
0.89240789 1.67269355
0.89230482 1.67631476
0.89223684 1.67840259
0.89213377 1.68064832
0.89203070 1.68393793
0.89196272 1.68744029
0.89185965 1.69017475
0.89175658 1.69182939
0.89168860 1.69639505
0.89158553 1.69644417
0.89148246 1.69853879
0.89141447 1.70129523
0.89131140 1.70448842
0.89120833 1.70597207
0.89114035 1.70875502
0.89103728 1.71053189
0.89096930 1.71439911
0.89086623 1.71669294
0.89079825 1.71649894
0.89069518 1.72028983
0.89059211 1.72011175
0.89052412 1.72378723
0.89042105 1.72733109
0.89035307 1.72889234
0.89025000 1.73169332
0.89017982 1.73553700
0.89007675 1.73590259
0.89000877 1.73668618
0.88990570 1.73724728
0.88983772 1.73824034
0.88976974 1.74237256
0.88966667 1.74574314
0.88956360 1.74807135
0.88949561 1.74946151
0.88939254 1.75118073
0.88928947 1.75532436
0.88922149 1.75623132
0.88911842 1.75780937
0.88901535 1.76042091
0.88894737 1.76442164
0.88884430 1.76610988
0.88874123 1.76805607
0.88867325 1.77100043
0.88857018 1.77332266
0.88850219 1.77569348
0.88839912 1.77806350
0.88829605 1.78082383
0.88819298 1.78186652
0.88812500 1.78512188
0.88802193 1.78862008
0.88791886 1.79358266
0.88781579 1.79264890
0.88771272 1.79568447
0.88764474 1.79889502
0.88754167 1.80139218
0.88743860 1.80425831
0.88733553 1.80719345
0.88726754 1.81010880
0.88716447 1.81217119
0.88706360 1.81566651
0.88696053 1.81700283
0.88685746 1.82225534
0.88675439 1.82625928
0.88665132 1.82551750
0.88654825 1.83170752
0.88648026 1.83223579
0.88637719 1.83283072
0.88627412 1.83635746
0.88620614 1.83877233
0.88613816 1.84156282
0.88603509 1.84347218
0.88596491 1.84349326
0.88586404 1.84768280
0.88576096 1.84989698
0.88565789 1.85508927
0.88555482 1.85857542
0.88545175 1.86141362
0.88538377 1.86181338
0.88528070 1.86366274
0.88521272 1.86760281
0.88510965 1.86954148
0.88504167 1.87154688
0.88493860 1.87389490
0.88483553 1.87675685
0.88476754 1.88105533
0.88466447 1.88155222
0.88456140 1.88524637
0.88449342 1.88768007
0.88439035 1.88920444
0.88432018 1.89161177
0.88421930 1.89455048
0.88411623 1.90006820
0.88404605 1.90161242
0.88394518 1.90374320
0.88387500 1.90614801
0.88380702 1.90564026
0.88373904 1.90503535
0.88367105 1.90777747
0.88356798 1.90906160
0.88346491 1.91446216
0.88339693 1.91793150
0.88329386 1.92212911
0.88319079 1.92565250
0.88308772 1.93032693
0.88298465 1.93335580
0.88288158 1.93897861
0.88277851 1.94038242
0.88271053 1.94286187
0.88260746 1.94572133
0.88253947 1.94911526
0.88243640 1.95226459
0.88236842 1.95508180
0.88226535 1.95734233
0.88219737 1.96053982
0.88209430 1.96523214
0.88199123 1.96597974
0.88188816 1.97130778
0.88178509 1.97519326
0.88171711 1.97787476
0.88161404 1.97983965
0.88151096 1.98383362
0.88144298 1.98780184
0.88133991 1.99002798
0.88123684 1.99234357
0.88116886 1.99459952
0.88106579 1.99922646
0.88096272 2.00354768
0.88085965 2.00487068
0.88075658 2.01136331
0.88065570 2.01304984
0.88055263 2.01911781
0.88044956 2.02001612
0.88038158 2.02176954
0.88027851 2.02681070
0.88021053 2.02708993
0.88010746 2.02926622
0.88000439 2.03200897
0.87993421 2.03544250
0.87983333 2.03802305
0.87973026 2.03969227
0.87962719 2.04434018
0.87955921 2.04687771
0.87945614 2.04942290
0.87935307 2.05243040
0.87928509 2.05412346
0.87918202 2.05704683
0.87907895 2.05995564
0.87901096 2.06202740
0.87890789 2.06389899
0.87883772 2.06706286
0.87873684 2.07136918
0.87866667 2.07355822
0.87856579 2.07288522
0.87849561 2.07653715
0.87839254 2.07959288
0.87832456 2.08233763
0.87822149 2.08254184
0.87815351 2.08699710
0.87805044 2.08743523
0.87798246 2.09023337
0.87787939 2.09345788
0.87781140 2.09404074
0.87770833 2.09808483
0.87764035 2.09984645
0.87753728 2.10142032
0.87746711 2.10645122
0.87736623 2.10872550
0.87726316 2.11286208
0.87716009 2.11442663
0.87705702 2.11977443
0.87695395 2.12149618
0.87685088 2.12593914
0.87678289 2.12982551
0.87667982 2.13248918
0.87657675 2.13351966
0.87650877 2.13574420
0.87640570 2.14205620
0.87630263 2.14307819
0.87623465 2.14559039
0.87613158 2.14612974
0.87606360 2.15043102
0.87596053 2.15378488
0.87585746 2.15666299
0.87578947 2.15952367
0.87568640 2.16133387
0.87558333 2.16713419
0.87548026 2.16777343
0.87537719 2.17223015
0.87530921 2.17562436
0.87520614 2.17998979
0.87510307 2.18327450
0.87500219 2.18544998
0.87493202 2.18935172
0.87482895 2.19160985
0.87472588 2.19640375
0.87462500 2.19901642
0.87448684 2.20525906
0.87438377 2.20789180
0.87428070 2.21211773
0.87421272 2.21578582
0.87410965 2.21739289
0.87400658 2.22119726
0.87393860 2.22421098
0.87383553 2.22458039
0.87376754 2.22755200
0.87366447 2.23133975
0.87359649 2.23386397
0.87349342 2.23517911
0.87339035 2.23983623
0.87328728 2.24147962
0.87321930 2.24528497
0.87311623 2.24837496
0.87301316 2.25294596
0.87294518 2.25607000
0.87284211 2.25636604
0.87277412 2.25857699
0.87267105 2.26083381
0.87260307 2.26289305
0.87250000 2.26670516
0.87243202 2.27038139
0.87232895 2.27366394
0.87222588 2.27482093
0.87215789 2.27847470
0.87205482 2.28150840
0.87195175 2.28417132
0.87184868 2.28622381
0.87178070 2.29049835
0.87167763 2.29276193
0.87160965 2.29495976
0.87150658 2.29724280
0.87143860 2.30007663
0.87136842 2.30038441
0.87130044 2.30239589
0.87123246 2.30465348
0.87112939 2.30745440
0.87106140 2.30859538
0.87095833 2.31454342
0.87085526 2.31834122
0.87075219 2.32096801
0.87068421 2.32435141
0.87058114 2.32667586
0.87047807 2.33074395
0.87037500 2.33500252
0.87030702 2.33689232
0.87020395 2.34246897
0.87010088 2.34358632
0.86999781 2.34812158
0.86992982 2.35123985
0.86982675 2.35442668
0.86975877 2.35597182
0.86965570 2.35892501
0.86955263 2.36172027
0.86944956 2.36735698
0.86938158 2.36857235
0.86927851 2.37216462
0.86917544 2.37584476
0.86910746 2.38038492
0.86900439 2.38223317
0.86890132 2.38571959
0.86879825 2.38958061
0.86873026 2.39436333
0.86862719 2.39788116
0.86852412 2.40169839
0.86842105 2.40468893
0.86832018 2.40812146
0.86821711 2.41269322
0.86811404 2.41542880
0.86801096 2.41920042
0.86790789 2.42545358
0.86783991 2.42949852
0.86773684 2.43099647
0.86766886 2.43513555
0.86756579 2.43817997
0.86746272 2.43921272
0.86739474 2.44285897
0.86729167 2.44780277
0.86718860 2.45167546
0.86708553 2.45677361
0.86701754 2.45854315
0.86691447 2.46054661
0.86684649 2.46537388
0.86674342 2.46836359
0.86664035 2.47262601
0.86653728 2.47447005
0.86646930 2.47809562
0.86636623 2.48462239
0.86629825 2.48565957
0.86619518 2.48739900
0.86612719 2.48975605
0.86602412 2.49556406
0.86595395 2.49685888
0.86585307 2.49901061
0.86578289 2.50082866
0.86567982 2.50635392
0.86557895 2.50938791
0.86550877 2.51410172
0.86540789 2.51552920
0.86533772 2.51945272
0.86526974 2.52107701
0.86520175 2.52152482
0.86509868 2.52630931
0.86503070 2.52899290
0.86492763 2.53420363
0.86482456 2.53774127
0.86472149 2.54246713
0.86461842 2.54376751
0.86451535 2.55148726
0.86444737 2.55437058
0.86434430 2.55784918
0.86424123 2.56280058
0.86417325 2.56412689
0.86407018 2.56971469
0.86396711 2.57388896
0.86389912 2.57678200
0.86379605 2.58055400
0.86372807 2.58409744
0.86362500 2.58660543
0.86352193 2.58688707
0.86345395 2.59441158
0.86335088 2.59762290
0.86324781 2.60208154
0.86314474 2.60516216
0.86307675 2.60960948
0.86297368 2.61369889
0.86287061 2.61789572
0.86276754 2.62190165
0.86269956 2.62646756
0.86259649 2.62915655
0.86249342 2.63355276
0.86239035 2.63762934
0.86228947 2.64068165
0.86218640 2.64618580
0.86208333 2.65068598
0.86198026 2.65425026
0.86191228 2.65821305
0.86180921 2.66132864
0.86174123 2.66341427
0.86163816 2.66549256
0.86156798 2.67012973
0.86146711 2.67289041
0.86139693 2.67615865
0.86129605 2.67761849
0.86119298 2.68204193
0.86108991 2.68495530
0.86098684 2.69034414
0.86091886 2.69565882
0.86081579 2.69833945
0.86071272 2.70388032
0.86060965 2.70570031
0.86054167 2.70856336
0.86043860 2.71049047
0.86037061 2.71338629
0.86026754 2.72027417
0.86016447 2.72250998
0.86009649 2.72637704
0.85999342 2.72932113
0.85989035 2.73265633
0.85978728 2.73795673
0.85971930 2.74173286
0.85961623 2.74272136
0.85954825 2.74723926
0.85947807 2.74949361
0.85937500 2.75326971
0.85927412 2.75412815
0.85920395 2.76004723
0.85910088 2.76245697
0.85900000 2.76669563
0.85892982 2.77066104
0.85886184 2.77432915
0.85879386 2.77570893
0.85869079 2.77834475
0.85862281 2.78238220
0.85851974 2.78420026
0.85841667 2.78837871
0.85831360 2.79329125
0.85824561 2.79858670
0.85814254 2.80191897
0.85803947 2.80506830
0.85793640 2.80996290
0.85783333 2.81526070
0.85776535 2.81739671
0.85766228 2.82294178
0.85755921 2.82628188
0.85745614 2.82765362
0.85735526 2.83403112
0.85728509 2.83728870
0.85718421 2.84185174
0.85708114 2.84458118
0.85697807 2.84924931
0.85691009 2.85271331
0.85680702 2.85682731
0.85673684 2.85941414
0.85663596 2.86243646
0.85656579 2.86642226
0.85646272 2.86759834
0.85639474 2.86983375
0.85629167 2.87455512
0.85618860 2.88065449
0.85608772 2.88373249
0.85598465 2.88713860
0.85591447 2.89011684
0.85577851 2.89566292
0.85571053 2.90197553
0.85560746 2.90769721
0.85550439 2.90959228
0.85540132 2.91305298
0.85529825 2.91742681
0.85523026 2.91792744
0.85512719 2.92244750
0.85505921 2.92663632
0.85495614 2.93011968
0.85485307 2.93354164
0.85475000 2.93753362
0.85464693 2.94110145
0.85457895 2.94699186
0.85447588 2.95034282
0.85437281 2.95467981
0.85426974 2.95764623
0.85420175 2.96226389
0.85409868 2.96296016
0.85403070 2.96740860
0.85396272 2.97142011
0.85385965 2.97247721
0.85379167 2.97615197
0.85368860 2.98021346
0.85358553 2.98206712
0.85351754 2.98685984
0.85341447 2.98936938
0.85331140 2.99297121
0.85324342 2.99726521
0.85314035 3.00057024
0.85307018 3.00385614
0.85300219 3.00645209
0.85293421 3.00881301
0.85286623 3.00925008
0.85276316 3.01029363
0.85269518 3.01387963
0.85262500 3.01765156
0.85252193 3.02371795
0.85242105 3.02567779
0.85231798 3.02849997
0.85221491 3.03407373
0.85211184 3.03914387
0.85200877 3.04282680
0.85194079 3.04935222
0.85183772 3.05318699
0.85173465 3.05576915
0.85163158 3.06038502
0.85156360 3.06365382
0.85146053 3.06786620
0.85139254 3.06892586
0.85128947 3.07529730
0.85118640 3.07785459
0.85111842 3.08069868
0.85101535 3.08391000
0.85091228 3.08811674
0.85084430 3.09367343
0.85074123 3.09877381
0.85063816 3.10188092
0.85053509 3.10563549
0.85043202 3.11038479
0.85033114 3.11473996
0.85026096 3.11885921
0.85012500 3.12305005
0.85002193 3.12794153
0.84991886 3.13375339
0.84981579 3.13711297
0.84974781 3.14207702
0.84964474 3.14488060
0.84954167 3.14853124
0.84947368 3.15165693
0.84940570 3.15574323
0.84930263 3.15668839
0.84923246 3.16042487
0.84913158 3.16325225
0.84902851 3.16813225
0.84892544 3.17235723
0.84885746 3.17476465
0.84875439 3.17986152
0.84865132 3.18475700
0.84854825 3.18965120
0.84844518 3.19305068
0.84837719 3.19640811
0.84830921 3.19891172
0.84820614 3.20315538
0.84813816 3.20560452
0.84803509 3.20761395
0.84796491 3.20996055
0.84786184 3.21435407
0.84779386 3.22001885
0.84769079 3.22389719
0.84758772 3.22788106
0.84748684 3.23049370
0.84741667 3.23476765
0.84731360 3.23957428
0.84721272 3.24444795
0.84714254 3.24927838
0.84704167 3.25044898
0.84697149 3.25500494
0.84686842 3.25701118
0.84680044 3.26246567
0.84669737 3.26233471
0.84662939 3.26776760
0.84652632 3.27215258
0.84642325 3.27566509
0.84635526 3.27957198
0.84628728 3.28314569
0.84621711 3.28268060
0.84611623 3.28646473
0.84601316 3.29158887
0.84591009 3.29491692
0.84580702 3.29912139
0.84570395 3.30613581
0.84560088 3.31025796
0.84549781 3.31706315
0.84542982 3.32188530
0.84532675 3.32435656
0.84522368 3.32690018
0.84512061 3.33128927
0.84505263 3.33534423
0.84494956 3.34001010
0.84484868 3.34257891
0.84474561 3.34850380
0.84467544 3.35135189
0.84457456 3.35549778
0.84447149 3.35844604
0.84440132 3.36291785
0.84429825 3.36457733
0.84423026 3.36912932
0.84412719 3.37230654
0.84402412 3.37821542
0.84392325 3.38037144
0.84385307 3.38495089
0.84375219 3.38911447
0.84364912 3.39280408
0.84354605 3.39775212
0.84344298 3.40163840
0.84333991 3.40551700
0.84327193 3.40869486
0.84316886 3.41313483
0.84306579 3.41722911
0.84299781 3.41980201
0.84289474 3.42184120
0.84282675 3.42575754
0.84272368 3.42782191
0.84265351 3.43197956
0.84255263 3.43460765
0.84244956 3.43888107
0.84234649 3.44294152
0.84224342 3.44702073
0.84214035 3.45144958
0.84203728 3.45862318
0.84196930 3.46216151
0.84186623 3.46466831
0.84176316 3.46810044
0.84169518 3.47084959
0.84159211 3.47518611
0.84152412 3.47695533
0.84145614 3.47972267
0.84135307 3.48121373
0.84128509 3.48385444
0.84118202 3.48839175
0.84111184 3.49122041
0.84100877 3.49439432
0.84094079 3.49707229
0.84083772 3.50107719
0.84076974 3.50382004
0.84070175 3.50933042
0.84059868 3.50804807
0.84053070 3.51210379
0.84042763 3.51482988
0.84035965 3.51790018
0.84025658 3.52068425
0.84015351 3.52620734
0.84008553 3.53054301
0.83994737 3.53603469
0.83987939 3.54085674
0.83977632 3.54496230
0.83967325 3.54989813
0.83957018 3.55303155
0.83950219 3.55436667
0.83939912 3.55873219
0.83933114 3.56323229
0.83922807 3.56727911
0.83912500 3.56898400
0.83905702 3.57234756
0.83895395 3.57827052
0.83888596 3.57953627
0.83878289 3.58485716
0.83867982 3.58794909
0.83861184 3.59284446
0.83850877 3.59499236
0.83840570 3.59887892
0.83833772 3.60292839
0.83823465 3.60809085
0.83813158 3.61292263
0.83802851 3.61710776
0.83792544 3.62103496
0.83782237 3.62533634
0.83775439 3.62808357
0.83765132 3.63312025
0.83754825 3.63642465
0.83744518 3.64072180
0.83737719 3.64500603
0.83727412 3.64895236
0.83717105 3.65508826
0.83707018 3.65818007
0.83696711 3.66220851
0.83686404 3.66563742
0.83679605 3.66891675
0.83669298 3.67398106
0.83658991 3.67701924
0.83652193 3.68041470
0.83641886 3.68565310
0.83631579 3.68814309
0.83624781 3.69151005
0.83614474 3.69575950
0.83604167 3.69734709
0.83597368 3.69973977
0.83587061 3.70440689
0.83580044 3.70628951
0.83569956 3.71187064
0.83559649 3.71290335
0.83552851 3.71709215
0.83542544 3.71958121
0.83532237 3.72162319
0.83525219 3.72610184
0.83515132 3.73024567
0.83504825 3.73372241
0.83494518 3.73728346
0.83487719 3.74130253
0.83477412 3.74459934
0.83470395 3.74541272
0.83463596 3.74796066
0.83456798 3.74865877
0.83450000 3.75053050
0.83439693 3.75463075
0.83432895 3.75456086
0.83422588 3.75937411
0.83412281 3.76315043
0.83405482 3.76853262
0.83395175 3.77260830
0.83388158 3.77543612
0.83381360 3.77630771
0.83371053 3.77894623
0.83364254 3.78301402
0.83353947 3.78744567
0.83343640 3.79209879
0.83333333 3.79483852
0.83323246 3.80066481
0.83312939 3.80714732
0.83302632 3.81148105
0.83292325 3.81612775
0.83282018 3.82114621
0.83271711 3.82558094
0.83264912 3.82700906
0.83254605 3.83178215
0.83247807 3.83378500
0.83237500 3.83677697
0.83227193 3.84162545
0.83220395 3.84654324
0.83210088 3.84928386
0.83199781 3.85412235
0.83192982 3.85592552
0.83182675 3.86153330
0.83172368 3.86342075
0.83165570 3.86820894
0.83155263 3.87455141
0.83144956 3.87836371
0.83134649 3.88491870
0.83124342 3.88741561
0.83117544 3.88879584
0.83107237 3.89456992
0.83096930 3.90062975
0.83086623 3.90279669
0.83079825 3.90704727
0.83069518 3.91142563
0.83059211 3.91604429
0.83049123 3.92029352
0.83038816 3.92562094
0.83028509 3.92859814
0.83018202 3.93382512
0.83011404 3.93794519
0.83001096 3.93952379
0.82990789 3.94486475
0.82983991 3.94840198
0.82973684 3.95275600
0.82963377 3.95555071
0.82956579 3.95913131
0.82946272 3.96174847
0.82935965 3.96526421
0.82929167 3.96927272
0.82918860 3.97255203
0.82908553 3.97603237
0.82901754 3.97994073
0.82891447 3.98213604
0.82884649 3.98701342
0.82874342 3.99032731
0.82867544 3.99428472
0.82857237 3.99598861
0.82850219 4.00081291
0.82839912 4.00252845
0.82833114 4.00717941
0.82822807 4.00843801
0.82816009 4.01312643
0.82809211 4.01452140
0.82798904 4.01549216
0.82792105 4.01803154
0.82781798 4.02117413
0.82775000 4.02771914
0.82764693 4.03110682
0.82754386 4.03554698
0.82744079 4.04238517
0.82733772 4.04474218
0.82723465 4.05021218
0.82713158 4.05261288
0.82703070 4.05654432
0.82696053 4.06223702
0.82685746 4.06552523
0.82675439 4.06983248
0.82665351 4.07301905
0.82655044 4.07625886
0.82644737 4.08107584
0.82637939 4.08525326
0.82627632 4.08824990
0.82617325 4.09198576
0.82610526 4.09655666
0.82600219 4.09982965
0.82589912 4.10236185
0.82583114 4.10493792
0.82572807 4.10794889
0.82562500 4.11258094
0.82555702 4.11525888
0.82545395 4.12049208
0.82535088 4.12178706
0.82528289 4.12578609
0.82517982 4.13180050
0.82507675 4.13512263
0.82497368 4.13881331
0.82487061 4.14310575
0.82480263 4.14659476
0.82469956 4.15063887
0.82459649 4.15370340
0.82452851 4.15439762
0.82442544 4.15805036
0.82435746 4.16226140
0.82425439 4.16688374
0.82418640 4.16844415
0.82408333 4.17314225
0.82398026 4.17568939
0.82387719 4.17853356
0.82377412 4.18483361
0.82370614 4.18886380
0.82360307 4.19286998
0.82350000 4.19614379
0.82339693 4.19950723
0.82332895 4.20217540
0.82326096 4.20493365
0.82315789 4.20797776
0.82308991 4.21272044
0.82298684 4.21412009
0.82288377 4.21899810
0.82278070 4.22071962
0.82271272 4.22552341
0.82260965 4.22977099
0.82250658 4.23306728
0.82240351 4.23614288
0.82233553 4.24067793
0.82226754 4.24359036
0.82216447 4.24549408
0.82206140 4.24974854
0.82199342 4.25076646
0.82189035 4.25794483
0.82178728 4.25876050
0.82171930 4.26389027
0.82161623 4.26866250
0.82154605 4.26865298
0.82147807 4.27207604
0.82141009 4.27311670
0.82134211 4.27314384
0.82123904 4.27889959
0.82113596 4.28262767
0.82103289 4.28803213
0.82092982 4.29191913
0.82082675 4.29608238
0.82075877 4.30077011
0.82065570 4.30519555
0.82055263 4.30819475
0.82044956 4.31291444
0.82038158 4.31621874
0.82027851 4.32137452
0.82017544 4.32625174
0.82010746 4.32831625
0.82000439 4.33311404
0.81993640 4.33627272
0.81983333 4.33728022
0.81973026 4.34155315
0.81966228 4.34495459
0.81955921 4.34868447
0.81945614 4.35256781
0.81938816 4.35667523
0.81928509 4.36214670
0.81918202 4.36617474
0.81911404 4.36810384
0.81901096 4.37221372
0.81890789 4.37742282
0.81883991 4.37957530
0.81873684 4.38348898
0.81863377 4.38756880
0.81853289 4.39191007
0.81842982 4.39629623
0.81832675 4.40256527
0.81822368 4.40642791
0.81812061 4.41142091
0.81801754 4.41778810
0.81791447 4.41950668
0.81784649 4.42188996
0.81774342 4.42647979
0.81767544 4.43030753
0.81757237 4.43417557
0.81750439 4.43516232
0.81740132 4.44075652
0.81729825 4.44286827
0.81719518 4.44699570
0.81709211 4.45184107
0.81698904 4.45708311
0.81688596 4.45985234
0.81681798 4.46449409
0.81671491 4.46543891
0.81664693 4.46688971
0.81654386 4.47275520
0.81647588 4.47296024
0.81640789 4.47440977
0.81630482 4.47844411
0.81623684 4.48046998
0.81616667 4.48300290
0.81606579 4.48656574
0.81596272 4.49089774
0.81589254 4.49485838
0.81578947 4.49658551
0.81568860 4.50119570
0.81561842 4.50391689
0.81551535 4.50794251
0.81544737 4.50882906
0.81537939 4.51391857
0.81531140 4.51382412
0.81520833 4.51855120
0.81510526 4.52095187
0.81500219 4.52682934
0.81489912 4.53089298
0.81483114 4.53550291
0.81472807 4.53631847
0.81462500 4.54223555
0.81455702 4.54625385
0.81445395 4.54981939
0.81435088 4.55317911
0.81428289 4.55606232
0.81417982 4.55777605
0.81411184 4.56113152
0.81400877 4.56456467
0.81394079 4.56899962
0.81383772 4.57317904
0.81373465 4.57566915
0.81363158 4.58086295
0.81352851 4.58569729
0.81342544 4.59088182
0.81335746 4.59481871
0.81325439 4.59941281
0.81315132 4.60204394
0.81304825 4.60508954
0.81298026 4.60987273
0.81287719 4.61262901
0.81280921 4.61593497
0.81270614 4.61912392
0.81260307 4.62406153
0.81250000 4.62800173
0.81239912 4.63128299
0.81229605 4.63670186
0.81219298 4.64307654
0.81208991 4.64597157
0.81198684 4.65067144
0.81191886 4.65536061
0.81181579 4.65827185
0.81174781 4.66225757
0.81164474 4.66398716
0.81154167 4.66778872
0.81147368 4.67239694
0.81137061 4.67409237
0.81126754 4.67820334
0.81116447 4.68488189
0.81106140 4.68777920
0.81099342 4.69117809
0.81089035 4.69488299
0.81082237 4.69571907
0.81075439 4.69803938
0.81065132 4.69955701
0.81054825 4.70323329
0.81048026 4.70654545
0.81037719 4.70995236
0.81027412 4.71496278
0.81017105 4.71836108
0.81010307 4.72223662
0.81000000 4.72577306
0.80993202 4.72748943
0.80982895 4.72928692
0.80975877 4.73364307
0.80965789 4.73664172
0.80958772 4.74126969
0.80948684 4.74391029
0.80938377 4.74834987
0.80931360 4.75163947
0.80921053 4.75352697
0.80914254 4.75681542
0.80907456 4.75836758
0.80900658 4.75815212
0.80893640 4.76027569
0.80883553 4.76323498
0.80873246 4.76876698
0.80862939 4.77115841
0.80852632 4.77617304
0.80842325 4.78210737
0.80832018 4.78706186
0.80821711 4.79145603
0.80811623 4.79596355
0.80804605 4.79832823
0.80794298 4.80085885
0.80783991 4.80415044
0.80777193 4.80655175
0.80766886 4.81044458
0.80756579 4.81356842
0.80749781 4.81635491
0.80739474 4.81946439
0.80732675 4.82318219
0.80722368 4.82480556
0.80715570 4.82866784
0.80708772 4.82996083
0.80698465 4.83287612
0.80691667 4.83547452
0.80681360 4.83738017
0.80674342 4.84112442
0.80664254 4.84483567
0.80653947 4.84742988
0.80643640 4.85291295
0.80633333 4.85677872
0.80623026 4.86215751
0.80612719 4.86702799
0.80602412 4.87164372
0.80595614 4.87540643
0.80585307 4.87839874
0.80575000 4.88235887
0.80564693 4.88708385
0.80557895 4.88950109
0.80547588 4.89405932
0.80537500 4.89619303
0.80527193 4.89920494
0.80520175 4.90754764
0.80509868 4.90738761
0.80499781 4.91337042
0.80489474 4.91725097
0.80479167 4.92234458
0.80468860 4.92717115
0.80458553 4.92951160
0.80451754 4.93284399
0.80441447 4.93737005
0.80434649 4.93964535
0.80424342 4.94387228
0.80417544 4.94531223
0.80407237 4.94740795
0.80400219 4.95126600
0.80390132 4.95557209
0.80383114 4.95794404
0.80372807 4.95939250
0.80366009 4.96208009
0.80355702 4.96627419
0.80348904 4.96983807
0.80338596 4.97248332
0.80331798 4.97413936
0.80321491 4.97812131
0.80314693 4.97977634
0.80304386 4.98307492
0.80297588 4.99060974
0.80287281 4.98936348
0.80280482 4.99441045
0.80270175 4.99594537
0.80259868 5.00289731
0.80253070 5.00751229
0.80242763 5.01246845
0.80232456 5.01430866
0.80222149 5.01798266
0.80211842 5.02379859
0.80201535 5.02728733
0.80194737 5.03137323
0.80184430 5.03312092
0.80177632 5.03745728
0.80167325 5.04192496
0.80157018 5.04458987
0.80150219 5.04693325
0.80139912 5.05157407
0.80129605 5.05413564
0.80122807 5.06010995
0.80112500 5.06387829
0.80102193 5.06924429
0.80091886 5.07162555
0.80081579 5.07692590
0.80074781 5.07892374
0.80064474 5.08327802
0.80057675 5.08655177
0.80047368 5.09135675
0.80037061 5.09383327
0.80030263 5.09806061
0.80019956 5.10139062
0.80009649 5.10581357
0.79999342 5.11063126
0.79989035 5.11096593
0.79982237 5.11706170
0.79971930 5.12248540
0.79961623 5.12653147
0.79951535 5.12976110
0.79941228 5.13509263
0.79930921 5.14015254
0.79920614 5.14224044
0.79910307 5.14740453
0.79903509 5.14955978
0.79893202 5.15215382
0.79882895 5.15462775
0.79872588 5.15838126
0.79865789 5.16400471
0.79855482 5.16706566
0.79845175 5.17153109
0.79838377 5.17291642
0.79828070 5.17280690
0.79821272 5.17590400
0.79814474 5.17948342
0.79807456 5.18031364
0.79797149 5.18237227
0.79790351 5.18485883
0.79780044 5.18894735
0.79773246 5.19259232
0.79762939 5.19492369
0.79752632 5.19818179
0.79745833 5.20028287
0.79739035 5.20423823
0.79728728 5.20676700
0.79718421 5.20874995
0.79711623 5.21335435
0.79701316 5.21634407
0.79691009 5.21982129
0.79680702 5.22369190
0.79673904 5.22660827
0.79667105 5.22826575
0.79660088 5.23000864
0.79653289 5.23198461
0.79642982 5.23511894
0.79632675 5.23917215
0.79622588 5.24320104
0.79612281 5.24729561
0.79601974 5.25363454
0.79591667 5.25787020
0.79581360 5.26399315
0.79571053 5.26797590
0.79560746 5.27225129
0.79553947 5.27536407
0.79543640 5.27768712
0.79536842 5.28021107
0.79526535 5.28315761
0.79519737 5.28572410
0.79509430 5.28847532
0.79499123 5.29271245
0.79492325 5.29648250
0.79482018 5.30212267
0.79471711 5.30500095
0.79461404 5.30670441
0.79451096 5.31261523
0.79444298 5.31729220
0.79433991 5.32177068
0.79423684 5.32336440
0.79413377 5.32875165
0.79403289 5.33407718
0.79396272 5.33729300
0.79385965 5.34118519
0.79375877 5.34512213
0.79365570 5.34957323
0.79355263 5.35469023
0.79344956 5.36188818
0.79334649 5.36485110
0.79324342 5.36851121
0.79317544 5.37063773
0.79307237 5.37395323
0.79296930 5.37827714
0.79290132 5.38264480
0.79279825 5.38476099
0.79273026 5.38841058
0.79262719 5.38970933
0.79255921 5.39493318
0.79245614 5.39583196
0.79235307 5.40128178
0.79228509 5.40669551
0.79218202 5.40919801
0.79207895 5.41389681
0.79197588 5.41660273
0.79190789 5.42186900
0.79180482 5.42536941
0.79173684 5.42763484
0.79163377 5.42893754
0.79153070 5.43300755
0.79146272 5.43760347
0.79135965 5.43917132
0.79125658 5.44428268
0.79118860 5.44835347
0.79108553 5.45134244
0.79101754 5.45229740
0.79091447 5.45665221
