CargaalMaximum Comp. load;"68,80713";N
Deformación por compresión (Extensión)alMaximum Comp. load;"0,05347";mm/mm
EnergíaalMaximum Comp. load;"0,04750";J
Esfuerzo de compresiónalMaximum Comp. load;"6,88071";MPa
ExtensiónalMaximum Comp. load;"2,67328";mm
Extensión por compresiónalMaximum Comp. load;"2,67328";mm
Número de estadoalMaximum Comp. load;1
Punto de datosalMaximum Comp. load;5831
TiempoalMaximum Comp. load;"291,50000";s
Delta;;s
Valor de inicio de detención;"10,00000";mm
Velocidad 1;"0,50000";mm/min
Deformación por compresión (Extensión) distancia inicial;"50,00000";mm

Extensión;Carga;Esfuerzo de compresión;Tiempo;PIP count;Extensión por compresión;Deformación por compresión (Extensión)
"0,31719";"0,61728";"0,06173";"8,75000";"0,00000";"0,31719";"0,00634"
"0,31750";"0,61787";"0,06179";"8,80000";"0,00000";"0,31750";"0,00635"
"0,31797";"0,61808";"0,06181";"8,85000";"0,00000";"0,31797";"0,00636"
"0,31828";"0,62247";"0,06225";"8,90000";"0,00000";"0,31828";"0,00637"
"0,31875";"0,62097";"0,06210";"8,95000";"0,00000";"0,31875";"0,00638"
"0,31922";"0,62080";"0,06208";"9,00000";"0,00000";"0,31922";"0,00638"
"0,31953";"0,62397";"0,06240";"9,05000";"0,00000";"0,31953";"0,00639"
"0,32000";"0,62301";"0,06230";"9,10000";"0,00000";"0,32000";"0,00640"
"0,32031";"0,62294";"0,06229";"9,15000";"0,00000";"0,32031";"0,00641"
"0,32063";"0,62416";"0,06242";"9,20000";"0,00000";"0,32063";"0,00641"
"0,32109";"0,62081";"0,06208";"9,25000";"0,00000";"0,32109";"0,00642"
"0,32141";"0,62666";"0,06267";"9,30000";"0,00000";"0,32141";"0,00643"
"0,32188";"0,62972";"0,06297";"9,35000";"0,00000";"0,32188";"0,00644"
"0,32234";"0,62851";"0,06285";"9,40000";"0,00000";"0,32234";"0,00645"
"0,32281";"0,62797";"0,06280";"9,45000";"0,00000";"0,32281";"0,00646"
"0,32328";"0,63167";"0,06317";"9,50000";"0,00000";"0,32328";"0,00647"
"0,32375";"0,63367";"0,06337";"9,55000";"0,00000";"0,32375";"0,00648"
"0,32422";"0,63240";"0,06324";"9,60000";"0,00000";"0,32422";"0,00648"
"0,32469";"0,63144";"0,06314";"9,65000";"0,00000";"0,32469";"0,00649"
"0,32516";"0,63364";"0,06336";"9,70000";"0,00000";"0,32516";"0,00650"
"0,32547";"0,63619";"0,06362";"9,75000";"0,00000";"0,32547";"0,00651"
"0,32594";"0,63899";"0,06390";"9,80000";"0,00000";"0,32594";"0,00652"
"0,32641";"0,63506";"0,06351";"9,85000";"0,00000";"0,32641";"0,00653"
"0,32688";"0,63901";"0,06390";"9,90000";"0,00000";"0,32688";"0,00654"
"0,32719";"0,63816";"0,06382";"9,95000";"0,00000";"0,32719";"0,00654"
"0,32766";"0,63980";"0,06398";"10,00000";"0,00000";"0,32766";"0,00655"
"0,32797";"0,63887";"0,06389";"10,05000";"0,00000";"0,32797";"0,00656"
"0,32844";"0,64319";"0,06432";"10,10000";"0,00000";"0,32844";"0,00657"
"0,32875";"0,64116";"0,06412";"10,15000";"0,00000";"0,32875";"0,00658"
"0,32922";"0,64146";"0,06415";"10,20000";"0,00000";"0,32922";"0,00658"
"0,32953";"0,64104";"0,06410";"10,25000";"0,00000";"0,32953";"0,00659"
"0,33000";"0,64203";"0,06420";"10,30000";"0,00000";"0,33000";"0,00660"
"0,33031";"0,64559";"0,06456";"10,35000";"0,00000";"0,33031";"0,00661"
"0,33078";"0,64546";"0,06455";"10,40000";"0,00000";"0,33078";"0,00662"
"0,33125";"0,64802";"0,06480";"10,45000";"0,00000";"0,33125";"0,00663"
"0,33156";"0,64512";"0,06451";"10,50000";"0,00000";"0,33156";"0,00663"
"0,33203";"0,64724";"0,06472";"10,55000";"0,00000";"0,33203";"0,00664"
"0,33250";"0,64740";"0,06474";"10,60000";"0,00000";"0,33250";"0,00665"
"0,33297";"0,65113";"0,06511";"10,65000";"0,00000";"0,33297";"0,00666"
"0,33344";"0,65470";"0,06547";"10,70000";"0,00000";"0,33344";"0,00667"
"0,33391";"0,65390";"0,06539";"10,75000";"0,00000";"0,33391";"0,00668"
"0,33422";"0,65128";"0,06513";"10,80000";"0,00000";"0,33422";"0,00668"
"0,33469";"0,65640";"0,06564";"10,85000";"0,00000";"0,33469";"0,00669"
"0,33500";"0,65406";"0,06541";"10,90000";"0,00000";"0,33500";"0,00670"
"0,33547";"0,65801";"0,06580";"10,95000";"0,00000";"0,33547";"0,00671"
"0,33578";"0,65669";"0,06567";"11,00000";"0,00000";"0,33578";"0,00672"
"0,33625";"0,65899";"0,06590";"11,05000";"0,00000";"0,33625";"0,00673"
"0,33656";"0,65954";"0,06595";"11,10000";"0,00000";"0,33656";"0,00673"
"0,33703";"0,65987";"0,06599";"11,15000";"0,00000";"0,33703";"0,00674"
"0,33750";"0,66266";"0,06627";"11,20000";"0,00000";"0,33750";"0,00675"
"0,33781";"0,66066";"0,06607";"11,25000";"0,00000";"0,33781";"0,00676"
"0,33828";"0,66078";"0,06608";"11,30000";"0,00000";"0,33828";"0,00677"
"0,33875";"0,66552";"0,06655";"11,35000";"0,00000";"0,33875";"0,00678"
"0,33922";"0,66601";"0,06660";"11,40000";"0,00000";"0,33922";"0,00678"
"0,33969";"0,67076";"0,06708";"11,45000";"0,00000";"0,33969";"0,00679"
"0,34016";"0,66919";"0,06692";"11,50000";"0,00000";"0,34016";"0,00680"
"0,34063";"0,67043";"0,06704";"11,55000";"0,00000";"0,34063";"0,00681"
"0,34109";"0,67261";"0,06726";"11,60000";"0,00000";"0,34109";"0,00682"
"0,34141";"0,66948";"0,06695";"11,65000";"0,00000";"0,34141";"0,00683"
"0,34188";"0,67386";"0,06739";"11,70000";"0,00000";"0,34188";"0,00684"
"0,34219";"0,67453";"0,06745";"11,75000";"0,00000";"0,34219";"0,00684"
"0,34266";"0,67606";"0,06761";"11,80000";"0,00000";"0,34266";"0,00685"
"0,34297";"0,67487";"0,06749";"11,85000";"0,00000";"0,34297";"0,00686"
"0,34328";"0,67625";"0,06762";"11,90000";"0,00000";"0,34328";"0,00687"
"0,34375";"0,67690";"0,06769";"11,95000";"0,00000";"0,34375";"0,00687"
"0,34406";"0,67878";"0,06788";"12,00000";"0,00000";"0,34406";"0,00688"
"0,34453";"0,67984";"0,06798";"12,05000";"0,00000";"0,34453";"0,00689"
"0,34500";"0,68009";"0,06801";"12,10000";"0,00000";"0,34500";"0,00690"
"0,34531";"0,68162";"0,06816";"12,15000";"0,00000";"0,34531";"0,00691"
"0,34578";"0,68181";"0,06818";"12,20000";"0,00000";"0,34578";"0,00692"
"0,34625";"0,68293";"0,06829";"12,25000";"0,00000";"0,34625";"0,00693"
"0,34656";"0,68589";"0,06859";"12,30000";"0,00000";"0,34656";"0,00693"
"0,34703";"0,68796";"0,06880";"12,35000";"0,00000";"0,34703";"0,00694"
"0,34734";"0,68648";"0,06865";"12,40000";"0,00000";"0,34734";"0,00695"
"0,34781";"0,68955";"0,06896";"12,45000";"0,00000";"0,34781";"0,00696"
"0,34828";"0,69029";"0,06903";"12,50000";"0,00000";"0,34828";"0,00697"
"0,34875";"0,69431";"0,06943";"12,55000";"0,00000";"0,34875";"0,00697"
"0,34906";"0,69275";"0,06927";"12,60000";"0,00000";"0,34906";"0,00698"
"0,34953";"0,69381";"0,06938";"12,65000";"0,00000";"0,34953";"0,00699"
"0,35000";"0,69213";"0,06921";"12,70000";"0,00000";"0,35000";"0,00700"
"0,35047";"0,69644";"0,06964";"12,75000";"0,00000";"0,35047";"0,00701"
"0,35094";"0,69722";"0,06972";"12,80000";"0,00000";"0,35094";"0,00702"
"0,35141";"0,69733";"0,06973";"12,85000";"0,00000";"0,35141";"0,00703"
"0,35172";"0,70048";"0,07005";"12,90000";"0,00000";"0,35172";"0,00703"
"0,35219";"0,70282";"0,07028";"12,95000";"0,00000";"0,35219";"0,00704"
"0,35266";"0,70246";"0,07025";"13,00000";"0,00000";"0,35266";"0,00705"
"0,35297";"0,70282";"0,07028";"13,05000";"0,00000";"0,35297";"0,00706"
"0,35344";"0,70375";"0,07037";"13,10000";"0,00000";"0,35344";"0,00707"
"0,35375";"0,70420";"0,07042";"13,15000";"0,00000";"0,35375";"0,00708"
"0,35422";"0,70685";"0,07069";"13,20000";"0,00000";"0,35422";"0,00708"
"0,35469";"0,70800";"0,07080";"13,25000";"0,00000";"0,35469";"0,00709"
"0,35500";"0,70896";"0,07090";"13,30000";"0,00000";"0,35500";"0,00710"
"0,35547";"0,71124";"0,07112";"13,35000";"0,00000";"0,35547";"0,00711"
"0,35594";"0,71113";"0,07111";"13,40000";"0,00000";"0,35594";"0,00712"
"0,35625";"0,71199";"0,07120";"13,45000";"0,00000";"0,35625";"0,00713"
"0,35672";"0,71132";"0,07113";"13,50000";"0,00000";"0,35672";"0,00713"
"0,35719";"0,71389";"0,07139";"13,55000";"0,00000";"0,35719";"0,00714"
"0,35766";"0,71436";"0,07144";"13,60000";"0,00000";"0,35766";"0,00715"
"0,35797";"0,71696";"0,07170";"13,65000";"0,00000";"0,35797";"0,00716"
"0,35844";"0,71810";"0,07181";"13,70000";"0,00000";"0,35844";"0,00717"
"0,35891";"0,71895";"0,07189";"13,75000";"0,00000";"0,35891";"0,00718"
"0,35938";"0,71967";"0,07197";"13,80000";"0,00000";"0,35938";"0,00719"
"0,35984";"0,71849";"0,07185";"13,85000";"0,00000";"0,35984";"0,00720"
"0,36031";"0,72126";"0,07213";"13,90000";"0,00000";"0,36031";"0,00721"
"0,36078";"0,72364";"0,07236";"13,95000";"0,00000";"0,36078";"0,00722"
"0,36125";"0,72507";"0,07251";"14,00000";"0,00000";"0,36125";"0,00723"
"0,36172";"0,72674";"0,07267";"14,05000";"0,00000";"0,36172";"0,00723"
"0,36219";"0,72720";"0,07272";"14,10000";"0,00000";"0,36219";"0,00724"
"0,36250";"0,72803";"0,07280";"14,15000";"0,00000";"0,36250";"0,00725"
"0,36297";"0,72973";"0,07297";"14,20000";"0,00000";"0,36297";"0,00726"
"0,36344";"0,73272";"0,07327";"14,25000";"0,00000";"0,36344";"0,00727"
"0,36375";"0,73166";"0,07317";"14,30000";"0,00000";"0,36375";"0,00728"
"0,36406";"0,73406";"0,07341";"14,35000";"0,00000";"0,36406";"0,00728"
"0,36453";"0,73461";"0,07346";"14,40000";"0,00000";"0,36453";"0,00729"
"0,36484";"0,73417";"0,07342";"14,45000";"0,00000";"0,36484";"0,00730"
"0,36531";"0,73509";"0,07351";"14,50000";"0,00000";"0,36531";"0,00731"
"0,36578";"0,73693";"0,07369";"14,55000";"0,00000";"0,36578";"0,00732"
"0,36625";"0,73735";"0,07374";"14,60000";"0,00000";"0,36625";"0,00733"
"0,36672";"0,73846";"0,07385";"14,65000";"0,00000";"0,36672";"0,00733"
"0,36703";"0,74173";"0,07417";"14,70000";"0,00000";"0,36703";"0,00734"
"0,36750";"0,74371";"0,07437";"14,75000";"0,00000";"0,36750";"0,00735"
"0,36797";"0,74360";"0,07436";"14,80000";"0,00000";"0,36797";"0,00736"
"0,36828";"0,74334";"0,07433";"14,85000";"0,00000";"0,36828";"0,00737"
"0,36875";"0,74509";"0,07451";"14,90000";"0,00000";"0,36875";"0,00738"
"0,36922";"0,74612";"0,07461";"14,95000";"0,00000";"0,36922";"0,00738"
"0,36953";"0,74898";"0,07490";"15,00000";"0,00000";"0,36953";"0,00739"
"0,37000";"0,75023";"0,07502";"15,05000";"0,00000";"0,37000";"0,00740"
"0,37047";"0,74863";"0,07486";"15,10000";"0,00000";"0,37047";"0,00741"
"0,37078";"0,75124";"0,07512";"15,15000";"0,00000";"0,37078";"0,00742"
"0,37125";"0,74915";"0,07492";"15,20000";"0,00000";"0,37125";"0,00742"
"0,37172";"0,75302";"0,07530";"15,25000";"0,00000";"0,37172";"0,00743"
"0,37203";"0,75289";"0,07529";"15,30000";"0,00000";"0,37203";"0,00744"
