--- DATOS FILTRADOS Y DESPLAZADOS ---
Origen: Specimen_RawData_1_procesado.txt
Eje X: Lambda (Stretch) | Eje Y: Stress (kPa)

Lambda Stress
1.00000000 0.00000000
0.99992505 0.00809394
0.99981142 0.01635038
0.99973646 0.02457809
0.99965910 0.03245352
0.99954788 0.04076691
0.99947051 0.04937425
0.99939556 0.05655299
0.99928192 0.06482664
0.99916828 0.07411610
0.99909333 0.08293660
0.99897969 0.09256596
0.99886606 0.10028237
0.99875242 0.11069066
0.99867747 0.12027193
0.99856383 0.12865320
0.99848888 0.13561276
0.99837525 0.14319118
0.99830029 0.15124731
0.99822534 0.15824608
0.99815039 0.16500218
0.99803675 0.17227713
0.99795939 0.18033927
0.99784817 0.18749497
0.99773453 0.19539806
0.99765716 0.20475994
0.99754352 0.21266983
0.99743231 0.22182658
0.99731867 0.23070821
0.99724372 0.24068370
0.99713008 0.24848622
0.99701645 0.25610958
0.99690281 0.26408478
0.99682786 0.27257935
0.99671422 0.27974927
0.99663927 0.28851517
0.99652563 0.29693340
0.99641200 0.30569823
0.99633704 0.31426594
0.99622341 0.32163092
0.99610977 0.32920442
0.99599614 0.33672821
0.99592118 0.34456983
0.99580755 0.35362600
0.99569391 0.36118540
0.99561896 0.37043262
0.99550532 0.37677863
0.99539169 0.38567221
0.99527805 0.39575848
0.99516441 0.40462510
0.99505078 0.41195530
0.99493714 0.42217568
0.99482351 0.43106208
0.99474855 0.43834672
0.99463492 0.44638908
0.99452370 0.45579266
0.99441006 0.46210816
0.99429643 0.47014375
0.99422147 0.47811300
0.99410784 0.48525051
0.99399420 0.49254531
0.99391683 0.50119515
0.99380561 0.50755123
0.99369198 0.51663546
0.99361461 0.52377544
0.99350339 0.52928234
0.99342602 0.53559622
0.99335107 0.54187159
0.99323743 0.54926505
0.99316248 0.55574221
0.99304884 0.56295975
0.99293521 0.57114563
0.99286026 0.57920587
0.99274662 0.58714184
0.99263298 0.59734656
0.99251935 0.60427124
0.99240571 0.61174211
0.99229449 0.62119730
0.99221712 0.62727004
0.99210590 0.63378382
0.99202853 0.63808544
0.99191490 0.64219987
0.99183995 0.64812780
0.99176499 0.65467604
0.99165136 0.66044863
0.99157641 0.66701980
0.99146277 0.67379284
0.99134913 0.67824941
0.99127418 0.68513354
0.99119681 0.68706504
0.99112186 0.69013917
0.99104691 0.69740190
0.99093327 0.70209936
0.99081964 0.70874443
0.99070600 0.71810304
0.99063105 0.72420921
0.99051741 0.73259738
0.99040378 0.74144245
0.99029256 0.74664822
0.99017892 0.75390726
0.99006528 0.76002706
0.98998792 0.76687836
0.98987670 0.77304868
0.98976306 0.77828895
0.98964942 0.78436050
0.98957447 0.79119437
0.98946084 0.79572027
0.98934720 0.80051700
0.98927225 0.80572251
0.98915861 0.81114294
0.98908124 0.81577815
0.98897002 0.82134117
0.98885639 0.82491060
0.98877902 0.83189740
0.98866780 0.83714319
0.98855416 0.84418550
0.98844053 0.84991456
0.98832689 0.85564065
0.98821325 0.86195928
0.98813830 0.86832815
0.98802467 0.87402751
0.98791103 0.87797469
0.98783608 0.88300578
0.98772244 0.88682609
0.98764749 0.89046395
0.98757012 0.89513799
0.98745890 0.89778364
0.98738153 0.90457414
0.98726790 0.90763101
0.98715668 0.91380108
0.98704304 0.92112230
0.98692940 0.92912928
0.98681577 0.93475171
0.98670213 0.94270147
0.98662718 0.94884623
0.98651354 0.95451424
0.98639991 0.96053724
0.98628627 0.96708264
0.98617263 0.97231573
0.98605900 0.97708867
0.98598405 0.98133117
0.98587041 0.98402624
0.98579546 0.98948774
0.98568182 0.99240541
0.98560687 0.99644696
0.98553192 0.99957327
0.98541828 1.00243168
0.98534333 1.00779408
0.98522969 1.00833816
0.98515233 1.01407380
0.98504111 1.01720402
0.98496374 1.02193240
0.98485252 1.02679405
0.98477515 1.02931848
0.98466151 1.03446619
0.98458656 1.03749260
0.98447292 1.04264933
0.98435929 1.04908543
0.98424807 1.05430300
0.98413443 1.05945116
0.98402080 1.06578315
0.98394343 1.07035216
0.98383221 1.07424215
0.98371857 1.07859978
0.98364120 1.08360966
0.98352998 1.08773654
0.98341635 1.09177626
0.98334140 1.09496355
0.98322776 1.09975620
0.98311412 1.10212730
0.98303917 1.10724694
0.98292554 1.10938941
0.98281190 1.11406048
0.98273695 1.11787811
0.98262331 1.12200015
0.98250968 1.12825713
0.98239604 1.12983224
0.98232109 1.13456982
0.98220745 1.13885374
0.98209381 1.14206512
0.98198018 1.14641180
0.98190523 1.15100259
0.98179159 1.15616268
0.98167795 1.16034502
0.98156432 1.16441714
0.98145068 1.16951534
0.98133704 1.17481281
0.98122341 1.18009843
0.98111219 1.18406607
0.98099855 1.18646092
0.98092118 1.19002474
0.98080997 1.19282459
0.98069633 1.19690977
0.98062138 1.19938828
0.98050774 1.20198558
0.98043037 1.20438997
0.98031674 1.20855280
0.98020552 1.21247142
0.98009188 1.21561704
0.97997824 1.21956690
0.97990329 1.22323643
0.97978966 1.22454943
0.97971470 1.22730746
0.97960107 1.23144683
0.97952370 1.23211187
0.97941006 1.23597022
0.97929884 1.23916908
0.97918521 1.24321982
0.97911026 1.24578200
0.97899662 1.24972598
0.97888298 1.25150409
0.97880561 1.25879072
0.97869439 1.25961391
0.97858076 1.26342439
0.97850339 1.26533913
0.97842844 1.26904023
0.97831480 1.27214418
0.97823985 1.27594500
0.97812621 1.27878191
0.97805126 1.28217804
0.97793763 1.28581476
0.97782399 1.28965450
0.97774904 1.29316649
0.97763540 1.29825993
0.97756045 1.30066729
0.97748550 1.29861488
0.97740813 1.30040922
0.97733318 1.30493168
0.97721954 1.30862577
0.97710590 1.31379246
0.97699468 1.31939837
0.97688105 1.32583756
0.97676741 1.33162769
0.97665378 1.33617259
0.97654014 1.34198345
0.97646519 1.34539467
0.97635155 1.35113369
0.97627660 1.35355847
0.97616296 1.35674834
0.97604933 1.35879325
0.97597438 1.36243274
0.97586074 1.36717750
0.97578337 1.37250144
0.97567215 1.37615393
0.97555851 1.37994048
0.97544488 1.38359590
0.97536993 1.38842023
0.97525629 1.39084580
0.97514265 1.39471256
0.97506770 1.40351337
0.97495407 1.40804957
0.97484043 1.41151821
0.97472679 1.41575661
0.97461316 1.41938485
0.97453821 1.42478772
0.97442457 1.42871313
0.97431093 1.43345185
0.97419730 1.43824549
0.97408366 1.44421953
0.97397002 1.44843153
0.97385880 1.45263869
0.97374517 1.45787315
0.97366780 1.46132137
0.97355658 1.46481778
0.97347921 1.46904645
0.97336799 1.47226450
0.97325436 1.47515088
0.97314072 1.47873866
0.97306335 1.48442869
0.97295213 1.48915525
0.97283850 1.49361594
0.97272486 1.49608055
0.97264991 1.50115006
0.97253627 1.50555520
0.97242263 1.50982965
0.97234768 1.51228266
0.97223405 1.51421684
0.97215668 1.51621020
0.97208173 1.51900876
0.97196809 1.52046213
0.97189314 1.52510312
0.97177950 1.52741832
0.97170455 1.53154856
0.97159091 1.53479108
0.97151596 1.53811096
0.97140233 1.53963448
0.97132737 1.54303990
0.97121374 1.54624002
0.97113879 1.54824101
0.97106142 1.55027790
0.97094778 1.55204133
0.97087283 1.55651505
0.97075919 1.56137586
0.97064556 1.56524755
0.97053434 1.57208268
0.97042070 1.57772721
0.97030706 1.58270855
0.97023211 1.58760114
0.97011848 1.59300852
0.97000484 1.59627541
0.96992989 1.60049366
0.96981625 1.60467987
0.96970262 1.60872729
0.96958898 1.61135717
0.96951403 1.61534856
0.96940039 1.61919177
0.96932544 1.62109340
0.96921180 1.62428284
0.96909817 1.62803220
0.96902321 1.63007946
0.96890958 1.63308325
0.96879594 1.63640975
0.96872099 1.64127023
0.96860735 1.64614986
0.96849372 1.64963199
0.96838008 1.65412918
0.96826645 1.65652819
0.96819149 1.66192230
0.96807786 1.66581634
0.96796422 1.66970797
0.96785058 1.67400896
0.96777563 1.67969247
0.96766200 1.68391414
0.96754836 1.68685485
0.96743472 1.69333032
0.96732109 1.69680016
0.96720987 1.70137006
0.96713250 1.70578486
0.96701886 1.70767787
0.96694391 1.71003369
0.96683027 1.71337109
0.96671664 1.71591509
0.96664169 1.72140528
0.96652805 1.72645805
0.96641441 1.72945889
0.96630320 1.73243145
0.96622583 1.73743284
0.96611219 1.74196023
0.96600097 1.74606591
0.96592360 1.74973417
0.96580997 1.75129992
0.96569875 1.75590981
0.96562138 1.75991781
0.96550774 1.76416951
0.96539652 1.76755112
0.96531915 1.77290974
0.96520552 1.77558494
0.96509430 1.78089092
0.96501693 1.78375501
0.96490571 1.78628967
0.96482834 1.78858045
0.96471470 1.79207395
0.96463975 1.79580836
0.96452612 1.79980716
0.96441248 1.80337692
0.96433753 1.80728469
0.96422389 1.81190326
0.96411026 1.81511397
0.96403530 1.81884687
0.96396035 1.82057786
0.96388540 1.60008447
0.96377176 1.39532767
0.96369439 1.34031712
0.96358318 1.31984316
0.96350581 1.31488936
0.96339217 1.31698420
0.96328095 1.32332820
0.96316732 1.33039544
0.96308995 1.33850257
0.96297873 1.35118745
0.96286509 1.36356372
0.96278772 1.37474112
0.96267650 1.38661538
0.96256287 1.39854568
0.96244923 1.40821506
0.96237428 1.42058431
0.96226064 1.42941630
0.96218327 1.44049075
0.96207205 1.45070881
0.96195842 1.46088350
0.96188347 1.47103110
0.96176983 1.48166003
0.96165619 1.49259978
0.96154256 1.50407093
0.96142892 1.51351072
0.96135397 1.52417946
0.96124033 1.53250265
0.96116538 1.54171047
0.96105174 1.54949367
0.96097438 1.55827553
0.96086316 1.56748230
0.96074952 1.57741929
0.96063588 1.58751117
0.96056093 1.59721664
0.96044730 1.60506143
0.96033366 1.61398628
0.96022002 1.62291517
0.96010639 1.63387309
0.95999275 1.64386722
0.95991780 1.65427089
0.95980416 1.66249087
0.95969053 1.67224244
0.95957689 1.68061308
0.95946325 1.68795297
0.95935204 1.69653579
0.95923840 1.70507889
0.95912476 1.71247976
0.95904981 1.72012079
0.95893617 1.72800562
0.95886122 1.73478366
0.95874759 1.74033993
0.95867022 1.74716345
0.95855658 1.75390623
0.95848163 1.76080313
0.95836799 1.76823213
0.95825436 1.77503326
0.95817940 1.78169812
0.95810445 1.78757788
0.95799082 1.79284292
0.95791586 1.79878692
0.95784091 1.80394641
0.95772728 1.80977943
0.95764991 1.81378552
0.95757496 1.82030983
0.95746132 1.82797758
0.95738637 1.83481884
0.95727273 1.84141859
0.95719778 1.84938825
0.95708414 1.85581803
0.95697051 1.86357482
0.95689556 1.87373266
0.95678192 1.88005696
0.95666828 1.89062459
0.95655465 1.89826186
0.95644343 1.90452939
0.95632979 1.91367639
0.95625242 1.92025171
0.95613879 1.92709362
0.95602757 1.93606789
0.95591393 1.94320598
0.95583656 1.94920865
0.95572534 1.95527196
0.95564797 1.96154808
0.95553434 1.96688777
0.95542312 1.97456799
0.95530948 1.98085511
0.95523211 1.98885736
0.95512089 1.99384883
0.95500726 2.00135753
0.95489362 2.00732730
0.95481867 2.01513642
0.95470503 2.02221943
0.95459140 2.02711081
0.95447776 2.03356706
0.95440281 2.03942503
0.95428917 2.04723291
0.95417554 2.05349527
0.95406190 2.06001019
0.95398695 2.06560165
0.95387331 2.07355248
0.95375968 2.07984803
0.95364604 2.08758592
0.95353240 2.09285911
0.95341877 2.10055076
0.95330755 2.10802874
0.95319391 2.11362822
0.95311654 2.11987230
0.95300532 2.12252582
0.95289169 2.12853832
0.95277805 2.13409599
0.95270310 2.14118961
0.95258946 2.14723915
0.95247583 2.15225531
0.95236219 2.15682595
0.95228724 2.16018619
0.95217360 2.16320808
0.95209865 2.16652273
0.95202128 2.17040172
0.95190764 2.17308626
0.95179643 2.17960238
0.95171906 2.18425331
0.95160784 2.18823959
0.95153047 2.19403357
0.95141683 2.19918280
0.95130561 2.20404456
0.95119198 2.20772306
0.95111461 2.21239103
0.95100097 2.21590364
0.95092602 2.21991876
0.95081238 2.22227738
0.95073743 2.22828699
0.95062380 2.23227840
0.95051016 2.23714482
0.95039652 2.24249573
0.95032157 2.24541010
0.95024662 2.24628919
0.95017167 2.24478220
0.95009430 2.24537601
0.95001935 2.24802412
0.94990571 2.25121253
0.94979207 2.25555876
0.94968086 2.26256970
0.94956722 2.26743886
0.94945358 2.27373940
0.94933995 2.28022666
0.94922631 2.28440945
0.94911267 2.29031896
0.94899904 2.29603476
0.94888540 2.29919856
0.94877418 2.30369217
0.94866055 2.30734970
0.94858318 2.31184874
0.94847196 2.31361075
0.94839459 2.31724904
0.94828095 2.31768527
0.94820600 2.31877647
0.94813105 2.32160580
0.94801741 2.32338905
0.94794246 2.32690761
0.94786751 2.32860668
0.94775387 2.33101381
0.94767650 2.33306358
0.94756528 2.33669552
0.94748792 2.34004941
0.94737670 2.34483180
0.94726306 2.35236539
0.94714942 2.35782645
0.94703579 2.36354534
0.94692215 2.37017454
0.94680851 2.37674099
0.94669488 2.38315636
0.94658124 2.38932816
0.94647002 2.39347882
0.94635639 2.39938312
0.94624275 2.40344628
0.94616780 2.40756692
0.94605416 2.41097375
0.94597679 2.41392039
0.94586316 2.41815925
0.94575194 2.42093960
0.94567457 2.42460808
0.94556093 2.42927646
0.94544971 2.43563190
0.94533608 2.43925298
0.94525871 2.44441608
0.94514749 2.44767376
0.94503385 2.44955498
0.94495648 2.45516069
0.94484527 2.45701944
0.94476790 2.45917418
0.94465426 2.46363085
0.94457931 2.46668641
0.94446567 2.47003613
0.94439072 2.47552727
0.94427708 2.47764905
0.94416345 2.48101288
0.94408850 2.48256122
0.94397486 2.47249443
0.94386122 2.47744140
0.94378627 2.48400995
0.94367263 2.48961634
0.94359768 2.49369881
0.94348405 2.49696133
