CargaalMaximum Comp. load;"42,10922";N
Deformación por compresión (Extensión)alMaximum Comp. load;"0,05025";mm/mm
EnergíaalMaximum Comp. load;"0,02759";J
Esfuerzo de compresiónalMaximum Comp. load;"4,21092";MPa
ExtensiónalMaximum Comp. load;"2,51250";mm
Extensión por compresiónalMaximum Comp. load;"2,51250";mm
Número de estadoalMaximum Comp. load;1
Punto de datosalMaximum Comp. load;5829
TiempoalMaximum Comp. load;"291,38800";s
Delta;;s
Valor de inicio de detención;"10,00000";mm
Velocidad 1;"0,50000";mm/min
Deformación por compresión (Extensión) distancia inicial;"50,00000";mm

Extensión;Carga;Esfuerzo de compresión;Tiempo;PIP count;Extensión por compresión;Deformación por compresión (Extensión)
"0,09875";"0,53406";"0,05341";"1,75000";"0,00000";"0,09875";"0,00198"
"0,09922";"0,53328";"0,05333";"1,80000";"0,00000";"0,09922";"0,00198"
"0,09953";"0,53422";"0,05342";"1,85000";"0,00000";"0,09953";"0,00199"
"0,09984";"0,53412";"0,05341";"1,90000";"0,00000";"0,09984";"0,00200"
"0,10016";"0,53957";"0,05396";"1,95000";"0,00000";"0,10016";"0,00200"
"0,10063";"0,53806";"0,05381";"2,00000";"0,00000";"0,10063";"0,00201"
"0,10094";"0,53731";"0,05373";"2,05000";"0,00000";"0,10094";"0,00202"
"0,10141";"0,53917";"0,05392";"2,10000";"0,00000";"0,10141";"0,00203"
"0,10188";"0,54122";"0,05412";"2,15000";"0,00000";"0,10187";"0,00204"
"0,10234";"0,54146";"0,05415";"2,20000";"0,00000";"0,10234";"0,00205"
"0,10281";"0,54396";"0,05440";"2,25000";"0,00000";"0,10281";"0,00206"
"0,10328";"0,54346";"0,05435";"2,30000";"0,00000";"0,10328";"0,00207"
"0,10359";"0,54434";"0,05443";"2,35000";"0,00000";"0,10359";"0,00207"
"0,10406";"0,54508";"0,05451";"2,40000";"0,00000";"0,10406";"0,00208"
"0,10453";"0,54754";"0,05475";"2,45000";"0,00000";"0,10453";"0,00209"
"0,10484";"0,54859";"0,05486";"2,50000";"0,00000";"0,10484";"0,00210"
"0,10531";"0,55056";"0,05506";"2,55000";"0,00000";"0,10531";"0,00211"
"0,10578";"0,54980";"0,05498";"2,60000";"0,00000";"0,10578";"0,00212"
"0,10625";"0,54768";"0,05477";"2,65000";"0,00000";"0,10625";"0,00213"
"0,10656";"0,55034";"0,05503";"2,70000";"0,00000";"0,10656";"0,00213"
"0,10703";"0,55007";"0,05501";"2,75000";"0,00000";"0,10703";"0,00214"
"0,10750";"0,55366";"0,05537";"2,80000";"0,00000";"0,10750";"0,00215"
"0,10781";"0,55329";"0,05533";"2,85000";"0,00000";"0,10781";"0,00216"
"0,10828";"0,55176";"0,05518";"2,90000";"0,00000";"0,10828";"0,00217"
"0,10875";"0,55514";"0,05551";"2,95000";"0,00000";"0,10875";"0,00218"
"0,10922";"0,55438";"0,05544";"3,00000";"0,00000";"0,10922";"0,00218"
"0,10953";"0,55312";"0,05531";"3,05000";"0,00000";"0,10953";"0,00219"
"0,11000";"0,55630";"0,05563";"3,10000";"0,00000";"0,11000";"0,00220"
"0,11047";"0,55648";"0,05565";"3,15000";"0,00000";"0,11047";"0,00221"
"0,11094";"0,55754";"0,05575";"3,20000";"0,00000";"0,11094";"0,00222"
"0,11141";"0,56049";"0,05605";"3,25000";"0,00000";"0,11141";"0,00223"
"0,11172";"0,56061";"0,05606";"3,30000";"0,00000";"0,11172";"0,00223"
"0,11219";"0,56075";"0,05607";"3,35000";"0,00000";"0,11219";"0,00224"
"0,11266";"0,56387";"0,05639";"3,40000";"0,00000";"0,11266";"0,00225"
"0,11313";"0,56231";"0,05623";"3,45000";"0,00000";"0,11313";"0,00226"
"0,11344";"0,56285";"0,05629";"3,50000";"0,00000";"0,11344";"0,00227"
"0,11391";"0,56409";"0,05641";"3,55000";"0,00000";"0,11391";"0,00228"
"0,11422";"0,56675";"0,05668";"3,60000";"0,00000";"0,11422";"0,00228"
"0,11469";"0,56516";"0,05652";"3,65000";"0,00000";"0,11469";"0,00229"
"0,11516";"0,56846";"0,05685";"3,70000";"0,00000";"0,11516";"0,00230"
"0,11563";"0,56876";"0,05688";"3,75000";"0,00000";"0,11563";"0,00231"
"0,11594";"0,56702";"0,05670";"3,80000";"0,00000";"0,11594";"0,00232"
"0,11641";"0,56661";"0,05666";"3,85000";"0,00000";"0,11641";"0,00233"
"0,11672";"0,57154";"0,05715";"3,90000";"0,00000";"0,11672";"0,00233"
"0,11719";"0,57229";"0,05723";"3,95000";"0,00000";"0,11719";"0,00234"
"0,11766";"0,57334";"0,05733";"4,00000";"0,00000";"0,11766";"0,00235"
"0,11797";"0,57279";"0,05728";"4,05000";"0,00000";"0,11797";"0,00236"
"0,11844";"0,57545";"0,05754";"4,10000";"0,00000";"0,11844";"0,00237"
"0,11891";"0,57621";"0,05762";"4,15000";"0,00000";"0,11891";"0,00238"
"0,11937";"0,57581";"0,05758";"4,20000";"0,00000";"0,11937";"0,00239"
"0,11984";"0,57775";"0,05777";"4,25000";"0,00000";"0,11984";"0,00240"
"0,12016";"0,58042";"0,05804";"4,30000";"0,00000";"0,12016";"0,00240"
"0,12063";"0,58058";"0,05806";"4,35000";"0,00000";"0,12063";"0,00241"
"0,12109";"0,58144";"0,05814";"4,40000";"0,00000";"0,12109";"0,00242"
"0,12141";"0,58175";"0,05817";"4,45000";"0,00000";"0,12141";"0,00243"
"0,12188";"0,58460";"0,05846";"4,50000";"0,00000";"0,12188";"0,00244"
"0,12219";"0,58345";"0,05834";"4,55000";"0,00000";"0,12219";"0,00244"
"0,12266";"0,58473";"0,05847";"4,60000";"0,00000";"0,12266";"0,00245"
"0,12313";"0,58488";"0,05849";"4,65000";"0,00000";"0,12313";"0,00246"
"0,12344";"0,58608";"0,05861";"4,70000";"0,00000";"0,12344";"0,00247"
"0,12391";"0,58555";"0,05855";"4,75000";"0,00000";"0,12391";"0,00248"
"0,12422";"0,58937";"0,05894";"4,80000";"0,00000";"0,12422";"0,00248"
"0,12469";"0,58836";"0,05884";"4,85000";"0,00000";"0,12469";"0,00249"
"0,12516";"0,59206";"0,05921";"4,90000";"0,00000";"0,12516";"0,00250"
"0,12547";"0,58832";"0,05883";"4,95000";"0,00000";"0,12547";"0,00251"
"0,12594";"0,58857";"0,05886";"5,00000";"0,00000";"0,12594";"0,00252"
"0,12625";"0,59052";"0,05905";"5,05000";"0,00000";"0,12625";"0,00252"
"0,12672";"0,59135";"0,05913";"5,10000";"0,00000";"0,12672";"0,00253"
"0,12703";"0,59247";"0,05925";"5,15000";"0,00000";"0,12703";"0,00254"
"0,12750";"0,59279";"0,05928";"5,20000";"0,00000";"0,12750";"0,00255"
"0,12781";"0,59437";"0,05944";"5,25000";"0,00000";"0,12781";"0,00256"
"0,12828";"0,59496";"0,05950";"5,30000";"0,00000";"0,12828";"0,00257"
"0,12859";"0,59908";"0,05991";"5,35000";"0,00000";"0,12859";"0,00257"
"0,12906";"0,59922";"0,05992";"5,40000";"0,00000";"0,12906";"0,00258"
"0,12938";"0,59804";"0,05980";"5,45000";"0,00000";"0,12938";"0,00259"
"0,12969";"0,60091";"0,06009";"5,50000";"0,00000";"0,12969";"0,00259"
"0,13000";"0,59999";"0,06000";"5,55000";"0,00000";"0,13000";"0,00260"
"0,13047";"0,59992";"0,05999";"5,60000";"0,00000";"0,13047";"0,00261"
"0,13094";"0,60192";"0,06019";"5,65000";"0,00000";"0,13094";"0,00262"
"0,13141";"0,60225";"0,06023";"5,70000";"0,00000";"0,13141";"0,00263"
"0,13187";"0,60219";"0,06022";"5,75000";"0,00000";"0,13187";"0,00264"
"0,13234";"0,60543";"0,06054";"5,80000";"0,00000";"0,13234";"0,00265"
"0,13281";"0,60638";"0,06064";"5,85000";"0,00000";"0,13281";"0,00266"
"0,13313";"0,60598";"0,06060";"5,90000";"0,00000";"0,13313";"0,00266"
"0,13359";"0,61074";"0,06107";"5,95000";"0,00000";"0,13359";"0,00267"
"0,13406";"0,61058";"0,06106";"6,00000";"0,00000";"0,13406";"0,00268"
"0,13453";"0,60778";"0,06078";"6,05000";"0,00000";"0,13453";"0,00269"
"0,13500";"0,60678";"0,06068";"6,10000";"0,00000";"0,13500";"0,00270"
"0,13531";"0,61233";"0,06123";"6,15000";"0,00000";"0,13531";"0,00271"
"0,13578";"0,61088";"0,06109";"6,20000";"0,00000";"0,13578";"0,00272"
"0,13609";"0,61430";"0,06143";"6,25000";"0,00000";"0,13609";"0,00272"
"0,13656";"0,61409";"0,06141";"6,30000";"0,00000";"0,13656";"0,00273"
"0,13688";"0,61494";"0,06149";"6,35000";"0,00000";"0,13688";"0,00274"
"0,13734";"0,61578";"0,06158";"6,40000";"0,00000";"0,13734";"0,00275"
"0,13781";"0,61407";"0,06141";"6,45000";"0,00000";"0,13781";"0,00276"
"0,13813";"0,61693";"0,06169";"6,50000";"0,00000";"0,13813";"0,00276"
"0,13859";"0,61851";"0,06185";"6,55000";"0,00000";"0,13859";"0,00277"
"0,13906";"0,61725";"0,06173";"6,60000";"0,00000";"0,13906";"0,00278"
"0,13953";"0,61927";"0,06193";"6,65000";"0,00000";"0,13953";"0,00279"
"0,14000";"0,62271";"0,06227";"6,70000";"0,00000";"0,14000";"0,00280"
"0,14031";"0,62315";"0,06231";"6,75000";"0,00000";"0,14031";"0,00281"
"0,14078";"0,62481";"0,06248";"6,80000";"0,00000";"0,14078";"0,00282"
"0,14109";"0,62604";"0,06260";"6,85000";"0,00000";"0,14109";"0,00282"
"0,14156";"0,62417";"0,06242";"6,90000";"0,00000";"0,14156";"0,00283"
"0,14203";"0,62610";"0,06261";"6,95000";"0,00000";"0,14203";"0,00284"
"0,14250";"0,62670";"0,06267";"7,00000";"0,00000";"0,14250";"0,00285"
"0,14297";"0,62949";"0,06295";"7,05000";"0,00000";"0,14297";"0,00286"
"0,14328";"0,63052";"0,06305";"7,10000";"0,00000";"0,14328";"0,00287"
"0,14375";"0,62841";"0,06284";"7,15000";"0,00000";"0,14375";"0,00288"
"0,14422";"0,63069";"0,06307";"7,20000";"0,00000";"0,14422";"0,00288"
"0,14469";"0,63052";"0,06305";"7,25000";"0,00000";"0,14469";"0,00289"
"0,14516";"0,63342";"0,06334";"7,30000";"0,00000";"0,14516";"0,00290"
"0,14563";"0,63271";"0,06327";"7,35000";"0,00000";"0,14563";"0,00291"
"0,14609";"0,63639";"0,06364";"7,40000";"0,00000";"0,14609";"0,00292"
"0,14656";"0,63530";"0,06353";"7,45000";"0,00000";"0,14656";"0,00293"
"0,14703";"0,63659";"0,06366";"7,50000";"0,00000";"0,14703";"0,00294"
"0,14734";"0,63648";"0,06365";"7,55000";"0,00000";"0,14734";"0,00295"
"0,14781";"0,64023";"0,06402";"7,60000";"0,00000";"0,14781";"0,00296"
"0,14813";"0,64027";"0,06403";"7,65000";"0,00000";"0,14813";"0,00296"
"0,14859";"0,64060";"0,06406";"7,70000";"0,00000";"0,14859";"0,00297"
"0,14906";"0,64034";"0,06403";"7,75000";"0,00000";"0,14906";"0,00298"
"0,14953";"0,64267";"0,06427";"7,80000";"0,00000";"0,14953";"0,00299"
"0,14984";"0,64181";"0,06418";"7,85000";"0,00000";"0,14984";"0,00300"
"0,15031";"0,64299";"0,06430";"7,90000";"0,00000";"0,15031";"0,00301"
"0,15078";"0,64279";"0,06428";"7,95000";"0,00000";"0,15078";"0,00302"
"0,15125";"0,64619";"0,06462";"8,00000";"0,00000";"0,15125";"0,00302"
"0,15156";"0,64733";"0,06473";"8,05000";"0,00000";"0,15156";"0,00303"
"0,15203";"0,64585";"0,06458";"8,10000";"0,00000";"0,15203";"0,00304"
"0,15234";"0,64720";"0,06472";"8,15000";"0,00000";"0,15234";"0,00305"
"0,15281";"0,64848";"0,06485";"8,20000";"0,00000";"0,15281";"0,00306"
"0,15313";"0,65198";"0,06520";"8,25000";"0,00000";"0,15313";"0,00306"
"0,15359";"0,65074";"0,06507";"8,30000";"0,00000";"0,15359";"0,00307"
"0,15391";"0,65242";"0,06524";"8,35000";"0,00000";"0,15391";"0,00308"
"0,15438";"0,64933";"0,06493";"8,40000";"0,00000";"0,15438";"0,00309"
"0,15469";"0,65139";"0,06514";"8,45000";"0,00000";"0,15469";"0,00309"
"0,15500";"0,65199";"0,06520";"8,50000";"0,00000";"0,15500";"0,00310"
"0,15547";"0,65395";"0,06540";"8,55000";"0,00000";"0,15547";"0,00311"
"0,15578";"0,65545";"0,06554";"8,60000";"0,00000";"0,15578";"0,00312"
"0,15625";"0,65598";"0,06560";"8,65000";"0,00000";"0,15625";"0,00313"
"0,15656";"0,65786";"0,06579";"8,70000";"0,00000";"0,15656";"0,00313"
"0,15687";"0,65630";"0,06563";"8,75000";"0,00000";"0,15687";"0,00314"
"0,15734";"0,65685";"0,06569";"8,80000";"0,00000";"0,15734";"0,00315"
"0,15766";"0,66262";"0,06626";"8,85000";"0,00000";"0,15766";"0,00315"
"0,15812";"0,66152";"0,06615";"8,90000";"0,00000";"0,15812";"0,00316"
"0,15844";"0,66186";"0,06619";"8,95000";"0,00000";"0,15844";"0,00317"
"0,15891";"0,66092";"0,06609";"9,00000";"0,00000";"0,15891";"0,00318"
"0,15938";"0,66241";"0,06624";"9,05000";"0,00000";"0,15938";"0,00319"
"0,15984";"0,66545";"0,06655";"9,10000";"0,00000";"0,15984";"0,00320"
"0,16031";"0,66438";"0,06644";"9,15000";"0,00000";"0,16031";"0,00321"
"0,16078";"0,66656";"0,06666";"9,20000";"0,00000";"0,16078";"0,00322"
"0,16109";"0,66794";"0,06679";"9,25000";"0,00000";"0,16109";"0,00322"
"0,16156";"0,66738";"0,06674";"9,30000";"0,00000";"0,16156";"0,00323"
"0,16203";"0,66679";"0,06668";"9,35000";"0,00000";"0,16203";"0,00324"
"0,16234";"0,66874";"0,06687";"9,40000";"0,00000";"0,16234";"0,00325"
"0,16281";"0,67052";"0,06705";"9,45000";"0,00000";"0,16281";"0,00326"
"0,16328";"0,67218";"0,06722";"9,50000";"0,00000";"0,16328";"0,00327"
"0,16359";"0,67398";"0,06740";"9,55000";"0,00000";"0,16359";"0,00327"
"0,16406";"0,67480";"0,06748";"9,60000";"0,00000";"0,16406";"0,00328"
"0,16453";"0,67324";"0,06732";"9,65000";"0,00000";"0,16453";"0,00329"
"0,16484";"0,67357";"0,06736";"9,70000";"0,00000";"0,16484";"0,00330"
"0,16531";"0,67833";"0,06783";"9,75000";"0,00000";"0,16531";"0,00331"
"0,16578";"0,67906";"0,06791";"9,80000";"0,00000";"0,16578";"0,00332"
"0,16625";"0,67915";"0,06791";"9,85000";"0,00000";"0,16625";"0,00333"
"0,16656";"0,67711";"0,06771";"9,90000";"0,00000";"0,16656";"0,00333"
"0,16703";"0,67808";"0,06781";"9,95000";"0,00000";"0,16703";"0,00334"
"0,16750";"0,68035";"0,06803";"10,00000";"0,00000";"0,16750";"0,00335"
"0,16781";"0,68322";"0,06832";"10,05000";"0,00000";"0,16781";"0,00336"
"0,16828";"0,68421";"0,06842";"10,10000";"0,00000";"0,16828";"0,00337"
"0,16875";"0,68485";"0,06849";"10,15000";"0,00000";"0,16875";"0,00338"
"0,16906";"0,68511";"0,06851";"10,20000";"0,00000";"0,16906";"0,00338"
"0,16953";"0,68644";"0,06864";"10,25000";"0,00000";"0,16953";"0,00339"
"0,17000";"0,68761";"0,06876";"10,30000";"0,00000";"0,17000";"0,00340"
"0,17031";"0,68753";"0,06875";"10,35000";"0,00000";"0,17031";"0,00341"
"0,17078";"0,68837";"0,06884";"10,40000";"0,00000";"0,17078";"0,00342"
"0,17125";"0,68809";"0,06881";"10,45000";"0,00000";"0,17125";"0,00343"
"0,17172";"0,69135";"0,06914";"10,50000";"0,00000";"0,17172";"0,00343"
"0,17219";"0,69201";"0,06920";"10,55000";"0,00000";"0,17219";"0,00344"
"0,17281";"0,69358";"0,06936";"10,60000";"0,00000";"0,17281";"0,00346"
"0,17328";"0,69729";"0,06973";"10,65000";"0,00000";"0,17328";"0,00347"
"0,17359";"0,69645";"0,06965";"10,70000";"0,00000";"0,17359";"0,00347"
"0,17406";"0,69755";"0,06976";"10,75000";"0,00000";"0,17406";"0,00348"
"0,17453";"0,69757";"0,06976";"10,80000";"0,00000";"0,17453";"0,00349"
"0,17500";"0,69634";"0,06963";"10,85000";"0,00000";"0,17500";"0,00350"
"0,17531";"0,69853";"0,06985";"10,90000";"0,00000";"0,17531";"0,00351"
"0,17578";"0,69829";"0,06983";"10,95000";"0,00000";"0,17578";"0,00352"
"0,17625";"0,70380";"0,07038";"11,00000";"0,00000";"0,17625";"0,00353"
"0,17656";"0,70163";"0,07016";"11,05000";"0,00000";"0,17656";"0,00353"
"0,17703";"0,70252";"0,07025";"11,10000";"0,00000";"0,17703";"0,00354"
"0,17750";"0,70409";"0,07041";"11,15000";"0,00000";"0,17750";"0,00355"
"0,17781";"0,70640";"0,07064";"11,20000";"0,00000";"0,17781";"0,00356"
"0,17813";"0,70303";"0,07030";"11,25000";"0,00000";"0,17813";"0,00356"
"0,17859";"0,70674";"0,07067";"11,30000";"0,00000";"0,17859";"0,00357"
"0,17891";"0,70849";"0,07085";"11,35000";"0,00000";"0,17891";"0,00358"
"0,17937";"0,70528";"0,07053";"11,40000";"0,00000";"0,17937";"0,00359"
"0,17984";"0,70960";"0,07096";"11,45000";"0,00000";"0,17984";"0,00360"
"0,18016";"0,71104";"0,07110";"11,50000";"0,00000";"0,18016";"0,00360"
"0,18063";"0,71002";"0,07100";"11,55000";"0,00000";"0,18063";"0,00361"
"0,18109";"0,71295";"0,07130";"11,60000";"0,00000";"0,18109";"0,00362"
"0,18156";"0,71291";"0,07129";"11,65000";"0,00000";"0,18156";"0,00363"
"0,18188";"0,71429";"0,07143";"11,70000";"0,00000";"0,18188";"0,00364"
"0,18234";"0,71516";"0,07152";"11,75000";"0,00000";"0,18234";"0,00365"
"0,18266";"0,71417";"0,07142";"11,80000";"0,00000";"0,18266";"0,00365"
"0,18313";"0,71681";"0,07168";"11,85000";"0,00000";"0,18313";"0,00366"
"0,18344";"0,71889";"0,07189";"11,90000";"0,00000";"0,18344";"0,00367"
"0,18391";"0,71870";"0,07187";"11,95000";"0,00000";"0,18391";"0,00368"
"0,18438";"0,71831";"0,07183";"12,00000";"0,00000";"0,18438";"0,00369"
"0,18484";"0,72157";"0,07216";"12,05000";"0,00000";"0,18484";"0,00370"
"0,18531";"0,72069";"0,07207";"12,10000";"0,00000";"0,18531";"0,00371"
"0,18563";"0,71931";"0,07193";"12,15000";"0,00000";"0,18563";"0,00371"
"0,18594";"0,72543";"0,07254";"12,20000";"0,00000";"0,18594";"0,00372"
"0,18625";"0,72597";"0,07260";"12,25000";"0,00000";"0,18625";"0,00372"
"0,18656";"0,72433";"0,07243";"12,30000";"0,00000";"0,18656";"0,00373"
"0,18688";"0,72403";"0,07240";"12,35000";"0,00000";"0,18688";"0,00374"
"0,18734";"0,72873";"0,07287";"12,40000";"0,00000";"0,18734";"0,00375"
"0,18766";"0,72746";"0,07275";"12,45000";"0,00000";"0,18766";"0,00375"
"0,18812";"0,72802";"0,07280";"12,50000";"0,00000";"0,18812";"0,00376"
"0,18859";"0,72993";"0,07299";"12,55000";"0,00000";"0,18859";"0,00377"
"0,18906";"0,73244";"0,07324";"12,60000";"0,00000";"0,18906";"0,00378"
"0,18953";"0,73347";"0,07335";"12,65000";"0,00000";"0,18953";"0,00379"
"0,19000";"0,73256";"0,07326";"12,70000";"0,00000";"0,19000";"0,00380"
"0,19047";"0,73564";"0,07356";"12,75000";"0,00000";"0,19047";"0,00381"
"0,19094";"0,73300";"0,07330";"12,80000";"0,00000";"0,19094";"0,00382"
"0,19141";"0,73569";"0,07357";"12,85000";"0,00000";"0,19141";"0,00383"
"0,19188";"0,73725";"0,07372";"12,90000";"0,00000";"0,19188";"0,00384"
"0,19219";"0,73766";"0,07377";"12,95000";"0,00000";"0,19219";"0,00384"
"0,19266";"0,73892";"0,07389";"13,00000";"0,00000";"0,19266";"0,00385"
"0,19312";"0,73820";"0,07382";"13,05000";"0,00000";"0,19312";"0,00386"
"0,19359";"0,73874";"0,07387";"13,10000";"0,00000";"0,19359";"0,00387"
"0,19391";"0,74122";"0,07412";"13,15000";"0,00000";"0,19391";"0,00388"
"0,19437";"0,74223";"0,07422";"13,20000";"0,00000";"0,19437";"0,00389"
"0,19469";"0,74312";"0,07431";"13,25000";"0,00000";"0,19469";"0,00389"
"0,19516";"0,74347";"0,07435";"13,30000";"0,00000";"0,19516";"0,00390"
"0,19547";"0,74575";"0,07458";"13,35000";"0,00000";"0,19547";"0,00391"
"0,19594";"0,74428";"0,07443";"13,40000";"0,00000";"0,19594";"0,00392"
"0,19625";"0,74802";"0,07480";"13,45000";"0,00000";"0,19625";"0,00392"
"0,19656";"0,74744";"0,07474";"13,50000";"0,00000";"0,19656";"0,00393"
"0,19688";"0,74641";"0,07464";"13,55000";"0,00000";"0,19688";"0,00394"
"0,19719";"0,74743";"0,07474";"13,60000";"0,00000";"0,19719";"0,00394"
"0,19766";"0,75064";"0,07506";"13,65000";"0,00000";"0,19766";"0,00395"
"0,19812";"0,74884";"0,07488";"13,70000";"0,00000";"0,19813";"0,00396"
"0,19844";"0,75266";"0,07527";"13,75000";"0,00000";"0,19844";"0,00397"
"0,19891";"0,75133";"0,07513";"13,80000";"0,00000";"0,19891";"0,00398"
"0,19938";"0,75421";"0,07542";"13,85000";"0,00000";"0,19938";"0,00399"
"0,19984";"0,75500";"0,07550";"13,90000";"0,00000";"0,19984";"0,00400"
"0,20031";"0,75420";"0,07542";"13,95000";"0,00000";"0,20031";"0,00401"
"0,20078";"0,75947";"0,07595";"14,00000";"0,00000";"0,20078";"0,00402"
"0,20125";"0,75471";"0,07547";"14,05000";"0,00000";"0,20125";"0,00403"
"0,20172";"0,75698";"0,07570";"14,10000";"0,00000";"0,20172";"0,00403"
"0,20219";"0,76370";"0,07637";"14,15000";"0,00000";"0,20219";"0,00404"
"0,20250";"0,75926";"0,07593";"14,20000";"0,00000";"0,20250";"0,00405"
"0,20297";"0,76270";"0,07627";"14,25000";"0,00000";"0,20297";"0,00406"
"0,20344";"0,76353";"0,07635";"14,30000";"0,00000";"0,20344";"0,00407"
"0,20375";"0,76407";"0,07641";"14,35000";"0,00000";"0,20375";"0,00408"
"0,20422";"0,76149";"0,07615";"14,40000";"0,00000";"0,20422";"0,00408"
"0,20469";"0,76560";"0,07656";"14,45000";"0,00000";"0,20469";"0,00409"
"0,20516";"0,76742";"0,07674";"14,50000";"0,00000";"0,20516";"0,00410"
"0,20563";"0,76744";"0,07674";"14,55000";"0,00000";"0,20563";"0,00411"
"0,20594";"0,76708";"0,07671";"14,60000";"0,00000";"0,20594";"0,00412"
"0,20641";"0,76742";"0,07674";"14,65000";"0,00000";"0,20641";"0,00413"
"0,20687";"0,77328";"0,07733";"14,70000";"0,00000";"0,20687";"0,00414"
"0,20734";"0,77201";"0,07720";"14,75000";"0,00000";"0,20734";"0,00415"
"0,20766";"0,77340";"0,07734";"14,80000";"0,00000";"0,20766";"0,00415"
"0,20812";"0,77461";"0,07746";"14,85000";"0,00000";"0,20812";"0,00416"
"0,20844";"0,77347";"0,07735";"14,90000";"0,00000";"0,20844";"0,00417"
"0,20891";"0,77735";"0,07774";"14,95000";"0,00000";"0,20891";"0,00418"
"0,20922";"0,77525";"0,07753";"15,00000";"0,00000";"0,20922";"0,00418"
"0,20969";"0,77656";"0,07766";"15,05000";"0,00000";"0,20969";"0,00419"
"0,21000";"0,77888";"0,07789";"15,10000";"0,00000";"0,21000";"0,00420"
"0,21047";"0,77946";"0,07795";"15,15000";"0,00000";"0,21047";"0,00421"
"0,21094";"0,77885";"0,07789";"15,20000";"0,00000";"0,21094";"0,00422"
"0,21125";"0,78169";"0,07817";"15,25000";"0,00000";"0,21125";"0,00423"
"0,21172";"0,78076";"0,07808";"15,30000";"0,00000";"0,21172";"0,00423"
